#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1445     1.18354     1.21081  0.00090596
        1446     1.20349      1.2108 0.000905347
        1447     1.22562     1.21081  0.00090478
        1448     1.24219     1.21083 0.000904414
        1449     1.26343     1.21087 0.000904518
        1450     1.26376     1.21091 0.000904629
        1451     1.25644     1.21094  0.00090455
        1452     1.23838     1.21096 0.000904125
        1453     1.23725     1.21098 0.000903684
        1454     1.22713     1.21099  0.00090313
        1455     1.20798     1.21098 0.000902512
        1456     1.21867     1.21099 0.000901908
        1457     1.20579     1.21099 0.000901296
        1458     1.21614     1.21099 0.000900684
        1459     1.22053       1.211 0.000900091
        1460     1.19909     1.21099 0.000899511
        1461     1.20875     1.21099 0.000898897
        1462     1.20273     1.21098   0.0008983
        1463     1.20326     1.21098 0.000897701
        1464     1.18664     1.21096 0.000897242
        1465     1.22681     1.21097 0.000896695
        1466     1.22316     1.21098 0.000896122
        1467     1.22835     1.21099 0.000895589
        1468     1.23799     1.21101 0.000895168
        1469     1.23247     1.21102 0.000894678
        1470     1.23953     1.21104 0.000894279
        1471     1.23806     1.21106  0.00089386
        1472     1.22138     1.21107  0.00089328
        1473     1.21138     1.21107 0.000892674
        1474     1.21743     1.21107 0.000892078
        1475     1.21323     1.21107 0.000891475
        1476     1.21215     1.21107 0.000890871
        1477     1.22197     1.21108 0.000890299
        1478     1.20541     1.21108 0.000889704
        1479     1.21435     1.21108 0.000889106
        1480     1.21933     1.21109 0.000888522
        1481     1.21613     1.21109 0.000887929
        1482     1.21053     1.21109  0.00088733
        1483     1.22292      1.2111 0.000886767
        1484     1.20682     1.21109 0.000886175
        1485     1.21101     1.21109 0.000885578
        1486     1.21092     1.21109 0.000884982
        1487       1.201     1.21109 0.000884413
        1488     1.21271     1.21109 0.000883819
        1489     1.20821     1.21109 0.000883228
        1490     1.21958     1.21109 0.000882653
        1491     1.20477     1.21109 0.000882071
        1492     1.22668      1.2111 0.000881542
        1493     1.21145      1.2111 0.000880952
        1494     1.21917      1.2111 0.000880379
        1495      1.2253     1.21111 0.000879841
        1496     1.22041     1.21112 0.000879275
        1497     1.22349     1.21113 0.000878726
        1498       1.216     1.21113 0.000878146
        1499     1.22521     1.21114  0.00087761
        1500     1.20835     1.21114 0.000877027
        1501       1.219     1.21114 0.000876458
        1502     1.21256     1.21114 0.000875875
        1503      1.2059     1.21114 0.000875299
        1504     1.22465     1.21115 0.000874764
        1505     1.22608     1.21116 0.000874239
        1506     1.23867     1.21118 0.000873849
        1507     1.22179     1.21119 0.000873297
        1508     1.23435      1.2112 0.000872853
        1509      1.2283     1.21121 0.000872349
        1510     1.22411     1.21122 0.000871813
        1511     1.21694     1.21122 0.000871244
        1512     1.22312     1.21123 0.000870703
        1513     1.20921     1.21123 0.000870129
        1514     1.20978     1.21123 0.000869555
        1515     1.21163     1.21123 0.000868981
        1516     1.21023     1.21123 0.000868408
        1517     1.22656     1.21124 0.000867894
        1518     1.22951     1.21125 0.000867406
        1519     1.21256     1.21125 0.000866835
        1520     1.20025     1.21125 0.000866295
        1521     1.18148     1.21123 0.000865947
        1522      1.1709      1.2112 0.000865783
        1523     1.15926     1.21117 0.000865886
        1524     1.16221     1.21113 0.000865913
        1525     1.16187      1.2111 0.000865948
        1526     1.20189     1.21109 0.000865401
        1527     1.19579     1.21108 0.000864893
        1528     1.20641     1.21108 0.000864332
        1529     1.21556     1.21108 0.000863772
        1530     1.20449     1.21108 0.000863218
        1531     1.21319     1.21108 0.000862655
        1532     1.20869     1.21108 0.000862093
        1533     1.19103     1.21107  0.00086163
        1534     1.17646     1.21104 0.000861364
        1535     1.16365     1.21101 0.000861356
        1536     1.16546     1.21098 0.000861306
        1537      1.1598     1.21095 0.000861389
        1538     1.16731     1.21092 0.000861296
        1539     1.17885      1.2109 0.000860988
        1540     1.18972     1.21089 0.000860539
        1541     1.18463     1.21087 0.000860149
        1542     1.20725     1.21087 0.000859595
        1543     1.20125     1.21086  0.00085906
        1544     1.22789     1.21087 0.000858575
        1545     1.22289     1.21088 0.000858054
        1546     1.23563      1.2109 0.000857648
        1547     1.22376     1.21091 0.000857134
        1548     1.23245     1.21092 0.000856694
        1549     1.23995     1.21094 0.000856346
        1550     1.24727     1.21096 0.000856114
        1551     1.24003     1.21098 0.000855767
        1552     1.25316     1.21101 0.000855647
        1553     1.24843     1.21103 0.000855435
        1554      1.2481     1.21106 0.000855217
        1555      1.2409     1.21107 0.000854883
        1556     1.24928      1.2111 0.000854686
        1557     1.22548     1.21111 0.000854187
        1558     1.23319     1.21112 0.000853756
        1559     1.23514     1.21114 0.000853348
        1560     1.23157     1.21115 0.000852901
        1561      1.2427     1.21117 0.000852594
        1562     1.24084     1.21119  0.00085226
        1563     1.25546     1.21122 0.000852185
        1564     1.26057     1.21125 0.000852224
        1565       1.278     1.21129 0.000852746
        1566     1.29168     1.21134 0.000853745
        1567     1.27095     1.21138 0.000854047
        1568     1.28199     1.21143 0.000854689
        1569      1.2612     1.21146 0.000854733
        1570     1.24074     1.21148 0.000854392
        1571     1.20301     1.21147 0.000853865
        1572     1.20755     1.21147 0.000853326
        1573     1.19471     1.21146  0.00085285
        1574      1.1884     1.21144 0.000852434
        1575     1.18983     1.21143 0.000852003
        1576     1.20746     1.21143 0.000851466
        1577     1.20547     1.21142 0.000850934
        1578     1.22517     1.21143  0.00085044
        1579     1.22749     1.21144 0.000849962
        1580     1.19973     1.21144 0.000849456
        1581     1.24971     1.21146 0.000849264
        1582     1.24626     1.21148 0.000849012
        1583     1.23115     1.21149 0.000848566
        1584     1.20635     1.21149 0.000848037
        1585     1.22431      1.2115  0.00084754
        1586     1.22201     1.21151 0.000847032
        1587      1.2345     1.21152 0.000846622
        1588     1.23691     1.21154  0.00084624
        1589     1.24205     1.21156 0.000845925
        1590     1.24253     1.21158 0.000845618
        1591     1.24672      1.2116 0.000845375
        1592     1.24369     1.21162 0.000845084
        1593     1.24505     1.21164 0.000844814
        1594     1.22829     1.21165 0.000844349
        1595     1.21783     1.21165 0.000843828
        1596     1.20432     1.21165 0.000843312
        1597     1.20035     1.21164 0.000842813
        1598     1.21619     1.21164 0.000842291
        1599     1.22081     1.21165 0.000841784
        1600     1.21983     1.21165 0.000841273
        1601     1.21356     1.21166 0.000840748
        1602     1.21446     1.21166 0.000840225
        1603     1.20178     1.21165 0.000839724
        1604      1.2014     1.21165 0.000839225
        1605     1.19417     1.21163 0.000838772
        1606     1.19474     1.21162 0.000838316
        1607     1.19125     1.21161  0.00083789
        1608     1.19615      1.2116 0.000837424
        1609     1.22697     1.21161 0.000836958
        1610     1.22887     1.21162 0.000836507
        1611     1.23097     1.21163 0.000836074
        1612     1.22967     1.21164  0.00083563
        1613     1.22597     1.21165  0.00083516
        1614     1.20456     1.21165 0.000834654
        1615     1.20506     1.21165 0.000834147
        1616     1.20847     1.21164 0.000833633
        1617      1.2088     1.21164 0.000833119
        1618     1.21943     1.21165 0.000832618
        1619     1.23866     1.21166 0.000832271
        1620     1.23042     1.21167 0.000831838
        1621     1.21348     1.21168 0.000831326
        1622     1.23129     1.21169 0.000830901
        1623     1.20894     1.21169 0.000830391
        1624     1.20695     1.21168 0.000829885
        1625     1.20837     1.21168 0.000829376
        1626     1.20305     1.21168 0.000828883
        1627     1.21035     1.21167 0.000828374
        1628     1.21202     1.21168 0.000827865
        1629     1.22276     1.21168 0.000827385
        1630     1.23556      1.2117 0.000827007
        1631     1.24136     1.21171   0.0008267
        1632     1.23448     1.21173 0.000826311
        1633     1.24542     1.21175 0.000826063
        1634      1.2462     1.21177 0.000825826
        1635     1.24054     1.21179 0.000825509
        1636     1.22266     1.21179 0.000825031
        1637     1.21383      1.2118 0.000824528
        1638         1.2     1.21179 0.000824056
        1639     1.21174     1.21179 0.000823553
        1640     1.20884     1.21179 0.000823053
        1641      1.2106     1.21179 0.000822552
        1642     1.21429     1.21179 0.000822052
        1643     1.22206     1.21179 0.000821575
        1644     1.20985     1.21179 0.000821077
        1645     1.22506      1.2118 0.000820617
        1646      1.2042      1.2118 0.000820131
        1647     1.23962     1.21181 0.000819807
        1648     1.25744     1.21184 0.000819777
        1649     1.23239     1.21185 0.000819375
        1650     1.25269     1.21188 0.000819252
        1651     1.23856     1.21189 0.000818915
        1652     1.24172     1.21191 0.000818618
        1653     1.23157     1.21192  0.00081821
        1654     1.23528     1.21194 0.000817837
        1655     1.24053     1.21196 0.000817525
        1656     1.23107     1.21197 0.000817113
        1657     1.23146     1.21198 0.000816704
        1658     1.23911       1.212 0.000816376
        1659     1.21134     1.21199 0.000815884
        1660     1.24676     1.21202 0.000815661
        1661      1.2392     1.21203 0.000815334
        1662     1.25665     1.21206 0.000815285
        1663     1.25127     1.21208 0.000815136
        1664     1.25333     1.21211 0.000815023
        1665     1.22196     1.21211 0.000814555
        1666     1.22344     1.21212 0.000814094
        1667     1.21626     1.21212  0.00081361
        1668      1.1817      1.2121 0.000813327
        1669     1.20259      1.2121 0.000812859
        1670      1.2001     1.21209 0.000812404
        1671     1.20717     1.21209 0.000811923
        1672     1.20578     1.21208 0.000811447
        1673     1.21999     1.21209 0.000810975
        1674     1.18992     1.21208 0.000810599
        1675     1.21971     1.21208 0.000810128
        1676     1.19239     1.21207  0.00080973
        1677     1.21319     1.21207 0.000809247
        1678     1.19911     1.21206 0.000808802
        1679      1.2173     1.21207 0.000808326
        1680     1.19204     1.21205 0.000807933
        1681     1.18152     1.21203 0.000807656
        1682      1.1794     1.21202 0.000807409
        1683     1.16352     1.21199 0.000807443
        1684     1.16851     1.21196 0.000807376
        1685     1.17254     1.21194 0.000807236
        1686     1.17381     1.21191 0.000807074
        1687      1.1877      1.2119 0.000806723
        1688     1.19512     1.21189 0.000806307
        1689     1.21341     1.21189  0.00080583
        1690     1.21806      1.2119 0.000805361
        1691     1.19084     1.21188 0.000804981
        1692     1.23216     1.21189 0.000804595
        1693     1.23565     1.21191 0.000804242
        1694     1.21748     1.21191 0.000803774
        1695      1.2067     1.21191 0.000803305
        1696     1.20868     1.21191 0.000802834
        1697       1.191     1.21189 0.000802455
        1698     1.17776     1.21187 0.000802235
        1699     1.17649     1.21185 0.000802033
        1700     1.17678     1.21183 0.000801826
        1701      1.1589      1.2118 0.000801959
        1702     1.18046     1.21178 0.000801699
        1703     1.17343     1.21176 0.000801544
        1704     1.17138     1.21174 0.000801424
        1705     1.17493     1.21172 0.000801245
        1706     1.16191     1.21169 0.000801307
        1707     1.16783     1.21166 0.000801249
        1708      1.1745     1.21164 0.000801076
        1709     1.17694     1.21162 0.000800864
        1710     1.18405      1.2116 0.000800558
        1711     1.18285     1.21159 0.000800267
        1712      1.1471     1.21155 0.000800685
        1713     1.17734     1.21153 0.000800467
        1714     1.16208      1.2115 0.000800519
        1715     1.16079     1.21147 0.000800599
        1716     1.16061     1.21144  0.00080068
        1717     1.16702     1.21141 0.000800632
        1718     1.18609      1.2114 0.000800301
        1719     1.20711      1.2114  0.00079984
        1720     1.20286     1.21139  0.00079939
        1721     1.19665     1.21138 0.000798972
        1722     1.21347     1.21138 0.000798508
        1723     1.20469     1.21138 0.000798054
        1724     1.24007      1.2114 0.000797765
        1725      1.2458     1.21142 0.000797552
        1726     1.26727     1.21145 0.000797746
        1727     1.25245     1.21147 0.000797637
        1728     1.24585     1.21149 0.000797424
        1729     1.25412     1.21152 0.000797343
        1730     1.22727     1.21153 0.000796934
        1731     1.22967     1.21154 0.000796543
        1732     1.22908     1.21155 0.000796147
        1733     1.21453     1.21155  0.00079569
        1734       1.215     1.21155 0.000795233
        1735     1.20418     1.21155 0.000794786
        1736     1.19878     1.21154 0.000794363
        1737     1.19638     1.21153 0.000793953
        1738     1.19571     1.21152 0.000793549
        1739     1.17874      1.2115 0.000793316
        1740     1.17007     1.21148 0.000793218
        1741     1.16212     1.21145 0.000793269
        1742     1.15561     1.21142 0.000793461
        1743     1.14763     1.21138 0.000793849
        1744     1.14339     1.21134  0.00079435
        1745     1.13559      1.2113  0.00079508
        1746     1.13863     1.21126 0.000795714
        1747     1.14518     1.21122 0.000796157
        1748     1.14754     1.21118 0.000796534
        1749      1.1605     1.21116 0.000796606
        1750     1.17749     1.21114 0.000796383
        1751     1.18926     1.21112 0.000796026
        1752     1.17973     1.21111 0.000795773
        1753     1.19532      1.2111  0.00079537
        1754     1.19646     1.21109 0.000794961
        1755     1.19088     1.21108 0.000794591
        1756     1.20604     1.21107 0.000794144
        1757     1.20387     1.21107 0.000793702
        1758     1.19527     1.21106 0.000793302
        1759     1.20772     1.21106 0.000792853
        1760     1.18806     1.21105  0.00079251
        1761     1.19945     1.21104 0.000792088
        1762     1.18771     1.21103 0.000791749
        1763     1.17776     1.21101 0.000791525
        1764     1.18354     1.21099 0.000791229
        1765      1.1797     1.21097 0.000790979
        1766     1.18095     1.21096 0.000790714
        1767     1.19104     1.21095 0.000790347
        1768      1.1729     1.21092 0.000790193
        1769     1.20625     1.21092  0.00078975
        1770     1.18556     1.21091 0.000789434
        1771     1.20385      1.2109 0.000788998
        1772      1.2081      1.2109 0.000788555
        1773     1.20234      1.2109 0.000788125
        1774     1.22363      1.2109 0.000787713
        1775     1.22411     1.21091 0.000787305
        1776     1.21301     1.21091 0.000786862
        1777     1.22876     1.21092 0.000786483
        1778      1.2211     1.21093 0.000786062
        1779     1.19956     1.21092 0.000785646
        1780     1.20708     1.21092 0.000785208
        1781     1.17633      1.2109 0.000785007
        1782     1.18059     1.21088 0.000784751
        1783     1.17484     1.21086 0.000784571
        1784     1.15686     1.21083 0.000784715
        1785     1.16554     1.21081 0.000784685
        1786     1.15713     1.21078 0.000784821
        1787     1.15653     1.21075 0.000784969
        1788     1.17405     1.21073 0.000784798
        1789      1.1707      1.2107 0.000784678
        1790     1.17278     1.21068 0.000784526
        1791     1.18627     1.21067 0.000784206
        1792     1.18328     1.21065 0.000783918
        1793     1.18284     1.21064 0.000783634
        1794     1.19091     1.21063 0.000783274
        1795     1.20578     1.21062 0.000782842
        1796     1.21578     1.21063 0.000782412
        1797     1.23369     1.21064 0.000782082
        1798     1.25552     1.21067 0.000782045
        1799      1.2553     1.21069 0.000782004
        1800     1.24653     1.21071 0.000781823
        1801     1.24395     1.21073 0.000781606
        1802     1.21223     1.21073 0.000781173
        1803     1.21362     1.21073 0.000780741
        1804     1.21647     1.21073 0.000780315
        1805     1.20236     1.21073 0.000779897
        1806      1.1998     1.21072 0.000779488
        1807     1.21405     1.21073 0.000779059
        1808     1.21505     1.21073 0.000778632
        1809     1.21387     1.21073 0.000778203
        1810     1.21082     1.21073 0.000777773
        1811     1.22301     1.21074 0.000777374
        1812     1.20173     1.21073  0.00077696
        1813     1.21894     1.21074 0.000776545
        1814     1.20705     1.21073  0.00077612
        1815     1.22259     1.21074 0.000775719
        1816     1.23484     1.21075 0.000775406
        1817     1.22831     1.21076 0.000775039
        1818     1.22875     1.21077 0.000774676
        1819     1.23538     1.21079 0.000774368
        1820     1.22417     1.21079 0.000773978
        1821     1.21641      1.2108 0.000773559
        1822     1.20848      1.2108 0.000773135
        1823     1.20674     1.21079 0.000772714
        1824     1.20681     1.21079 0.000772294
        1825     1.19691     1.21078 0.000771908
        1826     1.18863     1.21077 0.000771581
        1827     1.18931     1.21076 0.000771248
        1828     1.17199     1.21074 0.000771118
        1829     1.16996     1.21072 0.000771018
        1830     1.18026      1.2107 0.000770776
        1831     1.16754     1.21068 0.000770716
        1832     1.18086     1.21066 0.000770467
        1833     1.16401     1.21063 0.000770467
        1834     1.17537     1.21062 0.000770287
        1835     1.17811      1.2106  0.00077007
        1836     1.18754     1.21059 0.000769753
        1837     1.18691     1.21057 0.000769442
        1838     1.19956     1.21057 0.000769047
        1839     1.21531     1.21057 0.000768633
        1840     1.20663     1.21057 0.000768218
        1841     1.20356     1.21056  0.00076781
        1842      1.2126     1.21056 0.000767394
        1843     1.22663     1.21057 0.000767028
        1844     1.22218     1.21058 0.000766637
        1845     1.22559     1.21059 0.000766265
        1846     1.21984     1.21059 0.000765866
        1847     1.23578     1.21061 0.000765573
        1848     1.21501     1.21061 0.000765163
        1849     1.24457     1.21063 0.000764969
        1850     1.22839     1.21064 0.000764616
        1851     1.23187     1.21065 0.000764289
        1852     1.23286     1.21066  0.00076397
        1853      1.2103     1.21066 0.000763558
        1854     1.19385     1.21065   0.0007632
        1855     1.19034     1.21064 0.000762867
        1856      1.1851     1.21063  0.00076258
        1857      1.1756     1.21061 0.000762403
        1858     1.18847     1.21059 0.000762086
        1859     1.19421     1.21059 0.000761727
        1860     1.21016     1.21059 0.000761317
        1861     1.20395     1.21058 0.000760916
        1862     1.20594     1.21058 0.000760512
        1863     1.18513     1.21057 0.000760226
        1864     1.18432     1.21055 0.000759949
        1865     1.18608     1.21054 0.000759655
        1866     1.19617     1.21053 0.000759287
        1867     1.19438     1.21052 0.000758929
        1868     1.19922     1.21052 0.000758547
        1869     1.19875     1.21051 0.000758167
        1870     1.17989     1.21049 0.000757939
        1871     1.17893     1.21048 0.000757721
        1872     1.16518     1.21045 0.000757703
        1873     1.18844     1.21044 0.000757389
        1874     1.20194     1.21044 0.000756999
        1875     1.17698     1.21042 0.000756805
        1876     1.21022     1.21042 0.000756402
        1877     1.22185     1.21042 0.000756023
        1878     1.22846     1.21043 0.000755682
        1879     1.22996     1.21044 0.000755351
        1880     1.22185     1.21045 0.000754974
        1881     1.21473     1.21045 0.000754576
        1882     1.21633     1.21046 0.000754181
        1883     1.20461     1.21045 0.000753787
        1884     1.20409     1.21045 0.000753395
        1885      1.1995     1.21044 0.000753017
        1886     1.19288     1.21043 0.000752676
        1887     1.20892     1.21043 0.000752277
        1888     1.21342     1.21044  0.00075188
        1889     1.20519     1.21043 0.000751487
        1890     1.21023     1.21043  0.00075109
        1891     1.20875     1.21043 0.000750693
        1892     1.19961     1.21043 0.000750318
        1893     1.19057     1.21042 0.000749995
        1894     1.20819     1.21041   0.0007496
        1895     1.19539     1.21041 0.000749246
        1896     1.17684     1.21039  0.00074906
        1897     1.17909     1.21037 0.000748847
        1898     1.19023     1.21036 0.000748528
        1899     1.17382     1.21034 0.000748381
        1900     1.19618     1.21033 0.000748024
        1901     1.19148     1.21032 0.000747696
        1902     1.22255     1.21033 0.000747331
        1903     1.21353     1.21033  0.00074694
        1904     1.21051     1.21033 0.000746548
        1905     1.22342     1.21034 0.000746188
        1906     1.22674     1.21035 0.000745846
        1907     1.23175     1.21036 0.000745539
        1908     1.23698     1.21037 0.000745279
        1909     1.25814      1.2104 0.000745308
        1910     1.25339     1.21042 0.000745258
        1911     1.24484     1.21044 0.000745085
        1912     1.24616     1.21046  0.00074493
        1913     1.24411     1.21048 0.000744748
        1914     1.23268     1.21049 0.000744449
        1915     1.24854     1.21051 0.000744326
        1916     1.23418     1.21052  0.00074404
        1917     1.26011     1.21055 0.000744101
        1918     1.26988     1.21058 0.000744356
        1919     1.27284     1.21061 0.000744675
        1920     1.28567     1.21065 0.000745313
        1921     1.24246     1.21066 0.000745109
        1922     1.25332     1.21069 0.000745051
        1923     1.22653     1.21069  0.00074471
        1924     1.22078      1.2107 0.000744341
        1925     1.22968     1.21071  0.00074402
        1926     1.21567     1.21071 0.000743638
        1927     1.21472     1.21071 0.000743255
        1928     1.21956     1.21072 0.000742883
        1929     1.20946     1.21072 0.000742499
        1930     1.22975     1.21073 0.000742179
        1931     1.23138     1.21074 0.000741872
        1932     1.23831     1.21075 0.000741625
        1933     1.24786     1.21077  0.00074149
        1934     1.21127     1.21077 0.000741107
        1935     1.21911     1.21078 0.000740736
        1936     1.21779     1.21078 0.000740363
        1937     1.22286     1.21079 0.000740007
        1938      1.2295      1.2108 0.000739688
        1939     1.25013     1.21082 0.000739584
        1940     1.24777     1.21084 0.000739448
        1941     1.24922     1.21086 0.000739332
        1942      1.2319     1.21087  0.00073903
        1943     1.23525     1.21088 0.000738757
        1944     1.22098     1.21088 0.000738395
        1945     1.22266     1.21089  0.00073804
        1946     1.22358      1.2109  0.00073769
        1947     1.23532     1.21091 0.000737417
        1948     1.21863     1.21091  0.00073705
        1949      1.2334     1.21092 0.000736762
        1950     1.23592     1.21094 0.000736495
        1951     1.24021     1.21095 0.000736271
        1952     1.23934     1.21097 0.000736037
        1953     1.22455     1.21097 0.000735693
        1954     1.24893     1.21099 0.000735573
        1955     1.22516       1.211 0.000735232
        1956     1.25323     1.21102 0.000735173
        1957     1.23622     1.21104  0.00073491
        1958     1.24977     1.21105 0.000734801
        1959     1.24469     1.21107 0.000734627
        1960     1.24018     1.21109 0.000734402
        1961     1.22575     1.21109 0.000734066
        1962     1.19152     1.21108 0.000733759
        1963     1.21685     1.21109 0.000733391
        1964     1.20228     1.21108 0.000733032
        1965     1.21221     1.21108 0.000732659
        1966     1.19562     1.21108 0.000732328
        1967     1.20731     1.21107 0.000731959
        1968      1.2049     1.21107 0.000731593
        1969      1.2044     1.21107  0.00073123
        1970     1.19663     1.21106 0.000730895
        1971     1.20755     1.21106 0.000730526
        1972     1.21549     1.21106 0.000730159
        1973      1.2437     1.21108 0.000729977
        1974     1.25281      1.2111 0.000729913
        1975     1.25631     1.21112 0.000729902
        1976     1.23884     1.21113 0.000729668
        1977     1.25681     1.21116 0.000729664
        1978     1.24394     1.21117 0.000729484
        1979     1.24003     1.21119 0.000729261
        1980     1.23892      1.2112 0.000729027
        1981     1.23439     1.21121 0.000728753
        1982     1.22772     1.21122 0.000728433
        1983       1.228     1.21123 0.000728115
        1984     1.23488     1.21124 0.000727845
        1985      1.2282     1.21125 0.000727529
        1986     1.22455     1.21126 0.000727193
        1987     1.23982     1.21127 0.000726969
        1988     1.22597     1.21128 0.000726641
        1989     1.22865     1.21129 0.000726328
        1990     1.23219      1.2113 0.000726039
        1991     1.21595      1.2113 0.000725678
        1992     1.20237      1.2113 0.000725328
        1993      1.2022     1.21129 0.000724978
        1994     1.20837     1.21129 0.000724616
        1995     1.20698     1.21129 0.000724256
        1996     1.22084     1.21129 0.000723909
        1997     1.23163      1.2113 0.000723618
        1998     1.19165     1.21129 0.000723323
        1999     1.19292     1.21129  0.00072302
        2000     1.17348     1.21127 0.000722905
