#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1444     1.09346     1.10952  0.00233078
        1445     1.10671     1.10951  0.00232916
        1446     1.11783     1.10952  0.00232756
        1447     1.12542     1.10953  0.00232598
        1448     1.12805     1.10954  0.00232441
        1449     1.12464     1.10955  0.00232283
        1450     1.11461     1.10956  0.00232123
        1451      1.0982     1.10955  0.00231964
        1452     1.07667     1.10953  0.00231815
        1453     1.05251     1.10949  0.00231689
        1454     1.02927     1.10943  0.00231595
        1455     1.01092     1.10936  0.00231535
        1456     1.00082     1.10929  0.00231496
        1457     1.00056     1.10922  0.00231457
        1458     1.00943     1.10915    0.002314
        1459     1.02458     1.10909  0.00231314
        1460     1.04183     1.10904  0.00231201
        1461     1.05682     1.10901  0.00231071
        1462      1.0658     1.10898  0.00230931
        1463     1.06617     1.10895  0.00230792
        1464     1.05659     1.10891  0.00230662
        1465     1.03734     1.10886  0.00230557
        1466     1.01081      1.1088  0.00230496
        1467     0.98206     1.10871  0.00230501
        1468     0.95865     1.10861  0.00230571
        1469    0.948582      1.1085  0.00230671
        1470    0.956588      1.1084  0.00230745
        1471    0.981098     1.10831  0.00230751
        1472     1.01494     1.10825  0.00230681
        1473     1.04931     1.10821  0.00230559
        1474     1.07763     1.10819  0.00230412
        1475     1.09718     1.10818  0.00230257
        1476     1.10866     1.10818  0.00230101
        1477       1.115     1.10818  0.00229946
        1478     1.11991     1.10819  0.00229791
        1479      1.1265      1.1082  0.00229639
        1480      1.1361     1.10822  0.00229492
        1481     1.14804     1.10825  0.00229353
        1482     1.16023     1.10828  0.00229225
        1483     1.17025     1.10833  0.00229108
        1484     1.17621     1.10837     0.00229
        1485     1.17709     1.10842  0.00228892
        1486     1.17296     1.10846  0.00228779
        1487     1.16494      1.1085  0.00228657
        1488     1.15493     1.10853  0.00228525
        1489     1.14477     1.10855  0.00228384
        1490      1.1354     1.10857  0.00228238
        1491     1.12668     1.10858  0.00228088
        1492     1.11814     1.10859  0.00227936
        1493     1.10989     1.10859  0.00227783
        1494     1.10288     1.10859  0.00227631
        1495      1.0984     1.10858   0.0022748
        1496     1.09733     1.10857  0.00227329
        1497     1.09945     1.10857  0.00227178
        1498     1.10344     1.10856  0.00227027
        1499     1.10753     1.10856  0.00226875
        1500     1.11028     1.10856  0.00226724
