#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
            1457          0.1632        0.168994       0.0021708
            1458          0.1192         0.16896      0.00216958
            1459           0.148        0.168946      0.00216814
            1460          0.0448        0.168861      0.00216832
            1461          0.1128        0.168822      0.00216718
            1462          0.0872        0.168767      0.00216641
            1463          0.2112        0.168796      0.00216513
            1464          0.1312         0.16877       0.0021638
            1465           0.116        0.168734      0.00216262
            1466          0.2248        0.168772      0.00216148
            1467            0.42        0.168943      0.00216679
            1468          0.1792         0.16895      0.00216532
            1469          0.2048        0.168975      0.00216398
            1470          0.1992        0.168995      0.00216261
            1471          0.2408        0.169044      0.00216169
            1472            0.26        0.169106       0.0021611
            1473          0.1128        0.169068      0.00215998
            1474          0.1352        0.169045      0.00215863
            1475          0.0768        0.168982      0.00215807
            1476          0.1472        0.168967      0.00215666
            1477           0.112        0.168929      0.00215555
            1478           0.064        0.168858      0.00215526
            1479           0.276         0.16893      0.00215502
            1480          0.1672        0.168929      0.00215356
            1481           0.112        0.168891      0.00215245
            1482          0.1032        0.168846      0.00215145
            1483           0.228        0.168886      0.00215037
            1484          0.1408        0.168867      0.00214901
            1485          0.1672        0.168866      0.00214756
            1486          0.1832        0.168876      0.00214614
            1487           0.452        0.169066      0.00215312
            1488           0.304        0.169157      0.00215359
            1489          0.0832        0.169099      0.00215291
            1490          0.1568        0.169091      0.00215148
            1491          0.1992        0.169111      0.00215014
            1492          0.3272        0.169217       0.0021513
            1493          0.1728         0.16922      0.00214986
            1494           0.052        0.169141      0.00214986
            1495          0.2312        0.169183      0.00214882
            1496          0.0928        0.169132      0.00214799
            1497          0.1728        0.169134      0.00214656
            1498          0.2208        0.169168       0.0021454
            1499          0.2952        0.169253      0.00214562
            1500          0.2472        0.169305      0.00214481
            1501          0.0288        0.169211      0.00214543
            1502          0.0768        0.169149      0.00214488
            1503          0.2632        0.169212      0.00214437
            1504          0.1128        0.169174      0.00214327
            1505          0.0768        0.169113      0.00214272
            1506          0.1288        0.169086      0.00214147
            1507          0.1768        0.169091      0.00214005
            1508          0.0392        0.169005      0.00214037
            1509           0.256        0.169063      0.00213972
            1510          0.2312        0.169104       0.0021387
            1511             0.1        0.169058      0.00213778
            1512          0.1152        0.169023      0.00213666
            1513          0.0768        0.168962      0.00213612
            1514           0.064        0.168892      0.00213583
            1515          0.1192         0.16886      0.00213467
            1516          0.1888        0.168873       0.0021333
            1517          0.1568        0.168865      0.00213191
            1518          0.2432        0.168914      0.00213107
            1519          0.1632         0.16891      0.00212967
            1520          0.1408        0.168892      0.00212835
            1521           0.132        0.168867      0.00212709
            1522          0.1152        0.168832      0.00212598
            1523          0.0808        0.168774      0.00212537
            1524          0.0872        0.168721      0.00212465
            1525           0.112        0.168684      0.00212359
            1526            0.18        0.168691      0.00212221
            1527           0.116        0.168656       0.0021211
            1528           0.048        0.168577      0.00212118
            1529          0.1448        0.168562      0.00211985
            1530          0.2472        0.168613      0.00211909
            1531          0.0992        0.168568      0.00211819
            1532          0.1928        0.168584      0.00211686
            1533           0.292        0.168664      0.00211701
            1534          0.1728        0.168667      0.00211563
            1535          0.1408        0.168649      0.00211433
            1536          0.5512        0.168898      0.00212758
            1537          0.3688        0.169028      0.00213016
            1538          0.1792        0.169035      0.00212879
            1539           0.288        0.169112      0.00212881
            1540           0.256        0.169168      0.00212817
            1541           0.292        0.169248      0.00212828
            1542          0.1352        0.169226      0.00212702
            1543          0.0768        0.169166      0.00212648
            1544          0.1632        0.169162      0.00212511
            1545          0.1152        0.169127      0.00212402
            1546          0.2048         0.16915      0.00212277
            1547           0.228        0.169188      0.00212174
            1548          0.3528        0.169307      0.00212368
            1549          0.1352        0.169285      0.00212243
            1550          0.2432        0.169333      0.00212159
            1551          0.0968        0.169286      0.00212074
            1552           0.192        0.169301      0.00211942
            1553          0.1248        0.169272      0.00211825
            1554           0.148        0.169258      0.00211693
            1555          0.0832        0.169203       0.0021163
            1556          0.4232        0.169366      0.00212122
            1557          0.3648        0.169492      0.00212357
            1558          0.0992        0.169446      0.00212269
            1559          0.1928        0.169461      0.00212138
            1560          0.2432        0.169509      0.00212054
            1561           0.068        0.169444      0.00212018
            1562           0.048        0.169366      0.00212025
            1563           0.048        0.169288      0.00212032
            1564          0.1832        0.169297      0.00211898
            1565          0.1992        0.169316      0.00211771
            1566           0.244        0.169364       0.0021169
            1567             0.1         0.16932      0.00211601
            1568          0.1352        0.169298      0.00211477
            1569          0.1992        0.169317      0.00211351
            1570          0.1568        0.169309      0.00211218
            1571          0.1408        0.169291      0.00211091
            1572           0.164        0.169288      0.00210957
            1573           0.308        0.169376      0.00211007
            1574          0.2048        0.169398      0.00210885
            1575          0.1152        0.169364      0.00210779
            1576           0.308        0.169452      0.00210829
            1577           0.148        0.169438        0.002107
            1578          0.1728         0.16944      0.00210566
            1579          0.1152        0.169406      0.00210461
            1580          0.1352        0.169384      0.00210339
            1581          0.1952        0.169401      0.00210212
            1582          0.1792        0.169407       0.0021008
            1583          0.1448        0.169391      0.00209953
            1584          0.1288        0.169366      0.00209836
            1585          0.0968         0.16932      0.00209754
            1586          0.2432        0.169366      0.00209673
            1587          0.0968        0.169321      0.00209591
            1588          0.1408        0.169303      0.00209467
            1589          0.1568        0.169295      0.00209336
            1590          0.2368        0.169337      0.00209248
            1591          0.2312        0.169376      0.00209152
            1592          0.1992        0.169395      0.00209029
            1593          0.1248        0.169367      0.00208917
            1594          0.1312        0.169343        0.002088
            1595          0.1352        0.169322       0.0020868
            1596          0.1608        0.169316       0.0020855
            1597          0.0832        0.169262      0.00208489
            1598          0.0608        0.169194      0.00208469
            1599          0.1568        0.169187       0.0020834
            1600          0.1192        0.169155      0.00208233
            1601          0.0992        0.169112      0.00208149
            1602          0.1408        0.169094      0.00208026
            1603          0.1792          0.1691      0.00207897
            1604          0.1248        0.169073      0.00207786
            1605          0.1632        0.169069      0.00207657
            1606           0.032        0.168984      0.00207703
            1607          0.1288        0.168959      0.00207589
            1608           0.116        0.168926      0.00207486
            1609          0.0648        0.168861      0.00207458
            1610          0.0992        0.168818      0.00207374
            1611            0.18        0.168825      0.00207247
            1612          0.0968         0.16878      0.00207166
            1613           0.288        0.168854       0.0020717
            1614          0.2952        0.168932      0.00207189
            1615          0.1088        0.168895      0.00207094
            1616          0.1608         0.16889      0.00206967
            1617          0.1032        0.168849      0.00206879
            1618           0.068        0.168787      0.00206845
            1619          0.0608         0.16872      0.00206824
            1620          0.2888        0.168795      0.00206829
            1621          0.1512        0.168784      0.00206705
            1622          0.0672        0.168721      0.00206672
            1623          0.1568        0.168714      0.00206546
            1624          0.1312        0.168691      0.00206432
            1625           0.356        0.168806      0.00206626
            1626           0.164        0.168803      0.00206499
            1627          0.2248        0.168837      0.00206401
            1628          0.1472        0.168824      0.00206279
            1629          0.1792         0.16883      0.00206153
            1630          0.1928        0.168845      0.00206032
            1631          0.3648        0.168965      0.00206255
            1632           0.276        0.169031      0.00206233
            1633          0.0808        0.168977      0.00206178
            1634           0.096        0.168932        0.002061
            1635           0.208        0.168956      0.00205988
            1636          0.1408        0.168939      0.00205869
            1637          0.2368         0.16898      0.00205785
            1638          0.1608        0.168975       0.0020566
            1639             0.4        0.169116      0.00206017
            1640           0.064        0.169052      0.00205991
            1641           0.112        0.169017      0.00205895
            1642          0.2888         0.16909      0.00205899
            1643          0.2312        0.169128      0.00205808
            1644          0.1992        0.169146      0.00205691
            1645           0.084        0.169095      0.00205631
            1646           0.128         0.16907      0.00205521
            1647          0.2472        0.169117      0.00205451
            1648           0.068        0.169056      0.00205418
            1649          0.0832        0.169004       0.0020536
            1650          0.1288        0.168979       0.0020525
            1651          0.1088        0.168943      0.00205158
            1652           0.112        0.168908      0.00205062
            1653          0.2208         0.16894      0.00204962
            1654          0.1608        0.168935      0.00204839
            1655          0.1288        0.168911       0.0020473
            1656          0.1288        0.168886       0.0020462
            1657           0.036        0.168806      0.00204654
            1658          0.0872        0.168757       0.0020459
            1659          0.0968        0.168714      0.00204512
            1660          0.1512        0.168703      0.00204392
            1661          0.1448        0.168689      0.00204274
            1662          0.1408        0.168672      0.00204158
            1663          0.1312        0.168649      0.00204048
            1664          0.0608        0.168585      0.00204028
            1665            0.08        0.168531      0.00203975
            1666          0.0968        0.168488      0.00203898
            1667          0.0832        0.168437      0.00203839
            1668          0.2088        0.168461      0.00203732
            1669            0.24        0.168504      0.00203655
            1670           0.116        0.168473      0.00203557
            1671           0.208        0.168496      0.00203449
            1672          0.1352        0.168477      0.00203337
            1673           0.192        0.168491       0.0020322
            1674          0.2528        0.168541      0.00203161
            1675          0.1152        0.168509      0.00203065
            1676           0.096        0.168466       0.0020299
            1677          0.1512        0.168456      0.00202871
            1678            0.24        0.168498      0.00202795
            1679           0.084        0.168448      0.00202737
            1680          0.1768        0.168453      0.00202617
            1681          0.0288         0.16837      0.00202667
            1682          0.1312        0.168348      0.00202558
            1683          0.1792        0.168354      0.00202439
            1684          0.0832        0.168304      0.00202382
            1685          0.1288         0.16828      0.00202275
            1686          0.0968        0.168238        0.002022
            1687           0.324         0.16833      0.00202291
            1688          0.1312        0.168308      0.00202183
            1689          0.1928        0.168323      0.00202068
            1690          0.0872        0.168275      0.00202006
            1691          0.1792        0.168281      0.00201887
            1692          0.1568        0.168274      0.00201769
            1693          0.1032        0.168236      0.00201686
            1694           0.116        0.168205      0.00201591
            1695          0.0872        0.168157      0.00201529
            1696          0.1728         0.16816       0.0020141
            1697           0.212        0.168186      0.00201308
            1698          0.1408         0.16817      0.00201196
            1699          0.0672         0.16811      0.00201165
            1700          0.2472        0.168157      0.00201101
            1701          0.0968        0.168115      0.00201026
            1702          0.1248        0.168089      0.00200924
            1703          0.1032        0.168051      0.00200842
            1704          0.1152         0.16802      0.00200748
            1705          0.1728        0.168023      0.00200631
            1706          0.1408        0.168007       0.0020052
            1707          0.0672        0.167948      0.00200489
            1708          0.1288        0.167925      0.00200385
            1709          0.1512        0.167915       0.0020027
            1710          0.1672        0.167915      0.00200153
            1711          0.1032        0.167877      0.00200072
            1712          0.0488        0.167807      0.00200076
            1713           0.212        0.167833      0.00199975
            1714          0.0648        0.167773      0.00199949
            1715          0.1288         0.16775      0.00199845
            1716          0.2152        0.167778      0.00199748
            1717          0.1768        0.167783      0.00199632
            1718          0.2432        0.167827      0.00199564
            1719          0.1288        0.167805      0.00199461
            1720          0.0992        0.167765      0.00199385
            1721          0.0968        0.167723      0.00199312
            1722          0.1248        0.167698      0.00199212
            1723          0.2152        0.167726      0.00199115
            1724           0.096        0.167684      0.00199043
            1725          0.1928        0.167699      0.00198933
            1726          0.2632        0.167754      0.00198895
            1727          0.1288        0.167732      0.00198792
            1728          0.2888        0.167802      0.00198801
            1729          0.1992         0.16782      0.00198694
            1730           0.368        0.167936      0.00198916
            1731          0.1128        0.167904      0.00198827
            1732          0.3048        0.167983      0.00198869
            1733          0.0928         0.16794      0.00198801
            1734          0.1288        0.167917      0.00198699
            1735           0.276        0.167979      0.00198683
            1736          0.2048           0.168      0.00198579
            1737          0.1472        0.167988      0.00198469
            1738          0.1448        0.167975      0.00198359
            1739           0.224        0.168007      0.00198271
            1740          0.1192        0.167979      0.00198177
            1741          0.3072        0.168059      0.00198224
            1742           0.192        0.168073      0.00198115
            1743          0.2272        0.168107      0.00198031
            1744           0.068         0.16805         0.00198
            1745          0.1032        0.168012      0.00197922
            1746          0.0648        0.167953      0.00197897
            1747          0.0928         0.16791       0.0019783
            1748          0.1312        0.167889      0.00197728
            1749          0.1408        0.167874      0.00197621
            1750          0.1472        0.167862      0.00197512
            1751          0.0968        0.167821      0.00197441
            1752          0.0928        0.167779      0.00197374
            1753           0.116        0.167749      0.00197284
            1754          0.1192        0.167721      0.00197191
            1755          0.1032        0.167685      0.00197113
            1756          0.0832        0.167636      0.00197059
            1757          0.2112        0.167661      0.00196963
            1758          0.0448        0.167591      0.00196975
            1759          0.1352        0.167573      0.00196871
            1760          0.0872        0.167527      0.00196812
            1761            0.16        0.167523      0.00196701
            1762           0.132        0.167503        0.001966
            1763             0.1        0.167465      0.00196525
            1764          0.1888        0.167477      0.00196418
            1765           0.148        0.167466       0.0019631
            1766          0.1632        0.167463      0.00196199
            1767           0.276        0.167525      0.00196184
            1768           0.132        0.167505      0.00196083
            1769          0.1472        0.167493      0.00195976
            1770           0.192        0.167507       0.0019587
            1771          0.2272        0.167541      0.00195788
            1772          0.2688        0.167598      0.00195761
            1773           0.192        0.167612      0.00195655
            1774          0.0808        0.167563      0.00195606
            1775          0.1928        0.167577      0.00195501
            1776           0.084         0.16753      0.00195448
            1777          0.1352        0.167512      0.00195346
            1778           0.068        0.167456      0.00195317
            1779          0.0712        0.167401      0.00195282
            1780          0.2528        0.167449      0.00195231
            1781           0.292        0.167519      0.00195247
            1782          0.1128        0.167489      0.00195161
            1783          0.1448        0.167476      0.00195056
            1784           0.144        0.167463      0.00194951
            1785          0.1952        0.167478      0.00194848
            1786          0.0768        0.167428      0.00194805
            1787          0.0512        0.167363      0.00194804
            1788          0.0768        0.167312      0.00194761
            1789          0.3872        0.167435       0.0019504
            1790           0.276        0.167495      0.00195025
            1791           0.128        0.167473      0.00194929
            1792          0.1952        0.167489      0.00194826
            1793          0.0872        0.167444      0.00194769
            1794          0.1672        0.167444       0.0019466
            1795          0.1408        0.167429      0.00194558
            1796          0.0768        0.167379      0.00194515
            1797          0.1608        0.167375      0.00194407
            1798          0.1152        0.167346       0.0019432
            1799          0.1512        0.167337      0.00194214
            1800          0.2248        0.167369      0.00194133
            1801          0.0968         0.16733      0.00194065
            1802          0.0448        0.167262      0.00194076
            1803          0.1128        0.167232      0.00193992
            1804          0.0928         0.16719      0.00193928
            1805          0.1248        0.167167      0.00193835
            1806           0.132        0.167147      0.00193737
            1807          0.1032        0.167112      0.00193662
            1808          0.3072        0.167189       0.0019371
            1809          0.0608        0.167131      0.00193692
            1810          0.0512        0.167067      0.00193691
            1811          0.1472        0.167056      0.00193587
            1812          0.3712        0.167168      0.00193808
            1813            0.24        0.167208      0.00193743
            1814          0.1408        0.167194      0.00193642
            1815          0.2088        0.167217      0.00193548
            1816           0.352        0.167319      0.00193709
            1817           0.228        0.167352      0.00193631
            1818          0.0392        0.167281      0.00193653
            1819            0.32        0.167365      0.00193729
            1820          0.2048        0.167386      0.00193633
            1821           0.276        0.167446      0.00193619
            1822          0.1792        0.167452      0.00193513
            1823          0.1888        0.167464      0.00193411
            1824          0.0512          0.1674       0.0019341
            1825          0.0928        0.167359      0.00193347
            1826          0.0832        0.167313      0.00193296
            1827          0.1512        0.167304      0.00193192
            1828          0.0832        0.167258      0.00193141
            1829          0.1128        0.167228      0.00193059
            1830          0.1152          0.1672      0.00192974
            1831          0.0992        0.167163      0.00192904
            1832          0.3168        0.167245      0.00192972
            1833          0.0992        0.167207      0.00192902
            1834          0.2592        0.167258      0.00192862
            1835          0.1288        0.167237      0.00192769
            1836           0.116        0.167209      0.00192684
            1837          0.0928        0.167168      0.00192622
            1838          0.2688        0.167224      0.00192596
            1839          0.1312        0.167204      0.00192501
            1840          0.2312        0.167239      0.00192428
            1841          0.1512         0.16723      0.00192326
            1842          0.1608        0.167226      0.00192221
            1843          0.0448         0.16716      0.00192232
            1844          0.1832        0.167169       0.0019213
            1845          0.2248          0.1672      0.00192051
            1846          0.0928         0.16716      0.00191989
            1847          0.0552        0.167099      0.00191981
            1848          0.1152        0.167071      0.00191898
            1849          0.2272        0.167104      0.00191821
            1850          0.1128        0.167074       0.0019174
            1851          0.0392        0.167005      0.00191761
            1852          0.2112        0.167029      0.00191672
            1853          0.0928        0.166989      0.00191611
            1854          0.0928        0.166949      0.00191549
            1855          0.0808        0.166902      0.00191502
            1856          0.1288        0.166882       0.0019141
            1857           0.144         0.16687      0.00191311
            1858           0.384        0.166986      0.00191564
            1859          0.0648        0.166931       0.0019154
            1860          0.1568        0.166926      0.00191438
            1861          0.1792        0.166933      0.00191336
            1862          0.1472        0.166922      0.00191236
            1863          0.3272        0.167008      0.00191327
            1864          0.1192        0.166982      0.00191242
            1865          0.1768        0.166988       0.0019114
            1866            0.32         0.16707      0.00191213
            1867          0.1448        0.167058      0.00191115
            1868          0.1408        0.167044      0.00191017
            1869           0.228        0.167076      0.00190943
            1870          0.2848        0.167139      0.00190945
            1871          0.1568        0.167134      0.00190844
            1872          0.3112        0.167211      0.00190897
            1873          0.1248        0.167188      0.00190808
            1874           0.148        0.167178      0.00190709
            1875          0.0928        0.167138      0.00190649
            1876          0.1088        0.167107      0.00190572
            1877          0.0768        0.167059      0.00190532
            1878          0.2272        0.167091      0.00190457
            1879           0.132        0.167072      0.00190365
            1880          0.4512        0.167223      0.00190863
            1881           0.084        0.167179      0.00190812
            1882          0.1792        0.167186      0.00190712
            1883          0.0672        0.167132      0.00190685
            1884           0.112        0.167103      0.00190606
            1885          0.1608          0.1671      0.00190505
            1886          0.3328        0.167188      0.00190607
            1887          0.0552        0.167128      0.00190598
            1888          0.0768        0.167081      0.00190557
            1889          0.3112        0.167157      0.00190609
            1890          0.1768        0.167162      0.00190509
            1891          0.1632         0.16716      0.00190408
            1892           0.112        0.167131       0.0019033
            1893          0.1128        0.167102      0.00190251
            1894          0.3648        0.167206      0.00190436
            1895          0.2408        0.167245      0.00190376
            1896          0.1832        0.167254      0.00190277
            1897          0.5288        0.167444      0.00191129
            1898          0.1408         0.16743      0.00191033
            1899          0.1352        0.167413       0.0019094
            1900          0.0608        0.167357      0.00190922
            1901          0.1288        0.167337      0.00190832
            1902            0.18        0.167343      0.00190733
            1903           0.128        0.167323      0.00190644
            1904          0.1448        0.167311      0.00190548
            1905          0.0808        0.167266      0.00190502
            1906          0.1288        0.167245      0.00190413
            1907          0.1032        0.167212      0.00190342
            1908           0.228        0.167244      0.00190269
            1909          0.1472        0.167233      0.00190173
            1910          0.2528        0.167278      0.00190126
            1911           0.068        0.167226      0.00190097
            1912          0.1312        0.167207      0.00190007
            1913          0.0872        0.167165      0.00189954
            1914          0.0328        0.167095      0.00189984
            1915           0.176          0.1671      0.00189886
            1916          0.4168         0.16723      0.00190233
            1917           0.144        0.167218      0.00190138
            1918          0.0552         0.16716      0.00190128
            1919          0.0928        0.167121      0.00190069
            1920          0.1128        0.167092      0.00189991
            1921          0.3112        0.167168       0.0019004
            1922           0.288         0.16723      0.00190045
            1923          0.0808        0.167185      0.00189999
            1924          0.2952        0.167252      0.00190017
            1925           0.096        0.167215      0.00189954
            1926          0.2848        0.167276      0.00189954
            1927          0.0768        0.167229      0.00189913
            1928          0.0512        0.167169       0.0018991
            1929          0.1512        0.167161      0.00189814
            1930          0.1088         0.16713      0.00189739
            1931          0.0768        0.167084      0.00189699
            1932          0.2208        0.167111      0.00189621
            1933          0.0768        0.167065       0.0018958
            1934          0.3592        0.167164      0.00189742
            1935          0.0928        0.167126      0.00189683
            1936          0.0488        0.167064      0.00189684
            1937          0.2312        0.167098      0.00189615
            1938          0.0672        0.167046      0.00189587
            1939          0.1792        0.167052       0.0018949
            1940          0.0992        0.167017      0.00189425
            1941          0.1888        0.167029       0.0018933
            1942          0.1032        0.166996      0.00189262
            1943          0.0768        0.166949      0.00189221
            1944          0.1152        0.166923      0.00189142
            1945          0.3208        0.167002      0.00189211
            1946          0.2472        0.167043      0.00189158
            1947          0.0648         0.16699      0.00189134
            1948          0.2912        0.167054      0.00189144
            1949          0.1408        0.167041      0.00189052
            1950          0.1792        0.167047      0.00188956
            1951            0.26        0.167095      0.00188919
            1952          0.2592        0.167142      0.00188881
            1953          0.1512        0.167134      0.00188787
            1954          0.1448        0.167122      0.00188693
            1955          0.2728        0.167176      0.00188674
            1956          0.0352        0.167109      0.00188698
            1957          0.0968        0.167073      0.00188636
            1958           0.068        0.167022      0.00188608
            1959          0.0448         0.16696      0.00188615
            1960          0.1512        0.166952       0.0018852
            1961          0.2752        0.167007      0.00188505
            1962          0.3232        0.167087      0.00188577
            1963          0.2048        0.167106       0.0018849
            1964          0.1192        0.167081       0.0018841
            1965           0.244        0.167121      0.00188355
            1966          0.2568        0.167166      0.00188314
            1967          0.2792        0.167223      0.00188305
            1968          0.0648        0.167171      0.00188281
            1969          0.2368        0.167207      0.00188219
            1970          0.0768        0.167161      0.00188179
            1971          0.0872         0.16712      0.00188127
            1972          0.1888        0.167131      0.00188035
            1973          0.2208        0.167158      0.00187959
            1974           0.128        0.167138      0.00187875
            1975          0.0488        0.167078      0.00187875
            1976          0.2208        0.167106        0.001878
            1977          0.1512        0.167098      0.00187706
            1978          0.3112         0.16717      0.00187753
            1979          0.1992        0.167187      0.00187665
            1980          0.1672        0.167187       0.0018757
            1981          0.0512        0.167128      0.00187567
            1982          0.1768        0.167133      0.00187473
            1983          0.0968        0.167098      0.00187412
            1984           0.388        0.167209      0.00187648
            1985            0.08        0.167165      0.00187605
            1986          0.1928        0.167178      0.00187515
            1987          0.1792        0.167184      0.00187421
            1988          0.1728        0.167187      0.00187327
            1989          0.1128        0.167159      0.00187253
            1990          0.1152        0.167133      0.00187177
            1991          0.0808         0.16709      0.00187133
            1992           0.176        0.167094       0.0018704
            1993           0.116        0.167069      0.00186964
            1994          0.0968        0.167034      0.00186903
            1995           0.356        0.167128      0.00187049
            1996           0.144        0.167117      0.00186959
            1997          0.1448        0.167105      0.00186869
            1998          0.2112        0.167128      0.00186788
            1999          0.1032        0.167096      0.00186722
            2000          0.1952         0.16711      0.00186634
