#     GENERATION:   L1:   BEST HALF <L1>:
         645     6.24306     6.24306
         646     6.24306     6.24306
         647     6.24306     6.24306
         648     6.24306     6.24306
         649     6.24306     6.24306
         650     6.24306     6.24306
         651     6.24306     6.38718
         652     6.24306     6.24306
         653     6.24306     6.24306
         654     6.24306     6.24374
         655     6.24306     6.24306
         656     6.24306     6.24306
         657     6.24306     6.24306
         658     6.24306     6.24306
         659     6.24306     6.24306
         660     6.24306     6.24306
         661     6.24306     6.24306
         662     6.24306     6.24306
         663     6.24306     6.24306
         664     6.24306     6.24306
         665     6.24306     6.24306
         666     6.24306     6.24306
         667     6.24306     6.24306
         668     6.24306     6.24306
         669     6.24306     6.24306
         670     6.24306     6.24306
         671     6.24306     6.24306
         672     6.24306     6.24306
         673     6.24306     6.28677
         674     6.24306     6.26955
         675     6.24306     6.38055
         676     6.24306       6.347
         677     6.24306     6.35575
         678     6.24306     6.24306
         679     6.24306     6.24306
         680     6.24306     6.24306
         681     6.24306     6.24306
         682     6.24306     6.24306
         683     6.24306     6.24306
         684     6.24306     6.24306
         685     6.24306     6.24306
         686     6.24306     6.24306
         687     6.24306     6.24306
         688     6.24306     6.24306
         689     6.24306     6.24306
         690     6.24306     6.24306
         691     6.24306     6.24306
         692     6.24306     6.24306
         693     6.24306     6.24306
         694     6.24306     6.24306
         695     6.24306     6.24306
         696     6.24306     6.24306
         697     6.24306     6.24306
         698     6.24306     6.24306
         699     6.24306     6.24306
         700     6.24306     6.24306
         701     6.24306     6.24306
         702     6.24306     6.24306
         703     6.24306     6.24306
         704     6.24306     6.24306
         705     6.24306     6.24306
         706     6.24306     6.24306
         707     6.24306     6.24306
         708     6.24306     6.24306
         709     6.24306     6.24306
         710     6.24306     6.24306
         711     6.24306     6.24306
         712     6.24306     6.24306
         713     6.24306     6.24306
         714     6.24306     6.24306
         715     6.24306     6.24306
         716     6.24306     6.24306
         717     6.24306     6.24306
         718     6.24306     6.24306
         719     6.24306     6.24306
         720     6.24306     6.24306
         721     6.24306     6.25217
         722     6.24306     6.36778
         723     6.24306     6.24306
         724     6.24306     6.24306
         725     6.24306     6.24306
         726     6.24306     6.24306
         727     6.24306      6.2471
         728     6.24306     6.24306
         729     6.24306     6.24306
         730     6.24306     6.24306
         731     6.24306     6.24306
         732     6.24306     6.24306
         733     6.24306     6.24306
         734     6.24306     6.24306
         735     6.24306     6.32373
         736     6.24306     6.24306
         737     6.24306     6.24306
         738     6.24306     6.24306
         739     6.24306     6.24306
         740     6.24306     6.24306
         741     6.24306     6.24306
         742     6.24306     6.24306
         743     6.24306     6.24306
         744     6.24306     6.24306
         745     6.24306     6.24306
         746     6.24306     6.24306
         747     6.24306     6.24306
         748     6.24306     6.24306
         749     6.24306     6.24306
         750     6.24306     6.24306
         751     6.24306      6.2822
         752     6.24306     6.24306
         753     6.24306     6.24562
         754     6.24306     6.24306
         755     6.24306     6.24306
         756     6.24306     6.24306
         757     6.24306     6.24306
         758     6.24306     6.24306
         759     6.24306     6.24306
         760     6.24306     6.24306
         761     6.24306     6.24306
         762     6.24306     6.24306
         763     6.24306     6.24306
         764     6.24306     6.24306
         765     6.24306     6.24306
         766     6.24306     6.24306
         767     6.24306     6.24306
         768     6.24306     6.24306
         769     6.24306     6.24306
         770     6.24306     6.24306
         771     6.24306     6.24306
         772     6.24306     6.24306
         773     6.24306     6.24306
         774     6.24306     6.24306
         775     6.24306     6.24306
         776     6.24306     6.24306
         777     6.24306     6.24306
         778     6.24306     6.24306
         779     6.24306     6.24306
         780     6.24306     6.24306
         781     6.24306     6.24306
         782     6.24306     6.24306
         783     6.24306     6.24306
         784     6.24306     6.24306
         785     6.24306     6.24306
         786     6.24306     6.24306
         787     6.24306     6.24306
         788     6.24306     6.24306
         789     6.24306     6.24306
         790     6.24306     6.24306
         791     6.24306     6.24306
         792     6.24306     6.29197
         793     6.24306     6.24306
         794     6.24306     6.25578
         795     6.24306     6.24306
         796     6.24306     6.24306
         797     6.24306     6.24306
         798     6.24306     6.24306
         799     6.24306     6.24306
         800     6.24306     6.24306
         801     6.24306     6.24306
         802     6.24306     6.24306
         803     6.24306     6.24306
         804     6.24306     6.24306
         805     6.24306     6.24306
         806     6.24306     6.24306
         807     6.24306     6.24306
         808     6.24306     6.24306
         809     6.24306     6.24306
         810     6.24306     6.24306
         811     6.24306     6.24306
         812     6.24306     6.24306
         813     6.24306     6.24306
         814     6.24306     6.24306
         815     6.24306     6.24306
         816     6.24306     6.24306
         817     6.24306     6.24306
         818     6.24306     6.24306
         819     6.24306     6.24306
         820     6.24306     6.24306
         821     6.24306     6.24306
         822     6.24306     6.24306
         823     6.24306     6.24306
         824     6.24306     6.24306
         825     6.24306     6.24306
         826     6.24306     6.24306
         827     6.24306     6.24306
         828     6.24306     6.24306
         829     6.24306     6.24306
         830     6.24306     6.24306
         831     6.24306     6.24306
         832     6.24306     6.24306
         833     6.24306     6.24306
         834     6.24306     6.24306
         835     6.24306     6.24306
         836     6.24306     6.24306
         837     6.24306     6.24306
         838     6.24306     6.24306
         839     6.24306     6.24306
         840     6.24306     6.24306
         841     6.24306     6.24306
         842     6.24306     6.24306
         843     6.24306     6.24306
         844     6.24306     6.31752
         845     6.24306     6.25974
         846     6.24306     6.24306
         847     6.24306     6.24306
         848     6.24306     6.24306
         849     6.24306     6.24306
         850     6.24306     6.24306
         851     6.24306     6.24306
         852     6.24306     6.24306
         853     6.24306     6.24306
         854     6.24306     6.24306
         855     6.24306     6.24306
         856     6.24306     6.24306
         857     6.24306     6.24306
         858     6.24306     6.24306
         859     6.24306     6.24306
         860     6.24306     6.24306
         861     6.24306     6.24306
         862     6.24306     6.24306
         863     6.24306     6.24306
         864     6.24306     6.30864
         865     6.24306     6.25069
         866     6.24306      6.2842
         867     6.24306     6.40325
         868     6.24306      6.2799
         869     6.24306     6.28179
         870     6.24306     6.24306
         871     6.24306     6.24306
         872     6.24306     6.24306
         873     6.24306     6.24306
         874     6.24306     6.24306
         875     6.24306     6.24306
         876     6.24306     6.24306
         877     6.24306     6.24306
         878     6.24306     6.24306
         879     6.24306     6.24306
         880     6.24306     6.24306
         881     6.24306     6.24306
         882     6.24306     6.24306
         883     6.24306     6.24306
         884     6.24306     6.24306
         885     6.24306     6.24306
         886     6.24306     6.24306
         887     6.24306     6.24306
         888     6.24306     6.24306
         889     6.24306     6.24306
         890     6.24306     6.24306
         891     6.24306     6.24306
         892     6.24306     6.24306
         893     6.24306     6.24306
         894     6.24306     6.24306
         895     6.24306     6.24306
         896     6.24306     6.24306
         897     6.24306     6.24306
         898     6.24306     6.24306
         899     6.24306     6.24306
         900     6.24306     6.24306
         901     6.24306     6.24306
         902     6.24306     6.24306
         903     6.24306     6.24306
         904     6.24306     6.24306
         905     6.24306     6.41404
         906     6.24306     6.31414
         907     6.24306     6.24306
         908     6.24306     6.24306
         909     6.24306     6.24306
         910     6.24306     6.24306
         911     6.24306     6.24306
         912     6.24306     6.24306
         913     6.24306     6.25365
         914     6.24306     6.24306
         915     6.24306     6.24306
         916     6.24306     6.24306
         917     6.24306     6.24306
         918     6.24306     6.31999
         919     6.24306     6.27171
         920     6.24306     6.24306
         921     6.24306     6.24356
         922     6.24306     6.24306
         923     6.24306     6.24306
         924     6.24306     6.24306
         925     6.24306     6.24306
         926     6.24306     6.24306
         927     6.24306     6.24306
         928     6.24306     6.24306
         929     6.24306     6.24306
         930     6.24306     6.24306
         931     6.24306     6.24306
         932     6.24306     6.24306
         933     6.24306     6.24306
         934     6.24306     6.24306
         935     6.24306     6.24306
         936     6.24306     6.26723
         937     6.24306     6.24772
         938     6.24306     6.24306
         939     6.24306     6.24306
         940     6.24306     6.24306
         941     6.24306     6.24306
         942     6.24306     6.24306
         943     6.24306     6.24306
         944     6.24306     6.24306
         945     6.24306     6.24306
         946     6.24306     6.24306
         947     6.24306     6.24306
         948     6.24306     6.24306
         949     6.24306     6.24306
         950     6.24306     6.24306
         951     6.24306     6.24306
         952     6.24306     6.24306
         953     6.24306     6.24306
         954     6.24306     6.24306
         955     6.24306     6.24306
         956     6.24306     6.24306
         957     6.24306     6.24306
         958     6.24306     6.24306
         959     6.24306     6.24306
         960     6.24306     6.24306
         961     6.24306     6.24306
         962     6.24306     6.24306
         963     6.24306     6.24306
         964     6.24306     6.24306
         965     6.24306     6.24306
         966     6.24306     6.24306
         967     6.24306     6.24306
         968     6.24306     6.24306
         969     6.24306     6.24306
         970     6.24306     6.24306
         971     6.24306     6.24306
         972     6.24306     6.24306
         973     6.24306     6.24306
         974     6.24306     6.24306
         975     6.24306     6.24306
         976     6.24306     6.24306
         977     6.24306     6.24306
         978     6.24306     6.24306
         979     6.24306     6.24306
         980     6.24306     6.24306
         981     6.24306     6.24306
         982     6.24306     6.24306
         983     6.24306     6.24306
         984     6.24306     6.24306
         985     6.24306     6.24306
         986     6.24306     6.24306
         987     6.24306     6.24306
         988     6.24306     6.24306
         989     6.24306     6.24306
         990     6.24306     6.24306
         991     6.24306     6.24306
         992     6.24306     6.24306
         993     6.24306     6.24306
         994     6.24306     6.24306
         995     6.24306     6.24306
         996     6.24306     6.24306
         997     6.24306     6.24306
         998     6.24306     6.24306
         999     6.24306     6.24306
        1000     6.24306     6.24306
