#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         697      -0.528   -0.462347  0.00223679
         698      -0.552   -0.462476  0.00223727
         699      -0.416   -0.462409  0.00223505
         700      -0.488   -0.462446  0.00223216
         701      -0.336   -0.462265  0.00223625
         702      -0.528   -0.462359  0.00223503
         703      -0.416   -0.462293  0.00223282
         704       -0.48   -0.462318  0.00222979
         705      -0.456   -0.462309  0.00222665
         706      -0.544   -0.462425   0.0022265
         707      -0.512   -0.462495  0.00222445
         708      -0.504   -0.462554  0.00222208
         709       -0.48   -0.462578  0.00221908
         710       -0.48   -0.462603  0.00221609
         711      -0.472   -0.462616  0.00221302
         712       -0.56   -0.462753  0.00221413
         713      -0.448   -0.462732  0.00221112
         714      -0.496   -0.462779  0.00220852
         715      -0.528    -0.46287  0.00220731
         716      -0.472   -0.462883  0.00220426
         717      -0.416   -0.462817  0.00220216
         718       -0.48   -0.462841  0.00219922
         719      -0.448   -0.462821  0.00219626
         720      -0.552   -0.462944   0.0021967
         721       -0.44   -0.462913  0.00219388
         722      -0.456   -0.462903  0.00219087
         723      -0.648   -0.463159  0.00220274
         724       -0.48   -0.463182  0.00219982
         725      -0.432   -0.463139  0.00219721
         726      -0.344   -0.462975   0.0022003
         727      -0.448   -0.462955  0.00219737
         728      -0.472   -0.462967  0.00219439
         729       -0.48    -0.46299   0.0021915
         730       -0.48   -0.463014  0.00218863
         731      -0.504    -0.46307  0.00218635
         732      -0.576   -0.463224   0.0021888
         733      -0.536   -0.463323  0.00218806
         734       -0.48   -0.463346   0.0021852
         735      -0.528   -0.463434    0.002184
         736      -0.464   -0.463435  0.00218103
         737      -0.328   -0.463251   0.0021858
         738      -0.408   -0.463176  0.00218412
         739      -0.496   -0.463221  0.00218161
         740       -0.48   -0.463243  0.00217878
         741       -0.52    -0.46332  0.00217719
         742      -0.408   -0.463245  0.00217553
         743      -0.488   -0.463279  0.00217286
         744      -0.432   -0.463237  0.00217034
         745      -0.544   -0.463345  0.00217014
         746      -0.416   -0.463282  0.00216816
         747       -0.48   -0.463304  0.00216537
         748        -0.4   -0.463219  0.00216413
         749        -0.4   -0.463135  0.00216288
         750      -0.424   -0.463083  0.00216063
         751       -0.44   -0.463052  0.00215797
         752      -0.464   -0.463053   0.0021551
         753      -0.376   -0.462938  0.00215534
         754      -0.448   -0.462918  0.00215257
         755      -0.472    -0.46293  0.00214975
         756      -0.496   -0.462974  0.00214735
         757      -0.416   -0.462911  0.00214541
         758      -0.544   -0.463018  0.00214525
         759       -0.52   -0.463094  0.00214374
         760      -0.488   -0.463126  0.00214117
         761      -0.448   -0.463106  0.00213844
         762      -0.488   -0.463139  0.00213589
         763      -0.488   -0.463172  0.00213334
         764      -0.376   -0.463058  0.00213359
         765      -0.464   -0.463059   0.0021308
         766      -0.408   -0.462987  0.00212924
         767      -0.344   -0.462832   0.0021321
         768      -0.448   -0.462812  0.00212941
         769      -0.472   -0.462824  0.00212668
         770      -0.448   -0.462805    0.002124
         771      -0.416   -0.462744  0.00212212
         772      -0.472   -0.462756   0.0021194
         773      -0.432   -0.462717  0.00211703
         774       -0.44   -0.462687   0.0021145
         775      -0.424   -0.462637  0.00211236
         776      -0.432   -0.462598  0.00211001
         777       -0.52   -0.462672  0.00210859
         778      -0.376    -0.46256  0.00210882
         779      -0.432   -0.462521  0.00210647
         780      -0.544   -0.462626  0.00210636
         781      -0.408   -0.462556  0.00210483
         782       -0.44   -0.462527  0.00210233
         783       -0.48   -0.462549  0.00209977
         784       -0.52   -0.462622  0.00209837
         785        -0.4   -0.462543  0.00209721
         786      -0.424   -0.462494  0.00209511
         787      -0.496   -0.462536  0.00209288
         788      -0.472   -0.462548  0.00209026
         789      -0.504   -0.462601  0.00208827
         790      -0.472   -0.462613  0.00208566
         791      -0.456   -0.462604  0.00208304
         792      -0.496   -0.462646  0.00208084
         793      -0.536   -0.462739  0.00208027
         794      -0.456    -0.46273  0.00207767
         795      -0.464   -0.462732  0.00207506
         796      -0.432   -0.462693  0.00207281
         797      -0.528   -0.462775  0.00207183
         798      -0.608   -0.462957  0.00207721
         799      -0.456   -0.462949  0.00207463
         800        -0.4    -0.46287  0.00207352
         801      -0.408   -0.462801  0.00207207
         802      -0.464   -0.462803  0.00206948
         803       -0.56   -0.462924  0.00207044
         804      -0.384   -0.462826  0.00207019
         805      -0.504   -0.462877  0.00206825
         806      -0.504   -0.462928  0.00206632
         807      -0.384    -0.46283  0.00206607
         808      -0.488   -0.462861  0.00206375
         809      -0.448   -0.462843  0.00206128
         810      -0.448   -0.462825  0.00205882
         811      -0.464   -0.462826  0.00205628
         812       -0.44   -0.462798  0.00205394
         813      -0.456    -0.46279  0.00205143
         814      -0.408   -0.462722  0.00205001
         815      -0.416   -0.462665   0.0020483
         816      -0.552   -0.462775  0.00204871
         817      -0.488   -0.462805  0.00204644
         818      -0.384   -0.462709   0.0020462
         819      -0.464   -0.462711   0.0020437
         820      -0.472   -0.462722  0.00204124
         821      -0.504   -0.462772  0.00203937
         822      -0.416   -0.462715  0.00203769
         823      -0.456   -0.462707  0.00203523
         824      -0.464   -0.462709  0.00203276
         825      -0.568   -0.462836   0.0020343
         826       -0.52   -0.462906  0.00203301
         827      -0.392    -0.46282  0.00203236
         828      -0.528   -0.462899  0.00203143
         829      -0.424   -0.462852  0.00202952
         830      -0.456   -0.462843  0.00202709
         831      -0.344     -0.4627  0.00202969
         832      -0.376   -0.462596  0.00202993
         833      -0.392   -0.462511  0.00202926
         834       -0.44   -0.462484    0.002027
         835      -0.528   -0.462563  0.00202609
         836      -0.464   -0.462565  0.00202367
         837      -0.336   -0.462413  0.00202689
         838      -0.464   -0.462415  0.00202448
         839      -0.456   -0.462408  0.00202208
         840      -0.392   -0.462324  0.00202141
         841       -0.44   -0.462297  0.00201918
         842       -0.52   -0.462366  0.00201794
         843      -0.488   -0.462396  0.00201578
         844      -0.472   -0.462408  0.00201342
         845      -0.488   -0.462438  0.00201127
         846      -0.328   -0.462279  0.00201516
         847      -0.312   -0.462102  0.00202057
         848      -0.464   -0.462104  0.00201819
         849       -0.48   -0.462125  0.00201593
         850      -0.424    -0.46208  0.00201405
         851       -0.56   -0.462195  0.00201497
         852       -0.48   -0.462216  0.00201271
         853      -0.416   -0.462162  0.00201108
         854      -0.448   -0.462145   0.0020088
         855      -0.472   -0.462157  0.00200648
         856      -0.432   -0.462121  0.00200445
         857      -0.408   -0.462058   0.0020031
         858      -0.432   -0.462023  0.00200107
         859      -0.472   -0.462035  0.00199878
         860      -0.432      -0.462  0.00199676
         861      -0.432   -0.461965  0.00199474
         862      -0.408   -0.461903  0.00199341
         863      -0.392   -0.461822  0.00199275
         864      -0.448   -0.461806   0.0019905
         865      -0.456   -0.461799  0.00198821
         866      -0.504   -0.461848  0.00198652
         867      -0.456   -0.461841  0.00198424
         868      -0.376   -0.461742  0.00198441
         869       -0.52   -0.461809  0.00198326
         870      -0.408   -0.461747  0.00198195
         871      -0.448   -0.461731  0.00197973
         872      -0.432   -0.461697  0.00197776
         873      -0.416   -0.461645  0.00197618
         874      -0.496   -0.461684  0.00197431
         875      -0.512   -0.461742  0.00197289
         876      -0.448   -0.461726   0.0019707
         877       -0.44   -0.461701  0.00196861
         878      -0.496    -0.46174  0.00196676
         879      -0.416   -0.461688  0.00196521
         880       -0.48   -0.461709  0.00196309
         881      -0.424   -0.461666  0.00196132
         882      -0.376   -0.461569   0.0019615
         883       -0.48    -0.46159  0.00195939
         884      -0.512   -0.461647  0.00195801
         885      -0.464    -0.46165   0.0019558
         886      -0.448   -0.461634  0.00195365
         887      -0.488   -0.461664  0.00195167
         888      -0.488   -0.461694   0.0019497
         889        -0.4   -0.461624  0.00194874
         890      -0.512   -0.461681  0.00194737
         891      -0.424   -0.461639  0.00194565
         892       -0.56   -0.461749  0.00194659
         893       -0.56   -0.461859  0.00194752
         894      -0.464   -0.461861  0.00194534
         895      -0.472   -0.461873   0.0019432
         896       -0.52   -0.461937  0.00194211
         897      -0.432   -0.461904  0.00194023
         898      -0.392   -0.461826  0.00193963
         899      -0.528     -0.4619  0.00193887
         900      -0.488   -0.461929  0.00193694
         901      -0.496   -0.461967  0.00193515
         902      -0.384    -0.46188  0.00193494
         903      -0.496   -0.461918  0.00193316
         904       -0.44   -0.461894  0.00193118
         905      -0.424   -0.461852   0.0019295
         906      -0.456   -0.461845  0.00192738
         907       -0.36   -0.461733  0.00192852
         908      -0.488   -0.461762  0.00192662
         909       -0.48   -0.461782   0.0019246
         910      -0.456   -0.461776   0.0019225
         911      -0.424   -0.461734  0.00192083
         912      -0.488   -0.461763  0.00191894
         913      -0.424   -0.461722  0.00191729
         914      -0.448   -0.461707  0.00191525
         915      -0.472   -0.461718  0.00191319
         916      -0.472   -0.461729  0.00191113
         917      -0.472    -0.46174  0.00190908
         918      -0.464   -0.461743    0.001907
         919      -0.464   -0.461745  0.00190493
         920      -0.488   -0.461774  0.00190307
         921      -0.432   -0.461742  0.00190128
         922       -0.48   -0.461761  0.00189932
         923      -0.512   -0.461816  0.00189804
         924      -0.472   -0.461827  0.00189602
         925      -0.536   -0.461907  0.00189567
         926      -0.528   -0.461978  0.00189496
         927      -0.544   -0.462067  0.00189498
         928      -0.456    -0.46206  0.00189295
         929      -0.432   -0.462028  0.00189119
         930      -0.408    -0.46197  0.00189005
         931      -0.496   -0.462006  0.00188837
         932      -0.392   -0.461931  0.00188784
         933      -0.528   -0.462002  0.00188714
         934      -0.504   -0.462047  0.00188566
         935      -0.488   -0.462075  0.00188385
         936      -0.488   -0.462103  0.00188204
         937      -0.512   -0.462156  0.00188078
         938        -0.4    -0.46209  0.00187994
         939      -0.392   -0.462015  0.00187942
         940       -0.48   -0.462034  0.00187752
         941      -0.376   -0.461943  0.00187775
         942       -0.48   -0.461962  0.00187586
         943      -0.368   -0.461862  0.00187651
         944      -0.424   -0.461822  0.00187495
         945      -0.368   -0.461723  0.00187559
         946       -0.52   -0.461784  0.00187462
         947      -0.552    -0.46188  0.00187506
         948       -0.44   -0.461857  0.00187323
         949      -0.408     -0.4618  0.00187211
         950      -0.568   -0.461912  0.00187348
         951       -0.48   -0.461931   0.0018716
         952      -0.456   -0.461924  0.00186965
         953      -0.432   -0.461893  0.00186795
         954       -0.52   -0.461954  0.00186698
         955      -0.376   -0.461864   0.0018672
         956       -0.44   -0.461841  0.00186538
         957      -0.552   -0.461935  0.00186581
         958      -0.424   -0.461896  0.00186428
         959      -0.504    -0.46194  0.00186286
         960      -0.496   -0.461975  0.00186126
         961      -0.392   -0.461902  0.00186074
         962      -0.552   -0.461996  0.00186116
         963      -0.536   -0.462073  0.00186082
         964      -0.448   -0.462058  0.00185894
         965      -0.376   -0.461969  0.00185915
         966      -0.408   -0.461913  0.00185807
         967      -0.392   -0.461841  0.00185755
         968       -0.44   -0.461818  0.00185577
         969      -0.464    -0.46182  0.00185386
         970      -0.552   -0.461913  0.00185428
         971       -0.48   -0.461932  0.00185246
         972      -0.408   -0.461877  0.00185139
         973      -0.488   -0.461903  0.00184968
         974      -0.448   -0.461889  0.00184783
         975      -0.448   -0.461875  0.00184599
         976       -0.44   -0.461852  0.00184424
         977       -0.52   -0.461912  0.00184331
         978      -0.464   -0.461914  0.00184143
         979       -0.56   -0.462014  0.00184227
         980      -0.512   -0.462065   0.0018411
         981       -0.48   -0.462084  0.00183931
         982      -0.608   -0.462232  0.00184343
         983      -0.456   -0.462226  0.00184156
         984      -0.472   -0.462236  0.00183972
         985       -0.52   -0.462294  0.00183879
         986      -0.496   -0.462329  0.00183724
         987      -0.416   -0.462282  0.00183598
         988      -0.496   -0.462316  0.00183444
         989      -0.432   -0.462285  0.00183284
         990      -0.488   -0.462311  0.00183117
         991      -0.456   -0.462305  0.00182933
         992      -0.408    -0.46225  0.00182831
         993      -0.432    -0.46222  0.00182672
         994      -0.504   -0.462262  0.00182537
         995      -0.448   -0.462247  0.00182359
         996      -0.488   -0.462273  0.00182194
         997      -0.408   -0.462219  0.00182093
         998      -0.456   -0.462212  0.00181911
         999      -0.488   -0.462238  0.00181747
        1000      -0.448   -0.462224  0.00181571
        1001      -0.472   -0.462234  0.00181393
        1002       -0.48   -0.462251   0.0018122
        1003      -0.496   -0.462285  0.00181071
        1004      -0.544   -0.462367  0.00181073
        1005      -0.408   -0.462312  0.00180974
        1006      -0.432   -0.462282  0.00180819
        1007      -0.448   -0.462268  0.00180645
        1008       -0.44   -0.462246  0.00180479
        1009       -0.44   -0.462224  0.00180314
        1010      -0.432   -0.462194   0.0018016
        1011      -0.432   -0.462164  0.00180007
        1012        -0.4   -0.462103  0.00179934
        1013       -0.44   -0.462081  0.00179769
        1014      -0.528   -0.462146  0.00179709
        1015      -0.576   -0.462258  0.00179882
        1016      -0.536   -0.462331  0.00179851
        1017      -0.464   -0.462332  0.00179675
        1018      -0.496   -0.462365  0.00179529
        1019        -0.4   -0.462304  0.00179457
        1020        -0.4   -0.462243  0.00179385
        1021       -0.44   -0.462221  0.00179222
        1022       -0.44     -0.4622   0.0017906
        1023      -0.472   -0.462209  0.00178888
        1024       -0.48   -0.462227  0.00178721
        1025       -0.56   -0.462322  0.00178801
        1026      -0.496   -0.462355  0.00178657
        1027      -0.504   -0.462395  0.00178529
        1028      -0.472   -0.462405  0.00178358
        1029      -0.424   -0.462367  0.00178224
        1030      -0.448   -0.462353  0.00178056
        1031      -0.552    -0.46244  0.00178096
        1032       -0.52   -0.462496   0.0017801
        1033      -0.432   -0.462467  0.00177863
        1034      -0.456    -0.46246  0.00177692
        1035       -0.44   -0.462439  0.00177533
        1036      -0.496   -0.462471  0.00177391
        1037      -0.544    -0.46255  0.00177395
        1038      -0.432    -0.46252  0.00177248
        1039       -0.44   -0.462499  0.00177091
        1040       -0.56   -0.462592  0.00177168
        1041      -0.408    -0.46254  0.00177076
        1042      -0.504    -0.46258  0.00176951
        1043      -0.328   -0.462451  0.00177251
        1044       -0.52   -0.462506  0.00177167
        1045       -0.48   -0.462522  0.00177005
        1046      -0.488   -0.462547  0.00176853
        1047      -0.408   -0.462495   0.0017676
        1048      -0.464   -0.462496  0.00176592
        1049      -0.416   -0.462452  0.00176479
        1050      -0.448   -0.462438  0.00176316
        1051      -0.416   -0.462394  0.00176204
        1052      -0.464   -0.462395  0.00176036
        1053      -0.496   -0.462427  0.00175898
        1054      -0.464   -0.462429  0.00175731
        1055      -0.456   -0.462423  0.00175566
        1056      -0.536   -0.462492  0.00175538
        1057      -0.488   -0.462517  0.00175388
        1058      -0.536   -0.462586   0.0017536
        1059      -0.384   -0.462512  0.00175351
        1060      -0.496   -0.462543  0.00175214
        1061       -0.52   -0.462598  0.00175133
        1062      -0.376   -0.462516  0.00175158
        1063      -0.464   -0.462517  0.00174993
        1064      -0.464   -0.462519  0.00174829
        1065      -0.424   -0.462483  0.00174702
        1066      -0.432   -0.462454  0.00174561
        1067      -0.456   -0.462448  0.00174399
        1068      -0.536   -0.462517  0.00174371
        1069       -0.48   -0.462533  0.00174216
        1070      -0.328   -0.462407  0.00174506
        1071       -0.44   -0.462387  0.00174356
        1072      -0.408   -0.462336  0.00174267
        1073      -0.344   -0.462226  0.00174453
        1074      -0.464   -0.462227  0.00174291
        1075      -0.504   -0.462266  0.00174172
        1076      -0.496   -0.462297  0.00174038
        1077      -0.456   -0.462292  0.00173878
        1078      -0.416   -0.462249   0.0017377
        1079      -0.496    -0.46228  0.00173637
        1080      -0.464   -0.462281  0.00173476
        1081      -0.552   -0.462364  0.00173514
        1082      -0.488   -0.462388   0.0017337
        1083      -0.544   -0.462464  0.00173373
        1084       -0.48    -0.46248  0.00173221
        1085      -0.472   -0.462488  0.00173064
        1086      -0.432    -0.46246  0.00172927
        1087      -0.416   -0.462418  0.00172821
        1088      -0.512   -0.462463  0.00172722
        1089      -0.456   -0.462457  0.00172564
        1090       -0.36   -0.462363  0.00172662
        1091      -0.496   -0.462394  0.00172531
        1092      -0.568   -0.462491  0.00172644
        1093      -0.504   -0.462529  0.00172528
        1094      -0.528   -0.462589  0.00172474
        1095       -0.36   -0.462495  0.00172571
        1096      -0.392   -0.462431  0.00172533
        1097      -0.552   -0.462512  0.00172569
        1098       -0.48   -0.462528  0.00172419
        1099      -0.456   -0.462522  0.00172263
        1100      -0.472   -0.462531  0.00172109
        1101       -0.36   -0.462438  0.00172204
        1102        -0.6   -0.462563    0.001725
        1103      -0.424   -0.462528  0.00172379
        1104       -0.52    -0.46258  0.00172301
        1105      -0.336   -0.462465  0.00172526
        1106      -0.352   -0.462365  0.00172658
        1107      -0.368    -0.46228  0.00172713
        1108       -0.44    -0.46226  0.00172569
        1109        -0.4   -0.462204  0.00172504
        1110       -0.36   -0.462112  0.00172594
        1111      -0.408   -0.462063  0.00172508
        1112       -0.56   -0.462151  0.00172577
        1113       -0.48   -0.462167   0.0017243
        1114       -0.44   -0.462147  0.00172286
        1115       -0.44   -0.462127  0.00172143
        1116      -0.496   -0.462158  0.00172016
        1117      -0.496   -0.462188  0.00171889
        1118       -0.48   -0.462204  0.00171742
        1119      -0.512   -0.462248  0.00171646
        1120      -0.424   -0.462214  0.00171527
        1121       -0.44   -0.462194  0.00171385
        1122      -0.472   -0.462203  0.00171235
        1123      -0.384   -0.462134  0.00171224
        1124       -0.48   -0.462149  0.00171079
        1125        -0.4   -0.462094  0.00171016
        1126       -0.56   -0.462181  0.00171085
        1127      -0.496   -0.462211   0.0017096
        1128      -0.392   -0.462149  0.00170921
        1129      -0.464   -0.462151   0.0017077
        1130      -0.416    -0.46211  0.00170668
        1131       -0.44    -0.46209  0.00170528
        1132      -0.584   -0.462198  0.00170717
        1133      -0.416   -0.462157  0.00170615
        1134      -0.392   -0.462095  0.00170577
        1135       -0.44   -0.462076  0.00170438
        1136      -0.328   -0.461958  0.00170696
        1137      -0.472   -0.461967  0.00170548
        1138      -0.456   -0.461961  0.00170399
        1139       -0.44   -0.461942   0.0017026
        1140      -0.464   -0.461944  0.00170111
        1141      -0.408   -0.461897  0.00170028
        1142      -0.488   -0.461919  0.00169894
        1143       -0.52    -0.46197  0.00169821
        1144      -0.496      -0.462  0.00169699
        1145      -0.376   -0.461925  0.00169717
        1146      -0.552   -0.462003  0.00169751
        1147      -0.472   -0.462012  0.00169605
        1148      -0.448      -0.462  0.00169462
        1149      -0.448   -0.461988  0.00169319
        1150      -0.432   -0.461962  0.00169191
        1151      -0.504   -0.461998  0.00169084
        1152      -0.464      -0.462  0.00168937
        1153       -0.44   -0.461981  0.00168801
        1154      -0.312   -0.461851  0.00169155
        1155      -0.472    -0.46186   0.0016901
        1156      -0.464   -0.461862  0.00168864
        1157      -0.512   -0.461905  0.00168774
        1158      -0.456     -0.4619  0.00168629
        1159       -0.52    -0.46195  0.00168558
        1160      -0.464   -0.461952  0.00168413
        1161      -0.464   -0.461953  0.00168268
        1162       -0.44   -0.461935  0.00168134
        1163      -0.544   -0.462005  0.00168137
        1164      -0.368   -0.461924  0.00168186
        1165       -0.44   -0.461906  0.00168053
        1166      -0.512   -0.461949  0.00167963
        1167      -0.512   -0.461991  0.00167874
        1168       -0.44   -0.461973  0.00167741
        1169      -0.512   -0.462015  0.00167652
        1170      -0.392   -0.461956  0.00167616
        1171      -0.392   -0.461896  0.00167579
        1172      -0.424   -0.461863  0.00167467
        1173      -0.456   -0.461858  0.00167325
        1174       -0.52   -0.461908  0.00167256
        1175      -0.416   -0.461869  0.00167159
        1176      -0.488   -0.461891  0.00167032
        1177      -0.408   -0.461845  0.00166953
        1178      -0.464   -0.461847  0.00166811
        1179      -0.424   -0.461815    0.001667
        1180       -0.44   -0.461797  0.00166569
        1181       -0.48   -0.461812  0.00166435
        1182      -0.568   -0.461902  0.00166537
        1183      -0.456   -0.461897  0.00166397
        1184      -0.424   -0.461865  0.00166287
        1185       -0.48    -0.46188  0.00166154
        1186       -0.44   -0.461862  0.00166024
        1187      -0.448    -0.46185  0.00165888
        1188      -0.424   -0.461818  0.00165779
        1189        -0.6   -0.461934  0.00166047
        1190      -0.456   -0.461929  0.00165908
        1191      -0.584   -0.462032  0.00166085
        1192       -0.48   -0.462047  0.00165952
        1193      -0.416   -0.462008  0.00165858
        1194       -0.48   -0.462023  0.00165726
        1195      -0.488   -0.462045  0.00165602
        1196      -0.464   -0.462047  0.00165463
        1197      -0.496   -0.462075  0.00165349
        1198      -0.432    -0.46205   0.0016523
        1199       -0.48   -0.462065  0.00165099
        1200      -0.448   -0.462053  0.00164966
        1201      -0.432   -0.462028  0.00164848
        1202       -0.44    -0.46201  0.00164721
        1203      -0.496   -0.462038  0.00164608
        1204      -0.448   -0.462027  0.00164475
        1205      -0.512   -0.462068  0.00164391
        1206      -0.464    -0.46207  0.00164255
        1207      -0.504   -0.462104  0.00164155
        1208      -0.528   -0.462159   0.0016411
        1209        -0.4   -0.462108  0.00164055
        1210      -0.504   -0.462142  0.00163956
        1211      -0.488   -0.462164  0.00163834
        1212      -0.584   -0.462264  0.00164007
        1213        -0.4   -0.462213  0.00163952
        1214       -0.52    -0.46226  0.00163887
        1215      -0.424   -0.462229  0.00163782
        1216      -0.528   -0.462283  0.00163736
        1217        -0.4   -0.462232  0.00163682
        1218      -0.504   -0.462266  0.00163583
        1219      -0.536   -0.462326  0.00163561
        1220      -0.616   -0.462452  0.00163911
        1221      -0.496    -0.46248    0.001638
        1222       -0.52   -0.462527  0.00163734
        1223      -0.464   -0.462528    0.001636
        1224      -0.456   -0.462523  0.00163467
        1225      -0.432   -0.462498  0.00163353
        1226      -0.424   -0.462467  0.00163249
        1227      -0.448   -0.462455  0.00163121
        1228      -0.432    -0.46243  0.00163007
        1229       -0.44   -0.462412  0.00162884
        1230      -0.568   -0.462498  0.00162978
        1231      -0.464   -0.462499  0.00162846
        1232      -0.528   -0.462552    0.001628
        1233      -0.488   -0.462573  0.00162681
        1234      -0.488   -0.462593  0.00162562
        1235      -0.512   -0.462633   0.0016248
        1236      -0.456   -0.462628  0.00162349
        1237      -0.336   -0.462525  0.00162541
        1238      -0.496   -0.462553  0.00162432
        1239      -0.488   -0.462573  0.00162314
        1240        -0.4   -0.462523  0.00162261
        1241       -0.48   -0.462537  0.00162137
        1242      -0.496   -0.462564  0.00162028
        1243      -0.456   -0.462558  0.00161899
        1244      -0.488   -0.462579  0.00161782
        1245      -0.488   -0.462599  0.00161665
        1246      -0.432   -0.462575  0.00161554
        1247      -0.416   -0.462537  0.00161467
        1248      -0.448   -0.462526  0.00161342
        1249      -0.384   -0.462463  0.00161335
        1250      -0.448   -0.462451   0.0016121
        1251      -0.432   -0.462427    0.001611
        1252      -0.568   -0.462511  0.00161192
        1253      -0.352   -0.462423  0.00161304
        1254        -0.4   -0.462373  0.00161252
        1255      -0.496     -0.4624  0.00161146
        1256      -0.392   -0.462344  0.00161115
        1257      -0.488   -0.462364     0.00161
        1258      -0.448   -0.462353  0.00160876
        1259      -0.432   -0.462329  0.00160766
        1260      -0.448   -0.462317  0.00160643
        1261       -0.48   -0.462331  0.00160522
        1262      -0.464   -0.462333  0.00160394
        1263       -0.44   -0.462315  0.00160277
        1264       -0.36   -0.462234  0.00160355
        1265      -0.512   -0.462274  0.00160276
        1266      -0.496     -0.4623  0.00160172
        1267       -0.44   -0.462283  0.00160055
        1268      -0.408    -0.46224  0.00159986
        1269      -0.456   -0.462235  0.00159861
        1270      -0.416   -0.462198  0.00159776
        1271      -0.408   -0.462156  0.00159707
        1272      -0.328    -0.46205   0.0015993
        1273       -0.52   -0.462096  0.00159869
        1274       -0.48    -0.46211  0.00159749
        1275       -0.44   -0.462093  0.00159634
        1276      -0.496   -0.462119  0.00159531
        1277      -0.384   -0.462058  0.00159523
        1278      -0.464   -0.462059  0.00159398
        1279       -0.44   -0.462042  0.00159283
        1280      -0.496   -0.462069  0.00159181
        1281      -0.368   -0.461995  0.00159226
        1282      -0.416   -0.461959  0.00159142
        1283      -0.472   -0.461967   0.0015902
        1284      -0.528   -0.462019  0.00158979
        1285      -0.488   -0.462039  0.00158868
        1286      -0.432   -0.462016  0.00158762
        1287      -0.432   -0.461992  0.00158655
        1288      -0.448   -0.461981  0.00158536
        1289      -0.424   -0.461952   0.0015844
        1290      -0.456   -0.461947  0.00158318
        1291       -0.48   -0.461961  0.00158202
        1292      -0.464   -0.461963  0.00158079
        1293       -0.48   -0.461977  0.00157963
        1294      -0.392   -0.461923  0.00157934
        1295      -0.432     -0.4619  0.00157829
        1296       -0.44   -0.461883  0.00157716
        1297      -0.496   -0.461909  0.00157616
        1298      -0.376   -0.461843  0.00157634
        1299       -0.36   -0.461764  0.00157707
        1300      -0.448   -0.461754   0.0015759
        1301        -0.4   -0.461706   0.0015754
        1302      -0.376   -0.461641  0.00157556
        1303      -0.512   -0.461679  0.00157483
        1304       -0.48   -0.461693  0.00157368
        1305      -0.456   -0.461689  0.00157248
        1306      -0.464   -0.461691  0.00157128
        1307      -0.472   -0.461699   0.0015701
        1308      -0.352   -0.461615  0.00157114
        1309       -0.44   -0.461598  0.00157002
        1310      -0.416   -0.461563  0.00156921
        1311       -0.56   -0.461638  0.00156981
        1312      -0.432   -0.461616  0.00156877
        1313      -0.488   -0.461636  0.00156771
        1314      -0.424   -0.461607  0.00156678
        1315      -0.568   -0.461688  0.00156767
        1316      -0.376   -0.461623  0.00156783
        1317      -0.472   -0.461631  0.00156666
        1318      -0.512   -0.461669  0.00156594
        1319       -0.44   -0.461653  0.00156484
        1320      -0.568   -0.461733  0.00156573
        1321      -0.376   -0.461668  0.00156589
        1322      -0.488   -0.461688  0.00156483
        1323      -0.472   -0.461696  0.00156366
        1324      -0.464   -0.461698  0.00156248
        1325      -0.448   -0.461688  0.00156134
        1326       -0.48   -0.461701  0.00156022
        1327      -0.488   -0.461721  0.00155917
        1328      -0.536   -0.461777    0.001559
        1329      -0.424   -0.461749  0.00155809
        1330      -0.432   -0.461726  0.00155708
        1331      -0.464   -0.461728  0.00155591
        1332      -0.496   -0.461754  0.00155495
        1333       -0.36   -0.461677  0.00155566
        1334      -0.408   -0.461637  0.00155501
        1335      -0.456   -0.461633  0.00155385
        1336      -0.432   -0.461611  0.00155285
        1337      -0.496   -0.461636   0.0015519
        1338       -0.64    -0.46177  0.00155646
        1339      -0.472   -0.461777  0.00155531
        1340       -0.52   -0.461821  0.00155476
        1341      -0.536   -0.461876  0.00155458
        1342       -0.52    -0.46192  0.00155403
        1343      -0.504   -0.461951  0.00155319
        1344      -0.448    -0.46194  0.00155206
        1345      -0.424   -0.461912  0.00155117
        1346      -0.376   -0.461848  0.00155133
        1347       -0.48   -0.461862  0.00155023
        1348      -0.464   -0.461864  0.00154908
        1349      -0.352   -0.461782  0.00155008
        1350      -0.408   -0.461742  0.00154944
        1351        -0.6   -0.461845  0.00155167
        1352      -0.488   -0.461864  0.00155064
        1353      -0.512   -0.461901  0.00154994
        1354       -0.44   -0.461885  0.00154888
        1355       -0.44   -0.461869  0.00154782
        1356      -0.472   -0.461876   0.0015467
        1357      -0.488   -0.461895  0.00154568
        1358       -0.44   -0.461879  0.00154462
        1359      -0.472   -0.461887   0.0015435
        1360        -0.4   -0.461841  0.00154304
        1361      -0.464   -0.461843  0.00154191
        1362       -0.52   -0.461885  0.00154136
        1363        -0.4    -0.46184   0.0015409
        1364      -0.464   -0.461842  0.00153977
        1365      -0.392    -0.46179   0.0015395
        1366      -0.512   -0.461827  0.00153881
        1367       -0.48   -0.461841  0.00153774
        1368      -0.472   -0.461848  0.00153663
        1369      -0.384   -0.461791  0.00153656
        1370      -0.448   -0.461781  0.00153547
        1371      -0.552   -0.461847  0.00153576
        1372      -0.496   -0.461872  0.00153485
        1373        -0.4   -0.461827  0.00153439
        1374      -0.392   -0.461776  0.00153411
        1375      -0.504   -0.461807   0.0015333
        1376      -0.336   -0.461715  0.00153491
