#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
            1457           0.084        0.160504      0.00214558
            1458          0.1888        0.160523       0.0021442
            1459           0.288         0.16061      0.00214451
            1460          0.2368        0.160662      0.00214367
            1461          0.1408        0.160649      0.00214225
            1462           0.128        0.160627       0.0021409
            1463          0.0768        0.160569       0.0021402
            1464          0.1192        0.160541      0.00213893
            1465          0.2528        0.160604       0.0021384
            1466          0.0968         0.16056      0.00213738
            1467          0.1928        0.160582      0.00213604
            1468          0.1992        0.160609      0.00213474
            1469          0.1312        0.160589      0.00213338
            1470          0.1288        0.160567      0.00213204
            1471          0.2368        0.160619      0.00213122
            1472          0.1608        0.160619      0.00212977
            1473           0.096        0.160575      0.00212878
            1474          0.1312        0.160555      0.00212743
            1475           0.224        0.160598      0.00212642
            1476          0.0392        0.160516      0.00212657
            1477          0.1992        0.160542      0.00212529
            1478          0.3168        0.160648      0.00212648
            1479          0.2688        0.160721       0.0021263
            1480          0.0992        0.160679      0.00212527
            1481          0.1672        0.160684      0.00212384
            1482           0.096         0.16064      0.00212286
            1483          0.2632        0.160709      0.00212255
            1484          0.3112        0.160811      0.00212354
            1485          0.1152         0.16078      0.00212233
            1486            0.08        0.160726       0.0021216
            1487          0.2848        0.160809      0.00212182
            1488          0.1032         0.16077      0.00212074
            1489          0.0992        0.160729      0.00211972
            1490          0.1632        0.160731       0.0021183
            1491             0.1         0.16069      0.00211727
            1492          0.0832        0.160638      0.00211649
            1493          0.1352        0.160621      0.00211514
            1494          0.1888         0.16064      0.00211381
            1495          0.1728        0.160648      0.00211241
            1496          0.1568        0.160645        0.002111
            1497          0.2528        0.160707      0.00211049
            1498          0.2368        0.160758      0.00210969
            1499          0.1352        0.160741      0.00210835
            1500           0.324         0.16085      0.00210975
            1501          0.1128        0.160818      0.00210859
            1502          0.0712        0.160758      0.00210803
            1503           0.308        0.160856       0.0021089
            1504          0.2088        0.160888      0.00210774
            1505          0.0648        0.160824      0.00210731
            1506          0.0968        0.160781      0.00210634
            1507          0.1888          0.1608      0.00210502
            1508           0.096        0.160757      0.00210406
            1509          0.0512        0.160684      0.00210392
            1510          0.1608        0.160685      0.00210253
            1511          0.1448        0.160674      0.00210116
            1512            0.08        0.160621      0.00210045
            1513          0.0968        0.160578      0.00209949
            1514          0.1152        0.160548      0.00209831
            1515          0.0928        0.160504       0.0020974
            1516          0.0968        0.160462      0.00209644
            1517          0.1152        0.160432      0.00209527
            1518          0.0968         0.16039      0.00209431
            1519          0.1608         0.16039      0.00209293
            1520          0.1088        0.160356      0.00209183
            1521          0.2848        0.160438      0.00209205
            1522          0.0648        0.160375      0.00209162
            1523          0.0968        0.160334      0.00209067
            1524          0.1472        0.160325      0.00208931
            1525           0.452        0.160516      0.00209668
            1526           0.212         0.16055      0.00209558
            1527          0.3912        0.160701      0.00209964
            1528          0.2048         0.16073      0.00209846
            1529          0.0712        0.160671      0.00209791
            1530           0.144         0.16066      0.00209657
            1531          0.1352        0.160644      0.00209526
            1532          0.1472        0.160635      0.00209391
            1533           0.116        0.160606      0.00209275
            1534          0.2752        0.160681      0.00209272
            1535          0.0872        0.160633       0.0020919
            1536          0.0832        0.160582      0.00209115
            1537          0.1032        0.160545      0.00209012
            1538          0.0808        0.160493       0.0020894
            1539          0.0672        0.160432      0.00208893
            1540          0.1928        0.160454      0.00208768
            1541          0.1152        0.160424      0.00208653
            1542           0.276        0.160499      0.00208652
            1543          0.0672        0.160439      0.00208604
            1544          0.1088        0.160405      0.00208496
            1545          0.2248        0.160447      0.00208403
            1546          0.0808        0.160395      0.00208332
            1547          0.1152        0.160366      0.00208217
            1548          0.0392        0.160288       0.0020823
            1549          0.1992        0.160313      0.00208111
            1550          0.0128        0.160218      0.00208194
            1551           0.116        0.160189      0.00208079
            1552           0.228        0.160233      0.00207991
            1553           0.148        0.160225      0.00207859
            1554           0.112        0.160194      0.00207748
            1555          0.1352        0.160178      0.00207621
            1556          0.3552        0.160303      0.00207865
            1557          0.2088        0.160334      0.00207755
            1558          0.2688        0.160404      0.00207738
            1559          0.0968        0.160363      0.00207645
            1560           0.112        0.160332      0.00207535
            1561           0.116        0.160304      0.00207422
            1562          0.2568        0.160366      0.00207381
            1563           0.192        0.160386      0.00207258
            1564          0.2248        0.160427      0.00207166
            1565          0.0992        0.160388      0.00207071
            1566          0.1928        0.160409      0.00206949
            1567          0.1288        0.160389      0.00206827
            1568          0.3392        0.160503      0.00207009
            1569          0.2952        0.160588      0.00207055
            1570          0.0808        0.160538      0.00206986
            1571          0.1352        0.160521       0.0020686
            1572          0.1248        0.160499      0.00206741
            1573          0.1632          0.1605       0.0020661
            1574          0.2568        0.160562      0.00206569
            1575          0.2912        0.160645      0.00206604
            1576          0.2208        0.160683      0.00206508
            1577          0.2048        0.160711      0.00206396
            1578          0.1288         0.16069      0.00206275
            1579           0.128         0.16067      0.00206155
            1580           0.064        0.160609      0.00206116
            1581          0.2208        0.160647       0.0020602
            1582          0.0648        0.160586      0.00205979
            1583          0.0832        0.160537      0.00205907
            1584          0.1608        0.160537      0.00205777
            1585          0.1568        0.160535      0.00205647
            1586          0.2208        0.160573      0.00205553
            1587          0.1408        0.160561      0.00205427
            1588           0.084        0.160512      0.00205354
            1589           0.128        0.160492      0.00205235
            1590          0.0552        0.160426      0.00205213
            1591          0.0808        0.160376      0.00205145
            1592          0.2848        0.160454      0.00205165
            1593          0.1792        0.160466      0.00205039
            1594          0.1568        0.160463      0.00204911
            1595          0.2408        0.160514      0.00204844
            1596          0.1512        0.160508      0.00204717
            1597           0.068         0.16045      0.00204671
            1598          0.1568        0.160448      0.00204543
            1599           0.144        0.160437      0.00204417
            1600          0.0352        0.160359      0.00204439
            1601          0.0768        0.160307      0.00204378
            1602          0.1568        0.160305      0.00204251
            1603          0.1248        0.160282      0.00204135
            1604          0.0768         0.16023      0.00204075
            1605          0.1992        0.160255      0.00203962
            1606          0.0672        0.160197      0.00203917
            1607          0.2848        0.160274      0.00203938
            1608          0.1352        0.160259      0.00203817
            1609          0.1288        0.160239      0.00203699
            1610          0.4352         0.16041      0.00204288
            1611          0.1568        0.160408      0.00204161
            1612          0.1672        0.160412      0.00204035
            1613          0.2792        0.160486      0.00204041
            1614          0.2248        0.160525      0.00203954
            1615          0.1312        0.160507      0.00203835
            1616          0.0768        0.160455      0.00203775
            1617          0.1408        0.160443      0.00203653
            1618           0.196        0.160465      0.00203539
            1619           0.288        0.160544      0.00203565
            1620          0.3392        0.160654      0.00203738
            1621          0.1032        0.160619      0.00203643
            1622          0.0608        0.160557      0.00203611
            1623          0.0328        0.160479      0.00203637
            1624           0.276         0.16055      0.00203636
            1625          0.2248        0.160589      0.00203549
            1626          0.1152        0.160561      0.00203443
            1627          0.1608        0.160562      0.00203318
            1628          0.1128        0.160532      0.00203214
            1629           0.144        0.160522      0.00203092
            1630           0.084        0.160475      0.00203022
            1631          0.2088        0.160505      0.00202919
            1632           0.164        0.160507      0.00202795
            1633          0.1248        0.160485      0.00202682
            1634          0.0648        0.160426      0.00202643
            1635          0.1768        0.160436      0.00202521
            1636          0.1288        0.160417      0.00202407
            1637          0.1248        0.160395      0.00202295
            1638          0.1832        0.160409      0.00202176
            1639          0.2408        0.160458      0.00202112
            1640          0.2912        0.160538      0.00202146
            1641          0.0672        0.160481      0.00202103
            1642          0.1192        0.160456      0.00201996
            1643          0.0608        0.160395      0.00201964
            1644           0.048        0.160327      0.00201957
            1645          0.0872        0.160283      0.00201883
            1646          0.2272        0.160323      0.00201801
            1647          0.2368         0.16037      0.00201732
            1648          0.1248        0.160348      0.00201621
            1649          0.3808        0.160482      0.00201941
            1650          0.1632        0.160483      0.00201819
            1651           0.176        0.160493      0.00201699
            1652          0.1888         0.16051      0.00201584
            1653           0.288        0.160587       0.0020161
            1654          0.1248        0.160565        0.002015
            1655          0.1672        0.160569      0.00201378
            1656          0.1192        0.160544      0.00201272
            1657          0.0512        0.160478      0.00201259
            1658          0.3592        0.160598      0.00201494
            1659          0.0552        0.160535      0.00201473
            1660          0.0552        0.160471      0.00201451
            1661          0.0488        0.160404      0.00201442
            1662          0.3072        0.160492      0.00201514
            1663          0.0928        0.160452      0.00201434
            1664           0.208         0.16048      0.00201333
            1665          0.1352        0.160465      0.00201218
            1666          0.2112        0.160496      0.00201121
            1667          0.4392        0.160663      0.00201694
            1668           0.084        0.160617      0.00201625
            1669          0.4352        0.160781      0.00202174
            1670          0.1288        0.160762      0.00202062
            1671          0.3808        0.160894       0.0020237
            1672          0.1992        0.160917      0.00202262
            1673          0.1312        0.160899      0.00202149
            1674          0.0992        0.160862      0.00202062
            1675          0.1352        0.160847      0.00201947
            1676          0.1312        0.160829      0.00201834
            1677          0.1448         0.16082      0.00201716
            1678          0.3272        0.160919      0.00201839
            1679          0.1728        0.160926       0.0020172
            1680          0.1088        0.160895      0.00201624
            1681           0.212        0.160925      0.00201527
            1682          0.0768        0.160875      0.00201469
            1683           0.112        0.160846      0.00201371
            1684          0.1032        0.160812       0.0020128
            1685          0.0872        0.160768      0.00201208
            1686           0.032        0.160692      0.00201234
            1687          0.1472        0.160684      0.00201116
            1688          0.0992        0.160647       0.0020103
            1689          0.1792        0.160658      0.00200914
            1690           0.272        0.160724      0.00200903
            1691          0.1312        0.160707      0.00200792
            1692           0.212        0.160737      0.00200696
            1693          0.1288        0.160718      0.00200586
            1694             0.1        0.160682        0.002005
            1695          0.2472        0.160733      0.00200447
            1696          0.3008        0.160816      0.00200498
            1697          0.0992         0.16078      0.00200413
            1698           0.128         0.16076      0.00200304
            1699           0.144        0.160751      0.00200189
            1700          0.1832        0.160764      0.00200076
            1701          0.1152        0.160737      0.00199976
            1702          0.1512        0.160731      0.00199859
            1703          0.1408         0.16072      0.00199745
            1704          0.1192        0.160695      0.00199643
            1705          0.2592        0.160753      0.00199609
            1706          0.1952        0.160773      0.00199503
            1707          0.1728         0.16078      0.00199387
            1708          0.0928        0.160741       0.0019931
            1709          0.1408        0.160729      0.00199197
            1710          0.0672        0.160674      0.00199155
            1711          0.1768        0.160684      0.00199041
            1712          0.0672        0.160629         0.00199
            1713          0.1192        0.160605      0.00198898
            1714          0.0512        0.160541      0.00198885
            1715          0.1512        0.160536      0.00198769
            1716          0.0992          0.1605      0.00198686
            1717          0.1408        0.160488      0.00198573
            1718          0.0992        0.160453       0.0019849
            1719          0.0832        0.160408      0.00198425
            1720           0.144        0.160398      0.00198312
            1721           0.208        0.160426      0.00198216
            1722          0.1288        0.160407       0.0019811
            1723          0.0968        0.160371      0.00198029
            1724          0.0608        0.160313      0.00197998
            1725          0.1792        0.160324      0.00197886
            1726          0.1032        0.160291        0.001978
            1727          0.1352        0.160276       0.0019769
            1728            0.08         0.16023       0.0019763
            1729          0.3272        0.160326      0.00197752
            1730          0.1352        0.160312      0.00197643
            1731          0.1728        0.160319       0.0019753
            1732          0.1768        0.160328      0.00197418
            1733          0.1192        0.160305      0.00197319
            1734          0.1728        0.160312      0.00197206
            1735          0.1728        0.160319      0.00197094
            1736          0.2528        0.160372      0.00197052
            1737          0.1992        0.160395      0.00196952
            1738          0.0768        0.160347      0.00196897
            1739           0.084        0.160303      0.00196833
            1740          0.1792        0.160314      0.00196723
            1741           0.208        0.160341      0.00196629
            1742          0.0608        0.160284      0.00196599
            1743          0.2912        0.160359      0.00196629
            1744          0.2432        0.160406      0.00196574
            1745          0.2312        0.160447      0.00196503
            1746          0.1152        0.160421      0.00196408
            1747          0.1448        0.160412      0.00196297
            1748          0.1032        0.160379      0.00196212
            1749          0.1408        0.160368      0.00196103
            1750          0.2528        0.160421      0.00196062
            1751          0.2272        0.160459      0.00195988
            1752          0.1352        0.160445      0.00195881
            1753           0.128        0.160426      0.00195778
            1754            0.16        0.160426      0.00195666
            1755          0.1832        0.160439      0.00195559
            1756          0.0712        0.160388      0.00195514
            1757          0.3592        0.160501       0.0019573
            1758          0.0448        0.160435      0.00195729
            1759          0.2112        0.160464      0.00195639
            1760          0.1128        0.160437      0.00195547
            1761          0.0768         0.16039      0.00195493
            1762          0.1568        0.160388      0.00195382
            1763          0.0448        0.160322      0.00195382
            1764          0.0768        0.160275      0.00195328
            1765             0.1        0.160241      0.00195247
            1766          0.1472        0.160233      0.00195138
            1767          0.1128        0.160206      0.00195046
            1768          0.2752        0.160271      0.00195044
            1769           0.064        0.160217       0.0019501
            1770          0.1032        0.160185      0.00194926
            1771             0.1        0.160151      0.00194846
            1772          0.1288        0.160133      0.00194744
            1773          0.0448        0.160068      0.00194743
            1774          0.2952        0.160144      0.00194782
            1775          0.1032        0.160112      0.00194699
            1776            0.16        0.160112      0.00194589
            1777          0.0968        0.160077      0.00194512
            1778          0.1192        0.160054      0.00194416
            1779          0.1792        0.160064       0.0019431
            1780           0.064         0.16001      0.00194276
            1781          0.3272        0.160104      0.00194393
            1782          0.0608        0.160048      0.00194364
            1783           0.112        0.160022      0.00194274
            1784          0.3648        0.160136      0.00194504
            1785            0.18        0.160147      0.00194398
            1786           0.096        0.160112      0.00194322
            1787          0.2312        0.160151      0.00194254
            1788          0.1728        0.160158      0.00194147
            1789          0.0648        0.160105      0.00194111
            1790          0.3328        0.160202      0.00194243
            1791          0.1032         0.16017       0.0019416
            1792           0.084        0.160127      0.00194098
            1793           0.176        0.160136      0.00193992
            1794          0.1448        0.160128      0.00193886
            1795          0.1768        0.160137       0.0019378
            1796          0.1312        0.160121      0.00193679
            1797          0.1512        0.160116      0.00193572
            1798           0.304        0.160196       0.0019363
            1799          0.1032        0.160164      0.00193548
            1800          0.1312        0.160148      0.00193447
            1801          0.2592        0.160203      0.00193418
            1802           0.196        0.160223      0.00193321
            1803          0.0712        0.160173      0.00193276
            1804          0.1472        0.160166      0.00193171
            1805          0.3272        0.160259      0.00193285
            1806          0.1672        0.160263      0.00193178
            1807          0.1032        0.160231      0.00193097
            1808          0.1032          0.1602      0.00193016
            1809          0.3208        0.160288      0.00193114
            1810           0.132        0.160273      0.00193013
            1811            0.16        0.160273      0.00192907
            1812          0.1352        0.160259      0.00192805
            1813          0.1928        0.160277      0.00192707
            1814          0.1088        0.160248      0.00192622
            1815          0.1408        0.160238      0.00192519
            1816          0.1352        0.160224      0.00192418
            1817            0.26        0.160279       0.0019239
            1818          0.1032        0.160247       0.0019231
            1819           0.224        0.160282      0.00192236
            1820          0.1472        0.160275      0.00192132
            1821          0.2112        0.160303      0.00192047
            1822          0.1888        0.160319      0.00191948
            1823          0.3008        0.160396      0.00191997
            1824          0.1288        0.160379        0.001919
            1825          0.1312        0.160363      0.00191801
            1826          0.2408        0.160407      0.00191747
            1827           0.064        0.160354      0.00191714
            1828           0.276        0.160417      0.00191714
            1829          0.1448        0.160409      0.00191611
            1830          0.1192        0.160386      0.00191519
            1831          0.2272        0.160423       0.0019145
            1832            0.08        0.160379      0.00191395
            1833          0.2248        0.160414      0.00191323
            1834            0.16        0.160414      0.00191219
            1835          0.0552        0.160356      0.00191201
            1836          0.1832        0.160369      0.00191101
            1837          0.0928        0.160332      0.00191032
            1838          0.2368        0.160373      0.00190973
            1839          0.0608        0.160319      0.00190946
            1840          0.0832        0.160277      0.00190888
            1841          0.0608        0.160223      0.00190861
            1842          0.1672        0.160227      0.00190758
            1843           0.176        0.160236      0.00190656
            1844           0.308        0.160316      0.00190721
            1845          0.3208        0.160403      0.00190816
            1846          0.1088        0.160375      0.00190733
            1847          0.1632        0.160376       0.0019063
            1848          0.3712         0.16049      0.00190868
            1849          0.0608        0.160437      0.00190841
            1850          0.2528        0.160486      0.00190803
            1851          0.3368        0.160582      0.00190937
            1852          0.0808        0.160539      0.00190883
            1853          0.0968        0.160504      0.00190811
            1854          0.2728        0.160565      0.00190804
            1855          0.1352        0.160551      0.00190706
            1856          0.1512        0.160546      0.00190604
            1857           0.068        0.160496      0.00190567
            1858          0.0808        0.160453      0.00190512
            1859          0.2088        0.160479      0.00190428
            1860           0.032         0.16041       0.0019045
            1861          0.1352        0.160397      0.00190353
            1862          0.1128        0.160371      0.00190268
            1863          0.1152        0.160347      0.00190181
            1864          0.1408        0.160336      0.00190082
            1865           0.128        0.160319      0.00189988
            1866          0.0928        0.160283      0.00189921
            1867           0.116        0.160259      0.00189834
            1868           0.288        0.160328      0.00189855
            1869          0.0672        0.160278      0.00189819
            1870          0.2792        0.160341      0.00189824
            1871            0.16        0.160341      0.00189723
            1872          0.2272        0.160377      0.00189655
            1873          0.1152        0.160353      0.00189569
            1874          0.0832        0.160312      0.00189512
            1875          0.1248        0.160293      0.00189421
            1876          0.3392        0.160388       0.0018956
            1877          0.2248        0.160422       0.0018949
            1878            0.18        0.160433      0.00189392
            1879          0.1768        0.160442      0.00189293
            1880          0.1952         0.16046      0.00189201
            1881          0.1672        0.160464      0.00189101
            1882          0.0712        0.160416       0.0018906
            1883          0.1608        0.160416       0.0018896
            1884          0.2472        0.160462      0.00188916
            1885           0.276        0.160524      0.00188915
            1886            0.16        0.160523      0.00188815
            1887          0.1768        0.160532      0.00188716
            1888          0.1288        0.160515      0.00188624
            1889           0.276        0.160576      0.00188623
            1890           0.164        0.160578      0.00188524
            1891          0.1152        0.160554      0.00188439
            1892           0.272        0.160613      0.00188432
            1893          0.1952        0.160631      0.00188341
            1894          0.1472        0.160624      0.00188243
            1895          0.2152        0.160653      0.00188165
            1896          0.3528        0.160754      0.00188339
            1897          0.1472        0.160747      0.00188241
            1898          0.1472         0.16074      0.00188143
            1899          0.0448        0.160679      0.00188143
            1900          0.1992        0.160699      0.00188055
            1901          0.1608        0.160699      0.00187956
            1902          0.2312        0.160736      0.00187894
            1903          0.1472        0.160729      0.00187796
            1904          0.0448        0.160668      0.00187796
            1905          0.1888        0.160683      0.00187704
            1906            0.24        0.160725      0.00187651
            1907          0.0832        0.160684      0.00187597
            1908          0.2208        0.160716      0.00187525
            1909          0.2272        0.160751      0.00187459
            1910            0.34        0.160844      0.00187596
            1911          0.1248        0.160826      0.00187507
            1912          0.2472        0.160871      0.00187463
            1913          0.1472        0.160864      0.00187367
            1914           0.048        0.160805      0.00187362
            1915          0.5352           0.161      0.00188281
            1916           0.304        0.161075      0.00188331
            1917          0.1128         0.16105      0.00188249
            1918          0.1608        0.161049      0.00188151
            1919          0.2408        0.161091      0.00188099
            1920          0.1088        0.161064      0.00188021
            1921          0.1152         0.16104      0.00187938
            1922           0.144        0.161031      0.00187842
            1923          0.1568        0.161029      0.00187745
            1924          0.1568        0.161027      0.00187647
            1925          0.3008        0.161099       0.0018769
            1926          0.1248         0.16108      0.00187602
            1927          0.1768        0.161089      0.00187507
            1928          0.1128        0.161063      0.00187426
            1929          0.1448        0.161055      0.00187331
            1930          0.1288        0.161038      0.00187241
            1931           0.116        0.161015      0.00187159
            1932          0.1088        0.160988      0.00187082
            1933          0.1408        0.160978      0.00186988
            1934           0.084        0.160938      0.00186933
            1935          0.1568        0.160936      0.00186837
            1936          0.1032        0.160906      0.00186764
            1937           0.176        0.160914      0.00186669
            1938          0.1472        0.160907      0.00186574
            1939           0.064        0.160857      0.00186545
            1940          0.1608        0.160856      0.00186449
            1941          0.1512        0.160852      0.00186354
            1942          0.1152        0.160828      0.00186272
            1943          0.1792        0.160837      0.00186179
            1944          0.0392        0.160775      0.00186188
            1945          0.1728        0.160781      0.00186094
            1946          0.2688        0.160837      0.00186081
            1947          0.2112        0.160862      0.00186003
            1948            0.16        0.160862      0.00185908
            1949             0.1        0.160831      0.00185838
            1950          0.0448        0.160771      0.00185838
            1951          0.1312        0.160756      0.00185749
            1952          0.2568        0.160805      0.00185719
            1953          0.0712        0.160759      0.00185681
            1954          0.2472        0.160804      0.00185639
            1955          0.1288        0.160787      0.00185551
            1956          0.1352        0.160774      0.00185461
            1957          0.1248        0.160756      0.00185375
            1958            0.16        0.160755       0.0018528
            1959          0.1088        0.160729      0.00185205
            1960           0.308        0.160804      0.00185263
            1961          0.2312         0.16084      0.00185203
            1962          0.1728        0.160846      0.00185109
            1963          0.1672        0.160849      0.00185015
            1964          0.0768        0.160807      0.00184971
            1965          0.6088        0.161035      0.00186276
            1966          0.2208        0.161065      0.00186206
            1967          0.2312        0.161101      0.00186146
            1968          0.1448        0.161092      0.00186053
            1969          0.1288        0.161076      0.00185966
            1970           0.164        0.161077      0.00185871
            1971          0.1248        0.161059      0.00185786
            1972          0.0552        0.161005       0.0018577
            1973          0.1728        0.161011      0.00185676
            1974           0.576        0.161221      0.00186769
            1975          0.1128        0.161197       0.0018669
            1976           0.164        0.161198      0.00186596
            1977          0.2472        0.161242      0.00186552
            1978          0.1248        0.161223      0.00186467
            1979          0.0352         0.16116      0.00186481
            1980           0.224        0.161192      0.00186414
            1981           0.276        0.161249       0.0018641
            1982          0.0648        0.161201       0.0018638
            1983          0.1888        0.161215      0.00186291
            1984          0.1408        0.161204        0.001862
            1985          0.2272        0.161238      0.00186136
            1986          0.1632        0.161239      0.00186042
            1987           0.192        0.161254      0.00185955
            1988          0.2272        0.161287      0.00185891
            1989          0.1568        0.161285      0.00185797
            1990          0.2728        0.161341      0.00185789
            1991            0.24        0.161381      0.00185737
            1992          0.1192        0.161359      0.00185656
            1993          0.0608        0.161309      0.00185632
            1994          0.0712        0.161264      0.00185593
            1995          0.2792        0.161323      0.00185595
            1996          0.1192        0.161302      0.00185514
            1997          0.2528        0.161348      0.00185477
            1998           0.128        0.161331      0.00185392
            1999          0.0328        0.161267      0.00185411
            2000          0.2112        0.161292      0.00185335
