#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         663     1.42228     1.42213 6.64805e-06
         664     1.42243     1.42213 6.65295e-06
         665     1.42242     1.42214 6.65723e-06
         666     1.42225     1.42214 6.64963e-06
         667     1.42229     1.42214 6.64354e-06
         668     1.42218     1.42214  6.6339e-06
         669     1.42234     1.42214 6.63133e-06
         670     1.42219     1.42214 6.62198e-06
         671     1.42237     1.42214 6.62148e-06
         672     1.42212     1.42214 6.61165e-06
         673     1.42228     1.42214 6.60506e-06
         674     1.42233     1.42214 6.60129e-06
         675     1.42233     1.42214 6.59767e-06
         676     1.42213     1.42214 6.58792e-06
         677     1.42209     1.42214 6.57851e-06
         678     1.42231     1.42214 6.57357e-06
         679     1.42247     1.42214 6.58223e-06
         680     1.42184     1.42214 6.58678e-06
         681      1.4223     1.42214 6.58135e-06
         682     1.42209     1.42214 6.57203e-06
         683     1.42214     1.42214  6.5624e-06
         684     1.42212     1.42214 6.55286e-06
         685     1.42233     1.42214 6.54934e-06
         686      1.4222     1.42214 6.54041e-06
         687     1.42213     1.42214 6.53089e-06
         688     1.42233     1.42214 6.52752e-06
         689     1.42226     1.42214 6.52032e-06
         690     1.42215     1.42214 6.51088e-06
         691     1.42213     1.42214 6.50148e-06
         692     1.42215     1.42214  6.4921e-06
         693     1.42211     1.42214 6.48284e-06
         694     1.42217     1.42214  6.4737e-06
         695     1.42195     1.42214 6.46977e-06
         696     1.42207     1.42214 6.46121e-06
         697     1.42194     1.42214 6.45805e-06
         698     1.42188     1.42214 6.45967e-06
         699     1.42211     1.42214 6.45058e-06
         700     1.42176     1.42214  6.4639e-06
         701     1.42212     1.42214 6.45471e-06
         702     1.42173     1.42214 6.47116e-06
         703     1.42189     1.42214 6.47162e-06
         704     1.42209     1.42214 6.46272e-06
         705     1.42173     1.42214 6.47853e-06
         706       1.422     1.42213 6.47231e-06
         707     1.42184     1.42213 6.47648e-06
         708     1.42199     1.42213 6.47073e-06
         709     1.42181     1.42213 6.47803e-06
         710      1.4218     1.42213 6.48569e-06
         711     1.42202     1.42213 6.47838e-06
         712     1.42191     1.42213  6.4767e-06
         713     1.42184     1.42213  6.4807e-06
         714     1.42199     1.42213 6.47475e-06
         715     1.42176     1.42213 6.48688e-06
         716     1.42209     1.42213 6.47813e-06
         717     1.42186     1.42213 6.48015e-06
         718     1.42187     1.42213 6.48154e-06
         719     1.42199     1.42213  6.4756e-06
         720     1.42224     1.42213 6.46829e-06
         721     1.42215     1.42213  6.4594e-06
         722     1.42176     1.42213 6.47067e-06
         723     1.42199     1.42213 6.46445e-06
         724      1.4219     1.42213 6.46304e-06
         725     1.42213     1.42213 6.45413e-06
         726     1.42172     1.42213 6.46935e-06
         727     1.42208     1.42213  6.4608e-06
         728     1.42193     1.42213 6.45754e-06
         729     1.42171     1.42213 6.47386e-06
         730     1.42206     1.42213 6.46574e-06
         731     1.42213     1.42213 6.45689e-06
         732     1.42166     1.42213 6.48002e-06
         733     1.42237     1.42213 6.47957e-06
         734     1.42196     1.42213 6.47459e-06
         735     1.42231     1.42213 6.47068e-06
         736     1.42223     1.42213 6.46334e-06
         737     1.42233     1.42213 6.46032e-06
         738     1.42192     1.42213 6.45803e-06
         739     1.42224     1.42213 6.45113e-06
         740     1.42228     1.42213 6.44552e-06
         741     1.42199     1.42213  6.4394e-06
         742     1.42207     1.42213 6.43128e-06
         743     1.42236     1.42213 6.43015e-06
         744     1.42211     1.42213 6.42159e-06
         745     1.42212     1.42213 6.41297e-06
         746     1.42202     1.42213 6.40607e-06
         747     1.42198     1.42213 6.40072e-06
         748     1.42228     1.42213 6.39544e-06
         749     1.42189     1.42213 6.39461e-06
         750     1.42202     1.42213 6.38776e-06
         751     1.42206     1.42213 6.37997e-06
         752     1.42219     1.42213 6.37202e-06
         753     1.42204     1.42213 6.36454e-06
         754     1.42205     1.42213 6.35696e-06
         755     1.42235     1.42213 6.35548e-06
         756     1.42221     1.42213 6.34807e-06
         757     1.42205     1.42213 6.34051e-06
         758     1.42216     1.42213 6.33228e-06
         759     1.42213     1.42213 6.32394e-06
         760      1.4221     1.42213 6.31576e-06
         761     1.42192     1.42213 6.31364e-06
         762     1.42225     1.42213  6.3074e-06
         763     1.42185     1.42213 6.30988e-06
         764     1.42181     1.42213 6.31536e-06
         765     1.42232     1.42213 6.31206e-06
         766     1.42161     1.42213 6.33994e-06
         767     1.42207     1.42213 6.33213e-06
         768     1.42193     1.42213 6.32905e-06
         769     1.42172     1.42213 6.34268e-06
         770     1.42199     1.42213 6.33681e-06
         771       1.422     1.42213 6.33073e-06
         772     1.42178     1.42213 6.33801e-06
         773     1.42228     1.42213 6.33302e-06
         774     1.42174     1.42212 6.34432e-06
         775     1.42199     1.42212 6.33837e-06
         776     1.42211     1.42212 6.33025e-06
         777      1.4221     1.42212 6.32219e-06
         778     1.42161     1.42212 6.34855e-06
         779     1.42204     1.42212  6.3413e-06
         780      1.4221     1.42212 6.33325e-06
         781     1.42204     1.42212 6.32596e-06
         782     1.42192     1.42212 6.32314e-06
         783     1.42199     1.42212 6.31742e-06
         784     1.42168     1.42212 6.33407e-06
         785     1.42184     1.42212 6.33631e-06
         786      1.4218     1.42212 6.34117e-06
         787     1.42205     1.42212  6.3337e-06
         788     1.42183     1.42212 6.33661e-06
         789     1.42197     1.42212 6.33138e-06
         790     1.42206     1.42212 6.32388e-06
         791     1.42188     1.42212 6.32307e-06
         792     1.42214     1.42212 6.31516e-06
         793     1.42186     1.42212 6.31595e-06
         794     1.42205     1.42212  6.3087e-06
         795     1.42232     1.42212 6.30573e-06
         796     1.42193     1.42212 6.30256e-06
         797     1.42219     1.42212  6.2952e-06
         798     1.42168     1.42212 6.31165e-06
         799      1.4219     1.42212 6.30955e-06
         800     1.42205     1.42212 6.30232e-06
         801     1.42191     1.42212 6.29993e-06
         802     1.42185     1.42212 6.30093e-06
         803     1.42209     1.42212 6.29321e-06
         804     1.42195     1.42212 6.28874e-06
         805     1.42203     1.42212 6.28185e-06
         806     1.42242     1.42212 6.28547e-06
         807     1.42173     1.42212 6.29661e-06
         808     1.42196     1.42212 6.29184e-06
         809     1.42193     1.42212 6.28816e-06
         810     1.42207     1.42212 6.28063e-06
         811     1.42206     1.42212 6.27336e-06
         812     1.42185     1.42212 6.27455e-06
         813     1.42194     1.42212  6.2707e-06
         814     1.42197     1.42212 6.26575e-06
         815     1.42199     1.42212 6.26016e-06
         816     1.42182     1.42212 6.26274e-06
         817      1.4222     1.42212 6.25588e-06
         818      1.4218     1.42212  6.2599e-06
         819     1.42215     1.42212 6.25243e-06
         820     1.42199     1.42212 6.24676e-06
         821     1.42221     1.42212 6.24017e-06
         822     1.42191     1.42212  6.2377e-06
         823     1.42204     1.42212 6.23082e-06
         824     1.42207     1.42212 6.22346e-06
         825     1.42211     1.42212 6.21592e-06
         826     1.42198     1.42212 6.21054e-06
         827     1.42206     1.42212 6.20334e-06
         828     1.42203     1.42212 6.19674e-06
         829       1.422     1.42212 6.19074e-06
         830     1.42208     1.42212 6.18345e-06
         831     1.42204     1.42212 6.17661e-06
         832     1.42182     1.42212 6.17916e-06
         833     1.42209     1.42212 6.17185e-06
         834     1.42205     1.42211 6.16488e-06
         835     1.42227     1.42212 6.16045e-06
         836     1.42184     1.42211 6.16175e-06
         837     1.42209     1.42211 6.15448e-06
         838     1.42205     1.42211 6.14767e-06
         839     1.42185     1.42211 6.14817e-06
         840     1.42244     1.42211 6.15328e-06
         841     1.42179     1.42211 6.15834e-06
         842     1.42228     1.42211 6.15401e-06
         843     1.42192     1.42211 6.15105e-06
         844     1.42212     1.42211 6.14377e-06
         845     1.42202     1.42211 6.13759e-06
         846     1.42181     1.42211   6.141e-06
         847     1.42231     1.42211 6.13833e-06
         848     1.42171     1.42211 6.14937e-06
         849     1.42204     1.42211 6.14268e-06
         850     1.42222     1.42211 6.13664e-06
         851     1.42203     1.42211 6.13022e-06
         852     1.42198     1.42211 6.12494e-06
         853     1.42232     1.42211 6.12255e-06
         854     1.42202     1.42211 6.11641e-06
         855      1.4224     1.42211 6.11863e-06
         856     1.42224     1.42211 6.11326e-06
         857       1.422     1.42211 6.10761e-06
         858      1.4223     1.42211 6.10432e-06
         859     1.42185     1.42211 6.10516e-06
         860     1.42222     1.42211 6.09936e-06
         861     1.42181     1.42211 6.10219e-06
         862     1.42216     1.42211 6.09538e-06
         863       1.422     1.42211 6.08977e-06
         864     1.42225     1.42211 6.08463e-06
         865     1.42208     1.42211 6.07775e-06
         866     1.42214     1.42211 6.07082e-06
         867     1.42212     1.42211 6.06382e-06
         868     1.42238     1.42211 6.06431e-06
         869      1.4219     1.42211 6.06246e-06
         870     1.42222     1.42211 6.05678e-06
         871     1.42229     1.42211 6.05324e-06
         872      1.4222     1.42211 6.04719e-06
         873     1.42226     1.42211 6.04255e-06
         874      1.4225     1.42211 6.05159e-06
         875     1.42223     1.42211 6.04616e-06
         876      1.4223     1.42212   6.043e-06
         877     1.42222     1.42212 6.03723e-06
         878     1.42226     1.42212 6.03264e-06
         879     1.42217     1.42212 6.02606e-06
         880     1.42235     1.42212 6.02486e-06
         881     1.42193     1.42212 6.02163e-06
         882      1.4222     1.42212 6.01563e-06
         883     1.42221     1.42212 6.00969e-06
         884     1.42213     1.42212 6.00291e-06
         885     1.42222     1.42212 5.99735e-06
         886     1.42208     1.42212 5.99071e-06
         887     1.42215     1.42212  5.9841e-06
         888     1.42209     1.42212 5.97741e-06
         889     1.42217     1.42212 5.97102e-06
         890     1.42244     1.42212  5.9753e-06
         891     1.42174     1.42212 5.98346e-06
         892     1.42248     1.42212 5.99091e-06
         893      1.4221     1.42212 5.98423e-06
         894     1.42251     1.42212 5.99374e-06
         895     1.42186     1.42212 5.99413e-06
         896     1.42224     1.42212   5.989e-06
         897     1.42207     1.42212 5.98259e-06
         898     1.42201     1.42212 5.97709e-06
         899      1.4222     1.42212 5.97119e-06
         900     1.42199     1.42212 5.96611e-06
         901     1.42202     1.42212 5.96051e-06
         902     1.42225     1.42212 5.95569e-06
         903     1.42208     1.42212 5.94925e-06
         904     1.42162     1.42212 5.96769e-06
         905     1.42224     1.42212 5.96259e-06
         906     1.42178     1.42212 5.96766e-06
         907     1.42204     1.42212 5.96164e-06
         908     1.42227     1.42212 5.95762e-06
         909     1.42163     1.42212 5.97492e-06
         910       1.422     1.42211 5.96976e-06
         911     1.42197     1.42211 5.96518e-06
         912      1.4219     1.42211 5.96337e-06
         913     1.42191     1.42211 5.96122e-06
         914     1.42185     1.42211 5.96185e-06
         915     1.42192     1.42211 5.95919e-06
         916     1.42197     1.42211 5.95485e-06
         917     1.42177     1.42211  5.9602e-06
         918      1.4221     1.42211 5.95372e-06
         919     1.42198     1.42211 5.94893e-06
         920      1.4219     1.42211 5.94697e-06
         921     1.42182     1.42211 5.94923e-06
         922     1.42201     1.42211 5.94381e-06
         923     1.42199     1.42211 5.93896e-06
         924     1.42218     1.42211 5.93294e-06
         925     1.42184     1.42211 5.93395e-06
         926     1.42254     1.42211 5.94525e-06
         927      1.4219     1.42211 5.94333e-06
         928     1.42218     1.42211 5.93732e-06
         929     1.42208     1.42211 5.93103e-06
         930     1.42225     1.42211 5.92661e-06
         931     1.42224     1.42211 5.92176e-06
         932     1.42211     1.42211 5.91541e-06
         933     1.42227     1.42211 5.91157e-06
         934      1.4223     1.42211 5.90863e-06
         935      1.4222     1.42211 5.90299e-06
         936     1.42205     1.42211 5.89705e-06
         937      1.4222     1.42211 5.89153e-06
         938     1.42224     1.42211 5.88688e-06
         939     1.42212     1.42211 5.88061e-06
         940     1.42216     1.42211 5.87459e-06
         941     1.42207     1.42211 5.86853e-06
         942     1.42233     1.42211 5.86678e-06
         943     1.42205     1.42211 5.86099e-06
         944     1.42198     1.42211 5.85652e-06
         945     1.42233     1.42211 5.85491e-06
         946     1.42177     1.42211 5.85971e-06
         947     1.42231     1.42211 5.85738e-06
         948     1.42216     1.42211  5.8514e-06
         949     1.42202     1.42211 5.84601e-06
         950     1.42236     1.42211  5.8455e-06
         951     1.42236     1.42211 5.84505e-06
         952     1.42173     1.42211 5.85274e-06
         953      1.4222     1.42211 5.84738e-06
         954     1.42219     1.42211 5.84185e-06
         955     1.42243     1.42211 5.84508e-06
         956     1.42228     1.42211 5.84165e-06
         957     1.42252     1.42211 5.85118e-06
         958     1.42185     1.42211 5.85183e-06
         959     1.42226     1.42211 5.84779e-06
         960     1.42234     1.42211  5.8466e-06
         961     1.42204     1.42211 5.84105e-06
         962     1.42207     1.42211  5.8352e-06
         963     1.42245     1.42211 5.83924e-06
         964     1.42172     1.42211 5.84769e-06
         965     1.42199     1.42211 5.84299e-06
         966     1.42195     1.42211  5.8393e-06
         967     1.42205     1.42211 5.83361e-06
         968     1.42205     1.42211 5.82797e-06
         969     1.42205     1.42211 5.82228e-06
         970     1.42207     1.42211 5.81649e-06
         971     1.42207     1.42211  5.8107e-06
         972     1.42203     1.42211 5.80542e-06
         973     1.42202     1.42211 5.80034e-06
         974     1.42197     1.42211 5.79624e-06
         975     1.42219     1.42211 5.79087e-06
         976     1.42183     1.42211 5.79241e-06
         977     1.42191     1.42211 5.79027e-06
         978     1.42211     1.42211 5.78435e-06
         979     1.42206     1.42211 5.77866e-06
         980     1.42195     1.42211 5.77529e-06
         981     1.42252     1.42211 5.78451e-06
         982     1.42179     1.42211 5.78816e-06
         983     1.42248     1.42211 5.79418e-06
         984     1.42214     1.42211 5.78837e-06
         985     1.42222     1.42211 5.78347e-06
         986     1.42231     1.42211 5.78113e-06
         987     1.42218     1.42211 5.77571e-06
         988     1.42206     1.42211 5.77014e-06
         989     1.42214     1.42211 5.76438e-06
         990     1.42231     1.42211 5.76189e-06
         991     1.42213     1.42211  5.7561e-06
         992     1.42226     1.42211 5.75216e-06
         993     1.42226     1.42211 5.74825e-06
         994     1.42227     1.42211 5.74465e-06
         995      1.4222     1.42211  5.7395e-06
         996     1.42216     1.42211 5.73395e-06
         997     1.42219     1.42211  5.7287e-06
         998      1.4221     1.42211   5.723e-06
         999     1.42233     1.42211  5.7214e-06
        1000       1.422     1.42211  5.7168e-06
        1001     1.42214     1.42211 5.71115e-06
        1002     1.42222     1.42211 5.70634e-06
        1003      1.4219     1.42211 5.70477e-06
        1004     1.42192     1.42211 5.70243e-06
        1005     1.42199     1.42211 5.69803e-06
        1006      1.4221     1.42211 5.69239e-06
        1007     1.42192     1.42211  5.6899e-06
        1008     1.42204     1.42211 5.68479e-06
        1009     1.42204     1.42211 5.67966e-06
        1010     1.42188     1.42211 5.67879e-06
        1011       1.422     1.42211 5.67437e-06
        1012     1.42215     1.42211  5.6689e-06
        1013     1.42192     1.42211 5.66658e-06
        1014     1.42209     1.42211 5.66102e-06
        1015     1.42199     1.42211 5.65684e-06
        1016     1.42182     1.42211 5.65843e-06
        1017      1.4219     1.42211 5.65687e-06
        1018     1.42198     1.42211 5.65281e-06
        1019     1.42212     1.42211 5.64726e-06
        1020     1.42193     1.42211 5.64465e-06
        1021     1.42183     1.42211 5.64599e-06
        1022     1.42218     1.42211 5.64081e-06
        1023     1.42204     1.42211 5.63571e-06
        1024     1.42188     1.42211 5.63493e-06
        1025     1.42227     1.42211 5.63146e-06
        1026     1.42195     1.42211 5.62815e-06
        1027      1.4221     1.42211 5.62268e-06
        1028     1.42203     1.42211 5.61772e-06
        1029      1.4222     1.42211 5.61298e-06
        1030      1.4217     1.42211 5.62192e-06
        1031     1.42202     1.42211 5.61718e-06
        1032     1.42178     1.42211 5.62104e-06
        1033      1.4222     1.42211 5.61631e-06
        1034       1.422     1.42211 5.61199e-06
        1035     1.42204     1.42211 5.60696e-06
        1036     1.42196     1.42211 5.60351e-06
        1037     1.42204     1.42211  5.5985e-06
        1038     1.42202     1.42211 5.59375e-06
        1039      1.4219     1.42211 5.59192e-06
        1040     1.42212     1.42211 5.58656e-06
        1041     1.42192     1.42211 5.58412e-06
        1042     1.42198     1.42211 5.58017e-06
        1043     1.42202     1.42211 5.57551e-06
        1044     1.42201     1.42211 5.57094e-06
        1045     1.42214     1.42211 5.56571e-06
        1046     1.42233     1.42211 5.56429e-06
        1047     1.42201     1.42211 5.55981e-06
        1048     1.42207     1.42211 5.55466e-06
        1049     1.42219     1.42211 5.54985e-06
        1050     1.42221     1.42211 5.54543e-06
        1051     1.42216     1.42211 5.54038e-06
        1052     1.42224     1.42211 5.53658e-06
        1053     1.42223     1.42211 5.53256e-06
        1054     1.42224     1.42211 5.52863e-06
        1055     1.42239     1.42211 5.52963e-06
        1056     1.42218     1.42211  5.5248e-06
        1057     1.42232     1.42211 5.52315e-06
        1058     1.42225     1.42211 5.51954e-06
        1059     1.42222     1.42211 5.51533e-06
        1060     1.42218     1.42211 5.51054e-06
        1061     1.42228     1.42211  5.5076e-06
        1062     1.42247     1.42211 5.51253e-06
        1063     1.42235     1.42211 5.51181e-06
        1064     1.42226     1.42211  5.5083e-06
        1065     1.42252     1.42211 5.51643e-06
        1066     1.42229     1.42211 5.51381e-06
        1067     1.42232     1.42211 5.51206e-06
        1068     1.42224     1.42211 5.50819e-06
        1069     1.42224     1.42211  5.5044e-06
        1070     1.42222     1.42211 5.50009e-06
        1071     1.42222     1.42211 5.49591e-06
        1072     1.42241     1.42211 5.49792e-06
        1073     1.42199     1.42211 5.49398e-06
        1074     1.42242     1.42211 5.49608e-06
        1075     1.42231     1.42211 5.49399e-06
        1076     1.42215     1.42211 5.48901e-06
        1077     1.42217     1.42211 5.48412e-06
        1078     1.42211     1.42211 5.47903e-06
        1079     1.42213     1.42211 5.47399e-06
        1080     1.42203     1.42211 5.46953e-06
        1081     1.42215     1.42211 5.46456e-06
        1082     1.42223     1.42211  5.4605e-06
        1083     1.42205     1.42211 5.45575e-06
        1084     1.42219     1.42211 5.45117e-06
        1085     1.42231     1.42211 5.44906e-06
        1086     1.42192     1.42211 5.44708e-06
        1087     1.42219     1.42211 5.44248e-06
        1088     1.42204     1.42211 5.43792e-06
        1089     1.42251     1.42211 5.44519e-06
        1090     1.42197     1.42211 5.44172e-06
        1091     1.42212     1.42211 5.43673e-06
        1092     1.42225     1.42211 5.43326e-06
        1093     1.42198     1.42211 5.42959e-06
        1094     1.42209     1.42211  5.4247e-06
        1095     1.42225     1.42211 5.42125e-06
        1096     1.42202     1.42211 5.41704e-06
        1097     1.42221     1.42211 5.41281e-06
        1098     1.42209     1.42211 5.40791e-06
        1099     1.42201     1.42211 5.40388e-06
        1100       1.422     1.42211     5.4e-06
        1101     1.42217     1.42211 5.39536e-06
        1102     1.42203     1.42211 5.39105e-06
        1103     1.42205     1.42211 5.38652e-06
        1104     1.42222     1.42211 5.38257e-06
        1105     1.42196     1.42211 5.37943e-06
        1106     1.42206     1.42211 5.37479e-06
        1107     1.42223     1.42211  5.3709e-06
        1108     1.42192     1.42211 5.36893e-06
        1109      1.4222     1.42211 5.36467e-06
        1110     1.42214     1.42211  5.3599e-06
        1111     1.42195     1.42211 5.35716e-06
        1112     1.42228     1.42211 5.35433e-06
        1113      1.4222     1.42211 5.35001e-06
        1114     1.42189     1.42211 5.34914e-06
        1115     1.42209     1.42211  5.3444e-06
        1116      1.4222     1.42211 5.34014e-06
        1117     1.42183     1.42211 5.34124e-06
        1118     1.42209     1.42211  5.3365e-06
        1119     1.42201     1.42211 5.33256e-06
        1120       1.422     1.42211 5.32871e-06
        1121     1.42222     1.42211 5.32487e-06
        1122     1.42199     1.42211  5.3213e-06
        1123     1.42219     1.42211 5.31701e-06
        1124     1.42216     1.42211 5.31242e-06
        1125     1.42214     1.42211 5.30774e-06
        1126     1.42187     1.42211 5.30745e-06
        1127     1.42226     1.42211 5.30441e-06
        1128     1.42175     1.42211 5.30959e-06
        1129     1.42213     1.42211 5.30491e-06
        1130      1.4218     1.42211 5.30733e-06
        1131     1.42221     1.42211 5.30332e-06
        1132     1.42172     1.42211 5.31024e-06
        1133     1.42225     1.42211 5.30698e-06
        1134     1.42185     1.42211 5.30749e-06
        1135     1.42185     1.42211 5.30778e-06
        1136     1.42195     1.42211 5.30504e-06
        1137     1.42176     1.42211 5.30926e-06
        1138      1.4221     1.42211 5.30461e-06
        1139     1.42219     1.42211 5.30044e-06
        1140     1.42212     1.42211  5.2958e-06
        1141     1.42189     1.42211 5.29487e-06
        1142     1.42227     1.42211 5.29212e-06
        1143     1.42201     1.42211  5.2882e-06
        1144     1.42215     1.42211 5.28367e-06
        1145      1.4219     1.42211 5.28223e-06
        1146      1.4221     1.42211 5.27763e-06
        1147      1.4222     1.42211 5.27355e-06
        1148     1.42168     1.42211 5.28231e-06
        1149     1.42219     1.42211 5.27816e-06
        1150     1.42213     1.42211 5.27358e-06
        1151      1.4219     1.42211 5.27229e-06
        1152     1.42234     1.42211 5.27132e-06
        1153     1.42179     1.42211 5.27422e-06
        1154     1.42206     1.42211 5.26987e-06
        1155     1.42201     1.42211   5.266e-06
        1156     1.42212     1.42211 5.26145e-06
        1157     1.42212     1.42211  5.2569e-06
        1158     1.42169     1.42211 5.26467e-06
        1159       1.422     1.42211 5.26106e-06
        1160     1.42219     1.42211 5.25696e-06
        1161     1.42185     1.42211 5.25707e-06
        1162     1.42198     1.42211 5.25367e-06
        1163     1.42213     1.42211 5.24917e-06
        1164     1.42213     1.42211 5.24469e-06
        1165     1.42199     1.42211 5.24115e-06
        1166       1.422     1.42211 5.23751e-06
        1167     1.42176     1.42211 5.24152e-06
        1168     1.42232     1.42211 5.24023e-06
        1169     1.42185     1.42211 5.24054e-06
        1170     1.42223     1.42211 5.23707e-06
        1171      1.4221     1.42211 5.23261e-06
        1172     1.42203     1.42211 5.22855e-06
        1173     1.42199     1.42211 5.22504e-06
        1174     1.42208     1.42211 5.22066e-06
        1175     1.42188     1.42211 5.21978e-06
        1176       1.422     1.42211 5.21611e-06
        1177     1.42211     1.42211 5.21168e-06
        1178     1.42214     1.42211 5.20731e-06
        1179     1.42207     1.42211 5.20303e-06
        1180     1.42194     1.42211 5.20069e-06
        1181     1.42231     1.42211 5.19911e-06
        1182     1.42196     1.42211 5.19628e-06
        1183       1.422     1.42211 5.19277e-06
        1184     1.42186     1.42211 5.19252e-06
        1185     1.42173     1.42211 5.19783e-06
        1186     1.42246     1.42211 5.20201e-06
        1187     1.42159     1.42211 5.21586e-06
        1188     1.42217     1.42211 5.21176e-06
        1189     1.42214     1.42211 5.20744e-06
        1190       1.422     1.42211  5.2039e-06
        1191     1.42197     1.42211 5.20078e-06
        1192     1.42181     1.42211 5.20242e-06
        1193     1.42206     1.42211 5.19821e-06
        1194     1.42209     1.42211 5.19387e-06
        1195     1.42181     1.42211 5.19557e-06
        1196     1.42215     1.42211 5.19135e-06
        1197     1.42218     1.42211 5.18732e-06
        1198     1.42171     1.42211 5.19366e-06
        1199     1.42211     1.42211 5.18933e-06
        1200     1.42209     1.42211 5.18503e-06
        1201     1.42222     1.42211 5.18162e-06
        1202     1.42216     1.42211 5.17747e-06
        1203     1.42203     1.42211 5.17358e-06
        1204     1.42217     1.42211 5.16953e-06
        1205     1.42187     1.42211 5.16914e-06
        1206     1.42213     1.42211 5.16489e-06
        1207     1.42181     1.42211 5.16664e-06
        1208     1.42213     1.42211 5.16239e-06
        1209     1.42195     1.42211  5.1598e-06
        1210     1.42192     1.42211 5.15791e-06
        1211     1.42209     1.42211 5.15368e-06
        1212     1.42221     1.42211 5.15006e-06
        1213     1.42198     1.42211  5.1469e-06
        1214      1.4223     1.42211 5.14513e-06
        1215     1.42197     1.42211 5.14209e-06
        1216     1.42199     1.42211 5.13875e-06
        1217     1.42187     1.42211 5.13812e-06
        1218     1.42193     1.42211 5.13598e-06
        1219     1.42222     1.42211 5.13256e-06
        1220     1.42221     1.42211 5.12898e-06
        1221       1.422     1.42211 5.12555e-06
        1222     1.42196     1.42211  5.1227e-06
        1223     1.42215     1.42211 5.11861e-06
        1224       1.422     1.42211 5.11513e-06
        1225     1.42211     1.42211 5.11096e-06
        1226     1.42216     1.42211 5.10697e-06
        1227     1.42181     1.42211 5.10869e-06
        1228     1.42213     1.42211 5.10456e-06
        1229     1.42225     1.42211  5.1017e-06
        1230      1.4221     1.42211 5.09756e-06
        1231     1.42212     1.42211 5.09342e-06
        1232     1.42247     1.42211 5.09758e-06
        1233     1.42202     1.42211 5.09389e-06
        1234      1.4219     1.42211 5.09258e-06
        1235     1.42226     1.42211 5.09001e-06
        1236     1.42203     1.42211 5.08625e-06
        1237     1.42226     1.42211 5.08362e-06
        1238     1.42202     1.42211 5.07997e-06
        1239     1.42203     1.42211 5.07622e-06
        1240     1.42236     1.42211  5.0761e-06
        1241     1.42208     1.42211 5.07205e-06
        1242     1.42223     1.42211  5.0689e-06
        1243     1.42218     1.42211 5.06514e-06
        1244     1.42204     1.42211 5.06133e-06
        1245     1.42232     1.42211 5.06025e-06
        1246     1.42223     1.42211 5.05719e-06
        1247     1.42226     1.42211 5.05461e-06
        1248     1.42205     1.42211 5.05081e-06
        1249     1.42241     1.42211 5.05275e-06
        1250      1.4219     1.42211 5.05149e-06
        1251     1.42221     1.42211 5.04813e-06
        1252     1.42211     1.42211  5.0441e-06
        1253     1.42233     1.42211 5.04307e-06
        1254      1.4223     1.42211 5.04131e-06
        1255     1.42208     1.42211 5.03733e-06
        1256     1.42247     1.42211 5.04156e-06
        1257     1.42213     1.42211 5.03758e-06
        1258     1.42229     1.42211 5.03563e-06
        1259     1.42244     1.42211 5.03838e-06
        1260     1.42222     1.42211 5.03518e-06
        1261     1.42226     1.42211 5.03259e-06
        1262     1.42218     1.42211 5.02892e-06
        1263      1.4223     1.42211 5.02718e-06
        1264     1.42223     1.42211 5.02416e-06
        1265     1.42222     1.42211 5.02094e-06
        1266     1.42221     1.42211 5.01766e-06
        1267     1.42218     1.42211 5.01401e-06
        1268     1.42247     1.42211 5.01796e-06
        1269     1.42211     1.42211 5.01401e-06
        1270     1.42243     1.42211 5.01652e-06
        1271     1.42221     1.42211 5.01324e-06
        1272     1.42221     1.42211 5.00994e-06
        1273     1.42234     1.42211 5.00923e-06
        1274     1.42226     1.42211 5.00661e-06
        1275     1.42218     1.42211   5.003e-06
        1276     1.42242     1.42211 5.00482e-06
        1277     1.42202     1.42211 5.00136e-06
        1278     1.42247     1.42211  5.0054e-06
        1279     1.42229     1.42211 5.00349e-06
        1280     1.42244     1.42211 5.00617e-06
        1281     1.42218     1.42211 5.00252e-06
        1282     1.42223     1.42211 4.99942e-06
        1283     1.42237     1.42211 4.99968e-06
        1284     1.42219     1.42211 4.99614e-06
        1285     1.42221     1.42211 4.99279e-06
        1286     1.42241     1.42211 4.99428e-06
        1287     1.42205     1.42211 4.99062e-06
        1288     1.42226     1.42211 4.98809e-06
        1289      1.4223     1.42211 4.98646e-06
        1290     1.42218     1.42211 4.98286e-06
        1291     1.42242     1.42211 4.98482e-06
        1292     1.42212     1.42211 4.98096e-06
        1293     1.42263     1.42211 4.99295e-06
        1294      1.4219     1.42211 4.99193e-06
        1295     1.42244     1.42211  4.9946e-06
        1296     1.42215     1.42211 4.99081e-06
        1297     1.42231     1.42211 4.98928e-06
        1298      1.4221     1.42211 4.98544e-06
        1299      1.4221     1.42211 4.98161e-06
        1300     1.42223     1.42211 4.97864e-06
        1301     1.42184     1.42211  4.9793e-06
        1302     1.42225     1.42211 4.97658e-06
        1303     1.42196     1.42211 4.97421e-06
        1304     1.42216     1.42211 4.97054e-06
        1305     1.42235     1.42211 4.96993e-06
        1306     1.42197     1.42211  4.9674e-06
        1307     1.42225     1.42211  4.9647e-06
        1308     1.42235     1.42211 4.96408e-06
        1309     1.42219     1.42211 4.96064e-06
        1310     1.42211     1.42211 4.95686e-06
        1311     1.42218     1.42211 4.95336e-06
        1312     1.42231     1.42211  4.9518e-06
        1313     1.42215     1.42211  4.9481e-06
