#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1311   -0.397113   -0.394793  0.00147068
        1312   -0.340689   -0.394752  0.00147014
        1313   -0.370605   -0.394733  0.00146914
        1314   -0.348717   -0.394698  0.00146844
        1315   -0.328609   -0.394648  0.00146818
        1316   -0.332542   -0.394601  0.00146782
        1317   -0.363641   -0.394577   0.0014669
        1318   -0.356626   -0.394548  0.00146606
        1319   -0.361749   -0.394524  0.00146516
        1320   -0.370872   -0.394506  0.00146416
        1321   -0.370695   -0.394488  0.00146317
        1322   -0.357642    -0.39446  0.00146232
        1323   -0.360613   -0.394434  0.00146144
        1324   -0.365243   -0.394412  0.00146051
        1325   -0.356829   -0.394384  0.00145968
        1326   -0.379813   -0.394373  0.00145862
        1327   -0.375564   -0.394359  0.00145759
        1328   -0.375818   -0.394345  0.00145656
        1329   -0.386921   -0.394339  0.00145547
        1330   -0.380395   -0.394329  0.00145442
        1331   -0.393998   -0.394328  0.00145332
        1332   -0.366846   -0.394308  0.00145238
        1333    -0.39512   -0.394308  0.00145129
        1334   -0.356558    -0.39428  0.00145048
        1335   -0.368043    -0.39426  0.00144952
        1336   -0.371992   -0.394244  0.00144854
        1337   -0.392335   -0.394242  0.00144745
        1338   -0.420919   -0.394262  0.00144651
        1339   -0.427931   -0.394287  0.00144565
        1340   -0.442274   -0.394323  0.00144501
        1341   -0.431849   -0.394351   0.0014442
        1342   -0.398136   -0.394354  0.00144313
        1343   -0.345591   -0.394318  0.00144251
        1344    -0.39607   -0.394319  0.00144144
        1345   -0.393845   -0.394319  0.00144037
        1346   -0.354188   -0.394289  0.00143961
        1347    -0.41307   -0.394303  0.00143861
        1348   -0.419486   -0.394321  0.00143766
        1349   -0.392525    -0.39432  0.00143659
        1350     -0.3701   -0.394302  0.00143564
        1351   -0.365603   -0.394281  0.00143474
        1352    -0.35978   -0.394255   0.0014339
        1353   -0.373362    -0.39424  0.00143293
        1354   -0.378323   -0.394228  0.00143192
        1355   -0.391521   -0.394226  0.00143086
        1356   -0.382171   -0.394217  0.00142983
        1357   -0.384057    -0.39421   0.0014288
        1358   -0.393156   -0.394209  0.00142775
        1359   -0.369197   -0.394191  0.00142682
        1360   -0.373203   -0.394175  0.00142585
        1361   -0.377292   -0.394163  0.00142486
        1362   -0.352492   -0.394132  0.00142414
        1363   -0.379511   -0.394121  0.00142313
        1364    -0.36662   -0.394101  0.00142223
        1365   -0.395493   -0.394102  0.00142119
        1366   -0.389961   -0.394099  0.00142015
        1367   -0.372189   -0.394083  0.00141921
        1368   -0.425145   -0.394106  0.00141835
        1369   -0.388859   -0.394102  0.00141732
        1370   -0.407506   -0.394112  0.00141632
        1371   -0.402921   -0.394118   0.0014153
        1372   -0.381689   -0.394109   0.0014143
        1373   -0.339887    -0.39407  0.00141382
        1374   -0.336836   -0.394028   0.0014134
        1375     -0.3404   -0.393989  0.00141291
        1376    -0.33874   -0.393949  0.00141246
        1377   -0.349258   -0.393917   0.0014118
        1378   -0.379056   -0.393906  0.00141082
        1379   -0.392609   -0.393905   0.0014098
        1380   -0.397431   -0.393907  0.00140878
        1381   -0.396163   -0.393909  0.00140776
        1382   -0.404595   -0.393917  0.00140676
        1383   -0.414953   -0.393932  0.00140583
        1384   -0.378505   -0.393921  0.00140486
        1385   -0.368351   -0.393902  0.00140396
        1386   -0.382104   -0.393894  0.00140298
        1387   -0.351377   -0.393863   0.0014023
        1388   -0.376476   -0.393851  0.00140134
        1389   -0.380953   -0.393841  0.00140037
        1390   -0.391637    -0.39384  0.00139936
        1391    -0.39626   -0.393842  0.00139835
        1392   -0.406218    -0.39385  0.00139738
        1393   -0.361896   -0.393827  0.00139656
        1394   -0.361831   -0.393805  0.00139575
        1395   -0.342056   -0.393767  0.00139524
        1396   -0.325725   -0.393719  0.00139509
        1397    -0.34385   -0.393683  0.00139455
        1398   -0.351564   -0.393653  0.00139388
        1399   -0.381269   -0.393644  0.00139291
        1400   -0.387421    -0.39364  0.00139192
        1401   -0.404598   -0.393647  0.00139095
        1402   -0.412023    -0.39366  0.00139002
        1403   -0.413183   -0.393674   0.0013891
        1404   -0.434857   -0.393704  0.00138842
        1405   -0.454974   -0.393747  0.00138812
        1406   -0.455992   -0.393792  0.00138784
        1407   -0.467876   -0.393844  0.00138785
        1408   -0.452149   -0.393886  0.00138748
        1409   -0.480208   -0.393947  0.00138785
        1410   -0.425102   -0.393969  0.00138704
        1411   -0.461166   -0.394017  0.00138687
        1412   -0.428918   -0.394041  0.00138611
        1413    -0.45707   -0.394086  0.00138585
        1414   -0.412149   -0.394099  0.00138493
        1415   -0.487906   -0.394165  0.00138553
        1416   -0.460523   -0.394212  0.00138535
        1417   -0.456536   -0.394256  0.00138507
        1418   -0.425939   -0.394278  0.00138427
        1419   -0.417463   -0.394295  0.00138339
        1420   -0.421164   -0.394313  0.00138255
        1421   -0.385543   -0.394307  0.00138159
        1422   -0.399142   -0.394311  0.00138062
        1423   -0.406966    -0.39432  0.00137968
        1424   -0.404245   -0.394327  0.00137873
        1425   -0.384192   -0.394319  0.00137778
        1426   -0.384533   -0.394313  0.00137683
        1427   -0.390614    -0.39431  0.00137587
        1428    -0.36473   -0.394289  0.00137506
        1429   -0.385685   -0.394283  0.00137411
        1430   -0.397662   -0.394286  0.00137315
        1431   -0.386587    -0.39428   0.0013722
        1432   -0.394016    -0.39428  0.00137124
        1433   -0.367297   -0.394261  0.00137042
        1434   -0.386482   -0.394256  0.00136947
        1435   -0.363195   -0.394234  0.00136869
        1436   -0.382109   -0.394226  0.00136776
        1437   -0.362663   -0.394204  0.00136699
        1438   -0.385883   -0.394198  0.00136605
        1439   -0.386488   -0.394193  0.00136511
        1440   -0.381665   -0.394184  0.00136419
        1441    -0.37976   -0.394174  0.00136328
        1442   -0.379169   -0.394164  0.00136237
        1443   -0.365406   -0.394144  0.00136157
        1444   -0.363439   -0.394122   0.0013608
        1445   -0.353365   -0.394094  0.00136015
        1446   -0.383357   -0.394087  0.00135923
        1447   -0.416574   -0.394102  0.00135838
        1448    -0.44117   -0.394135  0.00135783
        1449   -0.473462   -0.394189  0.00135799
        1450   -0.473428   -0.394244  0.00135816
        1451    -0.46245   -0.394291  0.00135803
        1452   -0.435729    -0.39432   0.0013574
        1453   -0.433609   -0.394347  0.00135673
        1454   -0.418462   -0.394363   0.0013559
        1455   -0.390072    -0.39436  0.00135497
        1456   -0.406052   -0.394368  0.00135407
        1457   -0.386505   -0.394363  0.00135315
        1458   -0.402481   -0.394369  0.00135223
        1459   -0.408553   -0.394378  0.00135134
        1460   -0.376891   -0.394366  0.00135047
        1461   -0.390953   -0.394364  0.00134954
        1462   -0.382136   -0.394356  0.00134865
        1463   -0.383032   -0.394348  0.00134775
        1464   -0.358052   -0.394323  0.00134706
        1465   -0.418337   -0.394339  0.00134624
        1466   -0.412723   -0.394352  0.00134538
        1467   -0.420505    -0.39437  0.00134458
        1468   -0.435052   -0.394398  0.00134395
        1469   -0.426848    -0.39442  0.00134321
        1470   -0.437347   -0.394449  0.00134262
        1471   -0.434837   -0.394476  0.00134198
        1472   -0.410037   -0.394487  0.00134111
        1473   -0.394961   -0.394487   0.0013402
        1474   -0.404147   -0.394494  0.00133931
        1475   -0.397767   -0.394496   0.0013384
        1476   -0.396228   -0.394497   0.0013375
        1477   -0.410886   -0.394508  0.00133664
        1478   -0.386024   -0.394502  0.00133575
        1479   -0.399227   -0.394506  0.00133485
        1480   -0.407338   -0.394514  0.00133397
        1481   -0.401898   -0.394519  0.00133308
        1482    -0.39387   -0.394519  0.00133218
        1483   -0.412208   -0.394531  0.00133134
        1484   -0.388292   -0.394527  0.00133045
        1485   -0.394468   -0.394527  0.00132955
        1486   -0.394363   -0.394526  0.00132866
        1487   -0.379498   -0.394516   0.0013278
        1488   -0.397125   -0.394518  0.00132691
        1489    -0.39047   -0.394515  0.00132602
        1490   -0.407168   -0.394524  0.00132516
        1491   -0.385419   -0.394518  0.00132428
        1492   -0.417996   -0.394534  0.00132349
        1493   -0.395124   -0.394534   0.0013226
        1494   -0.406877   -0.394542  0.00132174
        1495   -0.415901   -0.394556  0.00132094
        1496   -0.408665   -0.394566  0.00132009
        1497   -0.413172   -0.394578  0.00131927
        1498   -0.402057   -0.394583  0.00131839
        1499   -0.415618   -0.394597  0.00131759
        1500   -0.390564   -0.394595  0.00131671
        1501   -0.406562   -0.394603  0.00131586
        1502   -0.396906   -0.394604  0.00131499
        1503   -0.386869   -0.394599  0.00131412
        1504   -0.415069   -0.394613  0.00131332
        1505    -0.41726   -0.394628  0.00131253
        1506   -0.436032   -0.394655  0.00131195
        1507   -0.410598   -0.394666  0.00131112
        1508    -0.42971   -0.394689  0.00131046
        1509    -0.42055   -0.394706   0.0013097
        1510   -0.414138   -0.394719   0.0013089
        1511   -0.403468   -0.394725  0.00130804
        1512   -0.412703   -0.394737  0.00130723
        1513     -0.3919   -0.394735  0.00130637
        1514   -0.392732   -0.394733  0.00130551
        1515   -0.395563   -0.394734  0.00130464
        1516   -0.393447   -0.394733  0.00130378
        1517    -0.41793   -0.394748  0.00130301
        1518   -0.422344   -0.394767  0.00130228
        1519   -0.396681   -0.394768  0.00130143
        1520   -0.378193   -0.394757  0.00130062
        1521   -0.350155   -0.394728  0.00130009
        1522   -0.334244   -0.394688  0.00129984
        1523   -0.316777   -0.394637      0.0013
        1524   -0.321189   -0.394589  0.00130004
        1525    -0.32101    -0.39454  0.00130008
        1526   -0.380907   -0.394531  0.00129926
        1527   -0.371615   -0.394516  0.00129849
        1528   -0.387612   -0.394512  0.00129765
        1529   -0.401375   -0.394516  0.00129681
        1530   -0.384716    -0.39451  0.00129598
        1531   -0.397707   -0.394512  0.00129513
        1532   -0.391023    -0.39451  0.00129429
        1533   -0.364417    -0.39449   0.0012936
        1534   -0.342564   -0.394456   0.0012932
        1535   -0.323251    -0.39441  0.00129318
        1536   -0.326222   -0.394366   0.0012931
        1537   -0.317586   -0.394316  0.00129323
        1538   -0.328839   -0.394273  0.00129309
        1539   -0.346475   -0.394242  0.00129262
        1540   -0.362421   -0.394221  0.00129195
        1541   -0.354986   -0.394196  0.00129136
        1542   -0.388723   -0.394192  0.00129053
        1543    -0.38004   -0.394183  0.00128972
        1544   -0.419737     -0.3942  0.00128899
        1545   -0.412491   -0.394211  0.00128821
        1546   -0.431354   -0.394235   0.0012876
        1547   -0.413589   -0.394248  0.00128683
        1548    -0.42648   -0.394269  0.00128617
        1549   -0.438159   -0.394297  0.00128565
        1550    -0.44888   -0.394332   0.0012853
        1551   -0.437943    -0.39436  0.00128478
        1552   -0.457742   -0.394401   0.0012846
        1553   -0.450673   -0.394438  0.00128429
        1554   -0.450136   -0.394473  0.00128396
        1555   -0.439413   -0.394502  0.00128346
        1556   -0.451687   -0.394539  0.00128316
        1557   -0.416429   -0.394553  0.00128241
        1558   -0.427493   -0.394574  0.00128177
        1559   -0.430916   -0.394598  0.00128116
        1560   -0.425069   -0.394617  0.00128048
        1561   -0.442341   -0.394648  0.00128003
        1562   -0.439079   -0.394676  0.00127952
        1563   -0.461329   -0.394719  0.00127942
        1564   -0.468726   -0.394766  0.00127947
        1565   -0.495199    -0.39483  0.00128026
        1566      -0.515   -0.394907  0.00128174
        1567   -0.484345   -0.394964   0.0012822
        1568   -0.500776   -0.395032  0.00128315
        1569   -0.469439   -0.395079  0.00128321
        1570   -0.438795   -0.395107   0.0012827
        1571   -0.382246   -0.395099  0.00128191
        1572   -0.389133   -0.395095   0.0012811
        1573   -0.369788   -0.395079  0.00128038
        1574   -0.360464   -0.395057  0.00127976
        1575   -0.362747   -0.395036  0.00127911
        1576   -0.389045   -0.395032   0.0012783
        1577   -0.386323   -0.395027   0.0012775
        1578   -0.415633    -0.39504  0.00127676
        1579   -0.419102   -0.395055  0.00127604
        1580   -0.377711   -0.395044  0.00127528
        1581   -0.452322    -0.39508  0.00127499
        1582   -0.447402   -0.395114  0.00127461
        1583   -0.424521   -0.395132  0.00127394
        1584   -0.387355   -0.395127  0.00127315
        1585    -0.41453   -0.395139  0.00127241
        1586   -0.410988   -0.395149  0.00127164
        1587   -0.429752   -0.395171  0.00127103
        1588   -0.433461   -0.395195  0.00127046
        1589   -0.441106   -0.395224  0.00126999
        1590   -0.441775   -0.395254  0.00126952
        1591    -0.44815   -0.395287  0.00126916
        1592   -0.443449   -0.395317  0.00126872
        1593   -0.445685   -0.395349  0.00126832
        1594   -0.420258   -0.395364  0.00126762
        1595   -0.404782    -0.39537  0.00126684
        1596   -0.384267   -0.395363  0.00126607
        1597   -0.378604   -0.395353  0.00126532
        1598   -0.402444   -0.395357  0.00126453
        1599   -0.409196   -0.395366  0.00126377
        1600   -0.407623   -0.395373  0.00126301
        1601   -0.398408   -0.395375  0.00126222
        1602   -0.399686   -0.395378  0.00126143
        1603   -0.380513   -0.395369  0.00126068
        1604   -0.380018   -0.395359  0.00125993
        1605   -0.369115   -0.395343  0.00125925
        1606   -0.370193   -0.395327  0.00125857
        1607   -0.364755   -0.395308  0.00125793
        1608   -0.372358   -0.395294  0.00125722
        1609   -0.418598   -0.395308  0.00125653
        1610   -0.421314   -0.395325  0.00125585
        1611   -0.424455   -0.395343   0.0012552
        1612   -0.422409   -0.395359  0.00125453
        1613     -0.4168   -0.395373  0.00125383
        1614   -0.384702   -0.395366  0.00125307
        1615   -0.385511    -0.39536  0.00125231
        1616   -0.390637   -0.395357  0.00125153
        1617   -0.391375   -0.395355  0.00125076
        1618   -0.407155   -0.395362  0.00125001
        1619   -0.436005   -0.395387  0.00124949
        1620    -0.42363   -0.395404  0.00124884
        1621   -0.398263   -0.395406  0.00124807
        1622   -0.424988   -0.395424  0.00124744
        1623   -0.391177   -0.395422  0.00124667
        1624   -0.388661   -0.395418  0.00124591
        1625   -0.390479   -0.395415  0.00124515
        1626    -0.38274   -0.395407  0.00124441
        1627   -0.393714   -0.395406  0.00124364
        1628   -0.395923   -0.395406  0.00124288
        1629   -0.412517   -0.395417  0.00124216
        1630   -0.431393   -0.395439  0.00124159
        1631   -0.440201   -0.395466  0.00124113
        1632   -0.429988   -0.395487  0.00124055
        1633    -0.44609   -0.395518  0.00124018
        1634    -0.44737    -0.39555  0.00123983
        1635   -0.438799   -0.395576  0.00123935
        1636   -0.412081   -0.395587  0.00123864
        1637   -0.398505   -0.395588  0.00123788
        1638   -0.378166   -0.395578  0.00123717
        1639   -0.395749   -0.395578  0.00123642
        1640   -0.391353   -0.395575  0.00123566
        1641   -0.393887   -0.395574  0.00123491
        1642    -0.39941   -0.395577  0.00123416
        1643   -0.410948   -0.395586  0.00123345
        1644   -0.392812   -0.395584   0.0012327
        1645   -0.415697   -0.395596  0.00123201
        1646   -0.384224    -0.39559  0.00123128
        1647   -0.437614   -0.395615   0.0012308
        1648   -0.464091   -0.395657  0.00123075
        1649   -0.426368   -0.395675  0.00123015
        1650   -0.457212   -0.395713  0.00122996
        1651   -0.435901   -0.395737  0.00122946
        1652   -0.440423   -0.395764  0.00122901
        1653   -0.425343   -0.395782   0.0012284
        1654   -0.430928   -0.395803  0.00122784
        1655   -0.438714   -0.395829  0.00122737
        1656   -0.424477   -0.395846  0.00122675
        1657   -0.425325   -0.395864  0.00122614
        1658   -0.436367   -0.395888  0.00122565
        1659   -0.395226   -0.395888  0.00122491
        1660   -0.448144    -0.39592  0.00122457
        1661   -0.436875   -0.395944  0.00122409
        1662   -0.462915   -0.395985  0.00122401
        1663   -0.455141    -0.39602  0.00122379
        1664   -0.457871   -0.396057  0.00122362
        1665   -0.410975   -0.396066  0.00122292
        1666    -0.41305   -0.396076  0.00122223
        1667   -0.402368    -0.39608   0.0012215
        1668   -0.350519   -0.396053  0.00122107
        1669   -0.382105   -0.396045  0.00122037
        1670   -0.378215   -0.396034  0.00121969
        1671   -0.388897    -0.39603  0.00121896
        1672   -0.386664   -0.396024  0.00121825
        1673   -0.408004   -0.396031  0.00121754
        1674   -0.363018   -0.396011  0.00121697
        1675   -0.407462   -0.396018  0.00121627
        1676   -0.366669   -0.396001  0.00121567
        1677   -0.397884   -0.396002  0.00121494
        1678   -0.376657    -0.39599  0.00121427
        1679   -0.403763   -0.395995  0.00121356
        1680   -0.366105   -0.395977  0.00121297
        1681    -0.35022    -0.39595  0.00121255
        1682   -0.346861   -0.395921  0.00121218
        1683   -0.323155   -0.395878  0.00121223
        1684   -0.330707   -0.395839  0.00121213
        1685   -0.336697   -0.395804  0.00121192
        1686   -0.338531    -0.39577  0.00121167
        1687   -0.359684   -0.395748  0.00121115
        1688   -0.370654   -0.395734  0.00121052
        1689   -0.398076   -0.395735   0.0012098
        1690   -0.404914    -0.39574   0.0012091
        1691   -0.364278   -0.395722  0.00120853
        1692   -0.426051    -0.39574  0.00120795
        1693   -0.431224   -0.395761  0.00120741
        1694   -0.403984   -0.395765  0.00120671
        1695   -0.387743   -0.395761  0.00120601
        1696   -0.390789   -0.395758   0.0012053
        1697   -0.364144   -0.395739  0.00120473
        1698   -0.344586   -0.395709   0.0012044
        1699   -0.342479   -0.395678   0.0012041
        1700   -0.343001   -0.395647  0.00120379
        1701   -0.316356     -0.3956  0.00120399
        1702   -0.348351   -0.395572   0.0012036
        1703   -0.338213   -0.395539  0.00120336
        1704   -0.334855   -0.395503  0.00120318
        1705   -0.340401   -0.395471  0.00120291
        1706   -0.320708   -0.395427    0.001203
        1707   -0.329563   -0.395388  0.00120292
        1708    -0.33942   -0.395356  0.00120266
        1709   -0.343318   -0.395325  0.00120234
        1710   -0.353958   -0.395301  0.00120188
        1711   -0.351767   -0.395275  0.00120145
        1712   -0.298818   -0.395219  0.00120207
        1713    -0.34375   -0.395189  0.00120174
        1714   -0.321101   -0.395146  0.00120182
        1715   -0.319003   -0.395101  0.00120194
        1716   -0.318813   -0.395057  0.00120206
        1717    -0.32858   -0.395018  0.00120198
        1718   -0.357172   -0.394996  0.00120148
        1719   -0.388621   -0.394993  0.00120079
        1720    -0.38219   -0.394985  0.00120011
        1721   -0.372792   -0.394972  0.00119949
        1722   -0.398179   -0.394974  0.00119879
        1723   -0.384917   -0.394968  0.00119811
        1724   -0.438256   -0.394993  0.00119768
        1725    -0.44642   -0.395023  0.00119735
        1726   -0.478959   -0.395072  0.00119765
        1727   -0.456445   -0.395107  0.00119748
        1728   -0.446614   -0.395137  0.00119716
        1729   -0.459024   -0.395174  0.00119704
        1730   -0.418626   -0.395188  0.00119642
        1731   -0.422357   -0.395203  0.00119583
        1732   -0.421419   -0.395218  0.00119524
        1733   -0.399573   -0.395221  0.00119455
        1734   -0.400177   -0.395224  0.00119387
        1735   -0.384105   -0.395217   0.0011932
        1736   -0.375783   -0.395206  0.00119256
        1737   -0.372436   -0.395193  0.00119195
        1738    -0.37115   -0.395179  0.00119134
        1739    -0.34582   -0.395151  0.00119099
        1740   -0.332898   -0.395115  0.00119085
        1741   -0.320993   -0.395073  0.00119092
        1742   -0.311156   -0.395024  0.00119121
        1743   -0.299315   -0.394969   0.0011918
        1744   -0.292877   -0.394911  0.00119255
        1745   -0.281318   -0.394846  0.00119364
        1746   -0.285657   -0.394783  0.00119459
        1747   -0.295831   -0.394727  0.00119525
        1748   -0.299384   -0.394672  0.00119581
        1749   -0.318485   -0.394629  0.00119592
        1750   -0.344473     -0.3946  0.00119558
        1751   -0.361566   -0.394581  0.00119505
        1752   -0.347622   -0.394554  0.00119467
        1753   -0.370792   -0.394541  0.00119406
        1754   -0.372679   -0.394528  0.00119345
        1755   -0.364386   -0.394511  0.00119289
        1756    -0.38681   -0.394507  0.00119222
        1757   -0.383642     -0.3945  0.00119156
        1758   -0.370729   -0.394487  0.00119096
        1759   -0.389376   -0.394484  0.00119028
        1760   -0.359976   -0.394464  0.00118977
        1761   -0.377141   -0.394455  0.00118913
        1762   -0.359314   -0.394435  0.00118862
        1763   -0.344336   -0.394406  0.00118829
        1764   -0.353287   -0.394383  0.00118784
        1765   -0.347314   -0.394356  0.00118747
        1766   -0.349367   -0.394331  0.00118707
        1767   -0.364365   -0.394314  0.00118652
        1768   -0.337062   -0.394281  0.00118629
        1769   -0.387289   -0.394277  0.00118563
        1770   -0.356167   -0.394256  0.00118515
        1771   -0.383645    -0.39425   0.0011845
        1772   -0.390031   -0.394248  0.00118383
        1773   -0.381235    -0.39424  0.00118319
        1774   -0.413597   -0.394251  0.00118257
        1775   -0.413943   -0.394262  0.00118196
        1776   -0.397277   -0.394264  0.00118129
        1777   -0.420996   -0.394279  0.00118072
        1778   -0.409588   -0.394288  0.00118009
        1779   -0.377105   -0.394278  0.00117947
        1780    -0.38832   -0.394275  0.00117881
        1781   -0.342246   -0.394245  0.00117851
        1782   -0.348513    -0.39422  0.00117813
        1783   -0.340198   -0.394189  0.00117786
        1784   -0.313137   -0.394144  0.00117807
        1785   -0.326128   -0.394106  0.00117803
        1786   -0.313446   -0.394061  0.00117823
        1787   -0.312774   -0.394015  0.00117845
        1788   -0.338914   -0.393984   0.0011782
        1789   -0.333823   -0.393951  0.00117802
        1790   -0.337169   -0.393919  0.00117779
        1791   -0.357091   -0.393898  0.00117731
        1792   -0.352766   -0.393876  0.00117688
        1793   -0.352171   -0.393852  0.00117645
        1794   -0.364138   -0.393836  0.00117591
        1795   -0.386801   -0.393832  0.00117526
        1796   -0.401419   -0.393836  0.00117461
        1797   -0.428631   -0.393855  0.00117412
        1798   -0.461247   -0.393893  0.00117407
        1799   -0.460631    -0.39393    0.001174
        1800   -0.447601    -0.39396  0.00117372
        1801   -0.443528   -0.393987   0.0011734
        1802   -0.396062   -0.393988  0.00117275
        1803   -0.398279   -0.393991   0.0011721
        1804   -0.402316   -0.393995  0.00117146
        1805   -0.381564   -0.393989  0.00117083
        1806    -0.37757   -0.393979  0.00117021
        1807    -0.39889   -0.393982  0.00116957
        1808   -0.400489   -0.393986  0.00116893
        1809   -0.398612   -0.393988  0.00116829
        1810   -0.393884   -0.393988  0.00116764
        1811   -0.412389   -0.393998  0.00116704
        1812   -0.380272   -0.393991  0.00116642
        1813   -0.406296   -0.393998   0.0011658
        1814   -0.388085   -0.393994  0.00116516
        1815   -0.411792   -0.394004  0.00116456
        1816    -0.43016   -0.394024  0.00116409
        1817   -0.420328   -0.394039  0.00116354
        1818   -0.420753   -0.394053  0.00116299
        1819   -0.430963   -0.394074  0.00116253
        1820   -0.413916   -0.394084  0.00116194
        1821    -0.40243   -0.394089  0.00116131
        1822   -0.390399   -0.394087  0.00116067
        1823   -0.387876   -0.394084  0.00116004
        1824   -0.387923    -0.39408  0.00115941
        1825   -0.372997   -0.394069  0.00115883
        1826   -0.360796    -0.39405  0.00115834
        1827   -0.361624   -0.394033  0.00115784
        1828   -0.335671   -0.394001  0.00115765
        1829    -0.33287   -0.393967   0.0011575
        1830   -0.348138   -0.393942  0.00115714
        1831    -0.32915   -0.393907  0.00115705
        1832   -0.348939   -0.393882  0.00115668
        1833   -0.323886   -0.393844  0.00115668
        1834   -0.340913   -0.393815   0.0011564
        1835   -0.344974   -0.393789  0.00115608
        1836    -0.35909    -0.39377  0.00115561
        1837   -0.358198    -0.39375  0.00115514
        1838   -0.377227   -0.393741  0.00115455
        1839   -0.400811   -0.393745  0.00115392
        1840   -0.387678   -0.393742   0.0011533
        1841   -0.383212   -0.393736  0.00115269
        1842   -0.396708   -0.393738  0.00115206
        1843   -0.417919   -0.393751  0.00115151
        1844    -0.41101    -0.39376  0.00115093
        1845   -0.416196   -0.393773  0.00115037
        1846   -0.407691    -0.39378  0.00114977
        1847   -0.431407     -0.3938  0.00114933
        1848   -0.400264   -0.393804  0.00114871
        1849   -0.444884   -0.393832  0.00114842
        1850   -0.420248   -0.393846  0.00114789
        1851   -0.425788   -0.393863   0.0011474
        1852   -0.427014   -0.393881  0.00114692
        1853   -0.393279   -0.393881   0.0011463
        1854   -0.368253   -0.393867  0.00114577
        1855   -0.363475   -0.393851  0.00114527
        1856   -0.355322    -0.39383  0.00114484
        1857   -0.341089   -0.393801  0.00114457
        1858   -0.360803   -0.393784  0.00114409
        1859   -0.368932    -0.39377  0.00114356
        1860   -0.393265    -0.39377  0.00114294
        1861   -0.383711   -0.393765  0.00114234
        1862   -0.386713   -0.393761  0.00114173
        1863   -0.355201    -0.39374  0.00114131
        1864   -0.354374   -0.393719  0.00114089
        1865   -0.356986   -0.393699  0.00114045
        1866   -0.371986   -0.393688   0.0011399
        1867   -0.369507   -0.393675  0.00113936
        1868   -0.376534   -0.393665  0.00113879
        1869   -0.375906   -0.393656  0.00113822
        1870   -0.347475   -0.393631  0.00113788
        1871   -0.346266   -0.393606  0.00113755
        1872   -0.325516    -0.39357  0.00113752
        1873   -0.360651   -0.393552  0.00113705
        1874   -0.380888   -0.393545  0.00113647
        1875   -0.343022   -0.393518  0.00113618
        1876   -0.393462   -0.393518  0.00113557
        1877   -0.410605   -0.393527    0.001135
        1878   -0.420566   -0.393542  0.00113449
        1879   -0.422762   -0.393557  0.00113399
        1880   -0.410534   -0.393566  0.00113343
        1881   -0.399856    -0.39357  0.00113283
        1882   -0.402125   -0.393574  0.00113224
        1883    -0.38484    -0.39357  0.00113165
        1884   -0.383815   -0.393564  0.00113106
        1885   -0.377183   -0.393556  0.00113049
        1886   -0.367047   -0.393542  0.00112998
        1887   -0.391239    -0.39354  0.00112938
        1888   -0.398133   -0.393543  0.00112878
        1889   -0.385492   -0.393539  0.00112819
        1890   -0.393368   -0.393539   0.0011276
        1891   -0.390703   -0.393537    0.001127
        1892   -0.377404   -0.393529  0.00112644
        1893   -0.363851   -0.393513  0.00112595
        1894   -0.390155   -0.393511  0.00112536
        1895   -0.370889   -0.393499  0.00112483
        1896   -0.343347   -0.393473  0.00112455
        1897   -0.346588   -0.393448  0.00112423
        1898   -0.363178   -0.393432  0.00112375
        1899   -0.338852   -0.393403  0.00112352
        1900   -0.372366   -0.393392  0.00112299
        1901   -0.365306   -0.393377  0.00112249
        1902   -0.411996   -0.393387  0.00112194
        1903   -0.398323    -0.39339  0.00112136
        1904   -0.393761    -0.39339  0.00112077
        1905   -0.413262     -0.3934  0.00112023
        1906    -0.41814   -0.393413  0.00111972
        1907    -0.42575    -0.39343  0.00111926
        1908   -0.433525   -0.393451  0.00111887
        1909   -0.465353   -0.393489  0.00111892
        1910   -0.458006   -0.393523  0.00111884
        1911   -0.445049    -0.39355  0.00111858
        1912   -0.447275   -0.393578  0.00111835
        1913    -0.44401   -0.393604  0.00111807
        1914   -0.427074   -0.393622  0.00111763
        1915   -0.450718   -0.393652  0.00111744
        1916   -0.429432    -0.39367  0.00111701
        1917   -0.467913   -0.393709   0.0011171
        1918   -0.483058   -0.393756  0.00111749
        1919   -0.487265   -0.393804  0.00111797
        1920    -0.50626   -0.393863  0.00111892
        1921   -0.441633   -0.393888  0.00111861
        1922   -0.457897   -0.393921  0.00111853
        1923   -0.417482   -0.393933  0.00111801
        1924   -0.409226   -0.393941  0.00111746
        1925   -0.422384   -0.393956  0.00111698
        1926   -0.401529    -0.39396   0.0011164
        1927   -0.400021   -0.393963  0.00111583
        1928   -0.407246    -0.39397  0.00111527
        1929   -0.392104   -0.393969  0.00111469
        1930   -0.422714   -0.393984  0.00111422
        1931   -0.424968      -0.394  0.00111375
        1932    -0.43563   -0.394021  0.00111339
        1933   -0.449566    -0.39405  0.00111318
        1934   -0.394752   -0.394051  0.00111261
        1935   -0.406702   -0.394057  0.00111205
        1936   -0.404652   -0.394063  0.00111149
        1937   -0.412333   -0.394072  0.00111096
        1938   -0.422192   -0.394087  0.00111048
        1939   -0.453355   -0.394117  0.00111032
        1940     -0.4495   -0.394146  0.00111012
        1941   -0.451867   -0.394175  0.00110995
        1942   -0.425662   -0.394192  0.00110949
        1943   -0.430846    -0.39421  0.00110908
        1944    -0.40965   -0.394218  0.00110854
        1945   -0.411859   -0.394227  0.00110801
