#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         730     1.83257     1.80462  0.00208786
         731     1.86238      1.8047   0.0020865
         732      1.9012     1.80483  0.00208781
         733     1.88571     1.80494  0.00208787
         734     1.91035     1.80508  0.00208996
         735     1.88081     1.80519  0.00208965
         736     1.88553     1.80529  0.00208966
         737     1.84513     1.80535  0.00208753
         738     1.83299     1.80539  0.00208504
         739     1.85161     1.80545  0.00208315
         740     1.81929     1.80547  0.00208042
         741     1.81556     1.80548  0.00207766
         742     1.81782      1.8055  0.00207492
         743     1.81124     1.80551  0.00207215
         744      1.7872     1.80548  0.00206951
         745     1.81336     1.80549  0.00206676
         746     1.81923     1.80551  0.00206407
         747     1.82905     1.80554  0.00206155
         748     1.86737     1.80562  0.00206045
         749     1.87963     1.80572  0.00206006
         750     1.91828     1.80587  0.00206277
         751     1.91686     1.80602  0.00206531
         752     1.93229     1.80619  0.00206938
         753     1.92666     1.80635  0.00207281
         754     1.92384      1.8065  0.00207591
         755       1.923     1.80666  0.00207889
         756     1.86126     1.80673  0.00207739
         757     1.87418     1.80682  0.00207656
         758     1.85764     1.80689   0.0020749
         759     1.82106     1.80691  0.00207225
         760     1.84317     1.80695  0.00207007
         761     1.81253     1.80696  0.00206736
         762     1.80883     1.80696  0.00206465
         763     1.80069     1.80696  0.00206196
         764     1.81546     1.80697  0.00205929
         765     1.83051       1.807  0.00205683
         766      1.8168     1.80701  0.00205419
         767     1.84853     1.80706  0.00205222
         768     1.85219     1.80712  0.00205039
         769     1.86589      1.8072  0.00204915
         770     1.89423     1.80731   0.0020496
         771     1.89498     1.80743   0.0020501
         772     1.89169     1.80754  0.00205034
         773     1.90905     1.80767  0.00205189
         774     1.88292     1.80776  0.00205154
         775      1.8952     1.80788    0.002052
         776     1.89909     1.80799  0.00205272
         777     1.86967     1.80807  0.00205161
         778     1.90934      1.8082   0.0020531
         779     1.90373     1.80833  0.00205412
         780     1.85668     1.80839  0.00205242
         781      1.8499     1.80844  0.00205048
         782     1.84363     1.80849  0.00204835
         783     1.83037     1.80851  0.00204593
         784     1.85113     1.80857  0.00204404
         785     1.87335     1.80865   0.0020431
         786     1.88524     1.80875  0.00204282
         787     1.90158     1.80887  0.00204363
         788     1.91427       1.809  0.00204541
         789     1.87211     1.80908  0.00204438
         790     1.90345      1.8092  0.00204528
         791     1.88839      1.8093  0.00204514
         792     1.87525     1.80938  0.00204426
         793     1.88214     1.80947  0.00204374
         794      1.8502     1.80953  0.00204181
         795     1.87524     1.80961  0.00204091
         796     1.84646     1.80966  0.00203887
         797     1.86167     1.80972  0.00203736
         798     1.86001     1.80978  0.00203578
         799     1.87913     1.80987  0.00203508
         800     1.87404     1.80995  0.00203412
         801     1.88877     1.81005  0.00203396
         802     1.90125     1.81016   0.0020346
         803     1.87531     1.81024  0.00203368
         804     1.88764     1.81034  0.00203343
         805     1.86265      1.8104  0.00203194
         806      1.8221     1.81042  0.00202947
         807      1.7957      1.8104  0.00202704
         808     1.80502     1.81039  0.00202454
         809     1.81254      1.8104  0.00202204
         810     1.79895     1.81038  0.00201959
         811     1.79219     1.81036  0.00201722
         812     1.80649     1.81036  0.00201475
         813     1.81404     1.81036  0.00201227
         814     1.79841     1.81035  0.00200985
         815     1.79881     1.81033  0.00200744
         816     1.83832     1.81037  0.00200527
         817     1.81984     1.81038  0.00200285
         818     1.81596     1.81038  0.00200041
         819     1.82765     1.81041  0.00199808
         820     1.80464      1.8104  0.00199566
         821     1.80473     1.81039  0.00199324
         822     1.80632     1.81039  0.00199082
         823     1.80548     1.81038  0.00198841
         824     1.80496     1.81037  0.00198601
         825     1.79984     1.81036  0.00198364
         826     1.78667     1.81033  0.00198145
         827     1.79634     1.81032  0.00197912
         828     1.80953     1.81031  0.00197673
         829     1.82016     1.81033  0.00197439
         830     1.84131     1.81036  0.00197236
         831     1.81953     1.81037  0.00197002
         832     1.83696     1.81041  0.00196791
         833     1.83186     1.81043  0.00196571
         834      1.8128     1.81044  0.00196336
         835     1.80157     1.81042  0.00196104
         836     1.80007     1.81041  0.00195873
         837     1.80439     1.81041   0.0019564
         838     1.81096     1.81041  0.00195407
         839     1.80392      1.8104  0.00195175
         840     1.81717     1.81041  0.00194945
         841     1.82211     1.81042  0.00194718
         842     1.79269      1.8104  0.00194498
         843     1.80203     1.81039   0.0019427
         844      1.8019     1.81038  0.00194042
         845     1.79476     1.81036  0.00193821
         846     1.82766     1.81038  0.00193603
         847     1.83162     1.81041  0.00193391
         848     1.85773     1.81046  0.00193243
         849     1.87545     1.81054  0.00193167
         850     1.89863     1.81064  0.00193218
         851     1.83045     1.81067  0.00193005
         852     1.91105     1.81078  0.00193137
         853     1.85413     1.81083  0.00192978
         854     1.85267     1.81088  0.00192814
         855      1.8148     1.81089  0.00192589
         856     1.81636     1.81089  0.00192365
         857     1.78945     1.81087  0.00192157
         858     1.79364     1.81085  0.00191944
         859     1.78665     1.81082  0.00191741
         860      1.7857     1.81079   0.0019154
         861     1.79686     1.81078  0.00191324
         862      1.7986     1.81076  0.00191108
         863     1.82078     1.81077   0.0019089
         864     1.81389     1.81078  0.00190669
         865     1.80564     1.81077   0.0019045
         866     1.81011     1.81077   0.0019023
         867     1.82385     1.81078  0.00190016
         868     1.82528      1.8108  0.00189805
         869      1.8175     1.81081  0.00189588
         870     1.85202     1.81086  0.00189429
         871      1.8581     1.81091  0.00189289
         872     1.84708     1.81095  0.00189118
         873     1.83644     1.81098  0.00188924
         874     1.79997     1.81097  0.00188712
         875     1.80143     1.81096  0.00188499
         876      1.7893     1.81093    0.001883
         877     1.76759     1.81088   0.0018815
         878     1.76274     1.81083  0.00188016
         879     1.75156     1.81076  0.00187923
         880     1.76026      1.8107  0.00187797
         881     1.75786     1.81064   0.0018768
         882     1.77941     1.81061    0.001875
         883     1.77284     1.81057  0.00187337
         884     1.80242     1.81056  0.00187127
         885      1.8045     1.81055  0.00186917
         886     1.81901     1.81056  0.00186708
         887     1.81469     1.81056  0.00186498
         888     1.83869      1.8106  0.00186315
         889     1.83354     1.81062  0.00186123
         890     1.80475     1.81062  0.00185916
         891      1.8662     1.81068  0.00185812
         892     1.87192     1.81075   0.0018573
         893     1.83465     1.81077  0.00185541
         894      1.8177     1.81078  0.00185335
         895     1.81083     1.81078  0.00185128
         896      1.8196     1.81079  0.00184924
         897     1.81141     1.81079  0.00184718
         898     1.80319     1.81078  0.00184514
         899     1.80922     1.81078  0.00184309
         900     1.78482     1.81075  0.00184127
         901     1.79972     1.81074  0.00183927
         902     1.80074     1.81073  0.00183726
         903     1.79192     1.81071  0.00183534
         904     1.82022     1.81072  0.00183334
         905     1.83148     1.81074  0.00183146
         906     1.83112     1.81076  0.00182958
         907     1.81804     1.81077  0.00182758
         908     1.83482      1.8108  0.00182576
         909     1.78534     1.81077  0.00182397
         910     1.78661     1.81074  0.00182215
         911     1.79136     1.81072  0.00182028
         912     1.78109     1.81069  0.00181857
         913     1.77103     1.81065   0.0018171
         914     1.78911     1.81062  0.00181526
         915     1.80641     1.81062  0.00181329
         916     1.79768      1.8106  0.00181136
         917     1.80522      1.8106   0.0018094
         918      1.8225     1.81061  0.00180747
         919      1.8231     1.81063  0.00180556
         920     1.80619     1.81062   0.0018036
         921     1.82707     1.81064  0.00180173
         922     1.83597     1.81067  0.00179998
         923     1.84867     1.81071  0.00179851
         924     1.83801     1.81074   0.0017968
         925     1.83799     1.81077   0.0017951
         926     1.83063     1.81079  0.00179329
         927     1.81744     1.81079  0.00179137
         928     1.80424     1.81079  0.00178945
         929     1.82186      1.8108  0.00178757
         930     1.78244     1.81077  0.00178591
         931     1.81015     1.81077  0.00178399
         932     1.80892     1.81077  0.00178207
         933     1.79055     1.81074   0.0017803
         934     1.78688     1.81072  0.00177857
         935     1.73817     1.81064  0.00177836
         936     1.76547     1.81059  0.00177712
         937     1.75688     1.81054  0.00177614
         938     1.74838     1.81047  0.00177549
         939     1.74539      1.8104  0.00177495
         940     1.75892     1.81035   0.0017739
         941     1.73272     1.81026  0.00177394
         942     1.74527     1.81019  0.00177339
         943      1.7551     1.81014  0.00177248
         944      1.7847     1.81011   0.0017708
         945     1.78388     1.81008  0.00176915
         946     1.81095     1.81008  0.00176728
         947     1.85127     1.81013  0.00176595
         948     1.80719     1.81012  0.00176409
         949     1.85945     1.81017  0.00176299
         950     1.87218     1.81024  0.00176234
         951     1.88948     1.81032  0.00176246
         952     1.88148      1.8104  0.00176219
         953     1.89096     1.81048  0.00176237
         954     1.89793     1.81057   0.0017629
         955     1.89167     1.81066   0.0017631
         956     1.85851     1.81071  0.00176197
         957      1.8031      1.8107  0.00176015
         958     1.81506     1.81071  0.00175831
         959     1.82026     1.81072  0.00175651
         960     1.79995      1.8107  0.00175471
         961      1.7767     1.81067  0.00175325
         962     1.79895     1.81066  0.00175147
         963     1.79158     1.81064  0.00174976
         964     1.77767      1.8106  0.00174828
         965     1.81221      1.8106  0.00174647
         966      1.8328     1.81063  0.00174481
         967     1.81599     1.81063  0.00174301
         968     1.83627     1.81066  0.00174142
         969     1.84289     1.81069  0.00173994
         970     1.84514     1.81073   0.0017385
         971      1.8521     1.81077  0.00173724
         972      1.8372      1.8108  0.00173566
         973      1.8741     1.81086   0.0017351
         974     1.84791      1.8109  0.00173373
         975     1.87922     1.81097  0.00173337
         976     1.87456     1.81104  0.00173282
         977     1.89747     1.81112   0.0017333
         978     1.92324     1.81124  0.00173531
         979     1.93034     1.81136   0.0017378
         980     1.94029     1.81149    0.001741
         981     1.94512     1.81163  0.00174455
         982     1.92995     1.81175  0.00174693
         983     1.92674     1.81187  0.00174906
         984     1.88556     1.81194  0.00174889
         985     1.87577     1.81201  0.00174831
         986     1.84181     1.81204   0.0017468
         987     1.82474     1.81205  0.00174508
         988     1.82963     1.81207   0.0017434
         989      1.8084     1.81206  0.00174164
         990     1.82792     1.81208  0.00173996
         991     1.81097     1.81208   0.0017382
         992     1.80366     1.81207  0.00173647
         993     1.78679     1.81204  0.00173491
         994     1.77019       1.812  0.00173367
         995     1.74592     1.81194   0.0017332
         996     1.76311     1.81189  0.00173216
         997     1.76665     1.81184  0.00173101
         998     1.77475      1.8118  0.00172968
         999      1.7613     1.81175  0.00172868
        1000     1.76652     1.81171  0.00172755
        1001     1.77432     1.81167  0.00172623
        1002     1.77842     1.81164  0.00172482
        1003     1.79501     1.81162  0.00172318
        1004     1.81858     1.81163  0.00172148
        1005     1.81303     1.81163  0.00171977
        1006      1.8424     1.81166  0.00171833
        1007     1.84819      1.8117  0.00171701
        1008     1.86039     1.81174  0.00171598
        1009     1.86187     1.81179    0.001715
        1010     1.84573     1.81183  0.00171363
        1011     1.90097     1.81192   0.0017142
        1012     1.86291     1.81197  0.00171325
        1013      1.8607     1.81201  0.00171223
        1014     1.86547     1.81207  0.00171136
        1015     1.86054     1.81211  0.00171034
        1016     1.85439     1.81216  0.00170916
        1017      1.8753     1.81222  0.00170861
        1018     1.87003     1.81228  0.00170787
        1019     1.85874     1.81232   0.0017068
        1020     1.86352     1.81237  0.00170587
        1021     1.87041     1.81243  0.00170514
        1022     1.87509     1.81249  0.00170458
        1023     1.84729     1.81252  0.00170325
        1024     1.87104     1.81258  0.00170255
        1025     1.87643     1.81264  0.00170202
        1026     1.84798     1.81268  0.00170071
        1027      1.8739     1.81274   0.0017001
        1028     1.85562     1.81278  0.00169896
        1029     1.87452     1.81284  0.00169837
        1030     1.86489     1.81289  0.00169747
        1031     1.88128     1.81296  0.00169712
        1032     1.91422     1.81305  0.00169831
        1033     1.90025     1.81314  0.00169876
        1034     1.87682      1.8132  0.00169824
        1035     1.87702     1.81326  0.00169771
        1036     1.87484     1.81332  0.00169712
        1037     1.87343     1.81338  0.00169647
        1038     1.84939     1.81341  0.00169519
        1039     1.85981     1.81346  0.00169414
        1040     1.85152     1.81349  0.00169291
        1041     1.85195     1.81353  0.00169169
        1042     1.83927     1.81356  0.00169024
        1043     1.84497     1.81359  0.00168889
        1044     1.85538     1.81363  0.00168775
        1045     1.81795     1.81363  0.00168614
        1046     1.82939     1.81365  0.00168459
        1047      1.8007     1.81363  0.00168303
        1048     1.82585     1.81364  0.00168147
        1049     1.82373     1.81365  0.00167989
        1050     1.83512     1.81367  0.00167841
        1051     1.81757     1.81368  0.00167682
        1052     1.80044     1.81367  0.00167527
        1053     1.80854     1.81366  0.00167369
        1054     1.80812     1.81366  0.00167211
        1055     1.78293     1.81363  0.00167078
        1056     1.79344     1.81361  0.00166931
        1057     1.77218     1.81357  0.00166819
        1058     1.80847     1.81356  0.00166662
        1059     1.80322     1.81355  0.00166507
        1060     1.81606     1.81356   0.0016635
        1061     1.84559     1.81359  0.00166221
        1062     1.83347     1.81361  0.00166075
        1063     1.82999     1.81362  0.00165926
        1064     1.80226     1.81361  0.00165773
        1065     1.83125     1.81363  0.00165626
        1066     1.80027     1.81361  0.00165475
        1067     1.79886      1.8136  0.00165326
        1068      1.8103      1.8136  0.00165172
        1069     1.81618      1.8136  0.00165017
        1070     1.81871      1.8136  0.00164864
        1071      1.8243     1.81361  0.00164713
        1072     1.83997     1.81364  0.00164578
        1073     1.80264     1.81363  0.00164427
        1074     1.80688     1.81362  0.00164275
        1075     1.78348     1.81359  0.00164147
        1076     1.76503     1.81355  0.00164056
        1077     1.76266      1.8135  0.00163972
        1078     1.75408     1.81345  0.00163912
        1079     1.79988     1.81343  0.00163765
        1080     1.80261     1.81342  0.00163617
        1081     1.83993     1.81345  0.00163484
        1082      1.8283     1.81346  0.00163338
        1083     1.82752     1.81348  0.00163193
        1084     1.82993     1.81349  0.00163049
        1085     1.80666     1.81348    0.001629
        1086     1.81598     1.81349   0.0016275
        1087     1.86032     1.81353  0.00162658
        1088     1.83624     1.81355  0.00162521
        1089     1.80585     1.81354  0.00162374
        1090     1.83242     1.81356  0.00162234
        1091     1.82463     1.81357  0.00162088
        1092     1.80511     1.81356  0.00161942
        1093     1.81302     1.81356  0.00161794
        1094     1.80574     1.81356  0.00161647
        1095     1.79401     1.81354   0.0016151
        1096     1.79725     1.81352  0.00161369
        1097     1.79573     1.81351   0.0016123
        1098     1.76169     1.81346  0.00161152
        1099     1.79067     1.81344  0.00161019
        1100     1.77807     1.81341  0.00160905
        1101     1.77693     1.81337  0.00160793
        1102     1.79109     1.81335   0.0016066
        1103     1.79799     1.81334   0.0016052
        1104     1.81152     1.81334  0.00160375
        1105     1.81621     1.81334   0.0016023
        1106     1.80345     1.81333  0.00160087
        1107     1.80954     1.81333  0.00159943
        1108     1.81957     1.81333    0.001598
        1109      1.8173     1.81334  0.00159656
        1110     1.81289     1.81334  0.00159512
        1111     1.82716     1.81335  0.00159373
        1112      1.8065     1.81334  0.00159231
        1113     1.82175     1.81335   0.0015909
        1114       1.836     1.81337   0.0015896
        1115     1.85091      1.8134  0.00158853
        1116     1.84557     1.81343  0.00158737
        1117     1.86096     1.81348  0.00158652
        1118     1.87693     1.81353  0.00158612
        1119     1.87235     1.81358  0.00158557
        1120     1.88853     1.81365  0.00158557
        1121     1.87964     1.81371  0.00158524
        1122     1.86911     1.81376   0.0015846
        1123     1.86608     1.81381  0.00158387
        1124     1.86522     1.81385  0.00158312
        1125     1.84599     1.81388  0.00158197
        1126     1.86013     1.81392   0.0015811
        1127       1.844     1.81395  0.00157993
        1128     1.83971     1.81397  0.00157869
        1129     1.86813     1.81402  0.00157802
        1130     1.88295     1.81408   0.0015778
        1131     1.84984     1.81411  0.00157672
        1132     1.89535     1.81418  0.00157696
        1133     1.89718     1.81426  0.00157727
        1134     1.90783     1.81434  0.00157804
        1135      1.9233     1.81444  0.00157957
        1136     1.94738     1.81455   0.0015825
        1137     1.97253     1.81469   0.0015872
        1138      1.9832     1.81484   0.0015927
        1139     1.97212     1.81498  0.00159728
        1140     1.95011      1.8151  0.00160027
        1141     1.94241     1.81521  0.00160275
        1142      1.9259      1.8153  0.00160427
        1143     1.93414     1.81541  0.00160624
        1144     1.92107      1.8155  0.00160749
        1145     1.91367     1.81559  0.00160837
        1146     1.93854     1.81569  0.00161054
        1147     1.91417     1.81578  0.00161142
        1148     1.90979     1.81586   0.0016121
        1149     1.91675     1.81595  0.00161308
        1150     1.91209     1.81603  0.00161384
        1151     1.90038     1.81611   0.0016141
        1152     1.86869     1.81615  0.00161335
        1153     1.80475     1.81614  0.00161198
        1154     1.88627      1.8162  0.00161173
        1155     1.83936     1.81622  0.00161046
        1156     1.85093     1.81625  0.00160934
        1157     1.83857     1.81627  0.00160807
        1158      1.8364     1.81629  0.00160677
        1159     1.86935     1.81634  0.00160604
        1160     1.83812     1.81635  0.00160476
        1161     1.87941     1.81641   0.0016043
        1162     1.86679     1.81645  0.00160351
        1163     1.86679      1.8165  0.00160271
        1164     1.86047     1.81653  0.00160178
        1165     1.87885     1.81659   0.0016013
        1166      1.8768     1.81664  0.00160076
        1167     1.88966      1.8167  0.00160061
        1168     1.90068     1.81677  0.00160085
        1169     1.87951     1.81683  0.00160038
        1170     1.87396     1.81688  0.00159976
        1171     1.84966      1.8169  0.00159864
        1172     1.82432     1.81691  0.00159729
        1173     1.84584     1.81693  0.00159611
        1174     1.83763     1.81695  0.00159485
        1175     1.85119     1.81698  0.00159376
        1176     1.82296     1.81699  0.00159241
        1177      1.8511     1.81702  0.00159132
        1178     1.83221     1.81703  0.00159003
        1179     1.82266     1.81703  0.00158868
        1180      1.8072     1.81702  0.00158736
        1181     1.80236     1.81701  0.00158606
        1182     1.78822     1.81699  0.00158491
        1183     1.81199     1.81698  0.00158358
        1184     1.82181     1.81699  0.00158224
        1185     1.85735     1.81702  0.00158127
        1186     1.86205     1.81706   0.0015804
        1187      1.8548     1.81709  0.00157939
        1188     1.89162     1.81715   0.0015793
        1189      1.8302     1.81717  0.00157801
        1190     1.85643      1.8172  0.00157703
        1191     1.84495     1.81722  0.00157588
        1192     1.87018     1.81727  0.00157518
        1193     1.86998     1.81731  0.00157448
        1194     1.86255     1.81735  0.00157362
        1195     1.87642      1.8174  0.00157308
        1196     1.88665     1.81746  0.00157283
        1197     1.88938     1.81752  0.00157266
        1198     1.89658     1.81758  0.00157273
        1199     1.88747     1.81764   0.0015725
        1200     1.89895     1.81771  0.00157265
        1201     1.88786     1.81777  0.00157242
        1202     1.85721      1.8178  0.00157146
        1203     1.85688     1.81783  0.00157049
        1204     1.84573     1.81785  0.00156936
        1205      1.8408     1.81787  0.00156817
        1206      1.8373     1.81789  0.00156695
        1207     1.85837     1.81792  0.00156601
        1208     1.86218     1.81796  0.00156514
        1209     1.84538     1.81798  0.00156401
        1210     1.87142     1.81803  0.00156334
        1211     1.86408     1.81806  0.00156252
        1212     1.86588      1.8181  0.00156172
        1213     1.85702     1.81814  0.00156077
        1214     1.83414     1.81815  0.00155954
        1215     1.82153     1.81815  0.00155826
        1216     1.83616     1.81817  0.00155704
        1217     1.83726     1.81818  0.00155584
        1218     1.82973     1.81819   0.0015546
        1219     1.86234     1.81823  0.00155374
        1220      1.8638     1.81827  0.00155292
        1221     1.85119     1.81829  0.00155188
        1222     1.84742     1.81832  0.00155079
        1223     1.85091     1.81834  0.00154975
        1224     1.85061     1.81837  0.00154871
        1225     1.85764      1.8184  0.00154778
        1226     1.82349     1.81841  0.00154652
        1227       1.874     1.81845  0.00154593
        1228     1.87064     1.81849  0.00154525
        1229     1.83923     1.81851  0.00154409
        1230     1.85517     1.81854  0.00154312
        1231     1.85295     1.81857  0.00154212
        1232      1.7886     1.81854  0.00154106
        1233     1.80232     1.81853  0.00153986
        1234     1.79608     1.81851  0.00153872
        1235     1.80287      1.8185  0.00153753
        1236     1.80834     1.81849  0.00153631
        1237     1.78415     1.81846  0.00153532
        1238     1.79594     1.81845  0.00153418
        1239     1.80936     1.81844  0.00153296
        1240     1.79162     1.81842  0.00153188
        1241     1.78334     1.81839  0.00153091
        1242     1.78692     1.81836  0.00152988
        1243     1.78735     1.81834  0.00152886
        1244     1.79038     1.81832  0.00152779
        1245      1.7955      1.8183  0.00152667
        1246     1.79487     1.81828  0.00152557
        1247     1.79529     1.81826  0.00152445
        1248     1.78973     1.81824   0.0015234
        1249     1.77554      1.8182  0.00152257
        1250     1.77768     1.81817  0.00152169
        1251     1.80117     1.81816  0.00152054
        1252     1.79599     1.81814  0.00151943
        1253     1.79369     1.81812  0.00151834
        1254     1.82245     1.81812  0.00151713
        1255     1.79238      1.8181  0.00151606
        1256     1.78068     1.81807  0.00151515
        1257     1.79591     1.81806  0.00151405
        1258     1.79262     1.81803  0.00151298
        1259     1.77714       1.818  0.00151212
        1260      1.7679     1.81796  0.00151145
        1261     1.75836     1.81792  0.00151099
        1262     1.75279     1.81786  0.00151067
        1263     1.77412     1.81783  0.00150987
        1264     1.75202     1.81778  0.00150957
        1265       1.753     1.81773  0.00150925
        1266     1.76774     1.81769  0.00150857
        1267     1.75554     1.81764  0.00150818
        1268     1.75773     1.81759  0.00150773
        1269     1.76562     1.81755   0.0015071
        1270     1.78369     1.81752  0.00150615
        1271     1.75365     1.81747   0.0015058
        1272     1.77788     1.81744  0.00150494
        1273     1.77499     1.81741  0.00150412
        1274     1.76066     1.81736   0.0015036
        1275     1.79047     1.81734  0.00150257
        1276      1.7959     1.81733  0.00150149
        1277      1.8075     1.81732  0.00150033
        1278       1.807     1.81731  0.00149918
        1279     1.78372     1.81728  0.00149824
        1280     1.78405     1.81726  0.00149729
        1281     1.76413     1.81722   0.0014967
        1282     1.77728     1.81718  0.00149585
        1283     1.75051     1.81713  0.00149559
        1284     1.75417     1.81708  0.00149523
        1285     1.79904     1.81707  0.00149413
        1286     1.77219     1.81703  0.00149338
        1287     1.80363     1.81702  0.00149225
        1288     1.80154     1.81701  0.00149114
        1289      1.8141     1.81701  0.00148999
        1290     1.83337     1.81702  0.00148889
        1291     1.81182     1.81702  0.00148774
        1292     1.79384       1.817   0.0014867
        1293     1.79592     1.81698  0.00148564
        1294     1.77275     1.81695  0.00148488
        1295     1.78716     1.81693  0.00148391
        1296     1.76116     1.81688  0.00148339
        1297     1.78362     1.81686  0.00148247
        1298     1.75303     1.81681  0.00148214
        1299     1.78657     1.81679  0.00148118
        1300     1.78831     1.81676  0.00148021
        1301      1.7916     1.81675   0.0014792
        1302     1.82012     1.81675  0.00147806
        1303     1.83216     1.81676  0.00147697
        1304      1.8553     1.81679  0.00147614
        1305      1.8418     1.81681  0.00147513
        1306     1.86617     1.81685  0.00147449
        1307     1.85839     1.81688   0.0014737
        1308     1.83859     1.81689  0.00147267
        1309     1.82778      1.8169  0.00147157
        1310     1.81958      1.8169  0.00147044
        1311      1.8193     1.81691  0.00146932
        1312       1.763     1.81687  0.00146878
        1313     1.79275     1.81685  0.00146777
        1314     1.77109     1.81681  0.00146707
        1315     1.75089     1.81676  0.00146681
        1316     1.75461     1.81671  0.00146646
        1317     1.78582     1.81669  0.00146553
        1318      1.7791     1.81666   0.0014647
        1319     1.78378     1.81664   0.0014638
        1320     1.79317     1.81662   0.0014628
        1321     1.79299      1.8166   0.0014618
        1322     1.77983     1.81657  0.00146096
        1323     1.78285     1.81655  0.00146008
        1324     1.78743     1.81653  0.00145914
        1325     1.77897      1.8165  0.00145831
        1326     1.80211     1.81649  0.00145725
        1327     1.79778     1.81647  0.00145622
        1328     1.79808     1.81646  0.00145519
        1329     1.80912     1.81645  0.00145411
        1330     1.80264     1.81644  0.00145305
        1331     1.81628     1.81644  0.00145196
        1332     1.78909     1.81642  0.00145101
        1333     1.81742     1.81642  0.00144993
        1334     1.77872      1.8164  0.00144911
        1335     1.79034     1.81638  0.00144816
        1336     1.79416     1.81636  0.00144717
        1337     1.81435     1.81636  0.00144609
        1338     1.84309     1.81638  0.00144515
        1339     1.85003      1.8164  0.00144429
        1340     1.86434     1.81644  0.00144365
        1341     1.85425     1.81647  0.00144285
        1342     1.82057     1.81647  0.00144178
        1343     1.76773     1.81643  0.00144116
        1344     1.81839     1.81644  0.00144009
        1345     1.81603     1.81644  0.00143902
        1346     1.77642     1.81641  0.00143826
        1347     1.83504     1.81642  0.00143726
        1348     1.84177     1.81644  0.00143631
        1349     1.81483     1.81644  0.00143525
        1350     1.79251     1.81642   0.0014343
        1351      1.7878      1.8164  0.00143339
        1352     1.78197     1.81637  0.00143256
        1353     1.79541     1.81636  0.00143158
        1354     1.80044     1.81635  0.00143057
        1355     1.81373     1.81634  0.00142952
        1356     1.80431     1.81633  0.00142849
        1357     1.80627     1.81633  0.00142746
        1358     1.81534     1.81633  0.00142641
        1359     1.79151     1.81631  0.00142547
        1360     1.79531     1.81629  0.00142451
        1361     1.79949     1.81628  0.00142352
        1362     1.77465     1.81625   0.0014228
        1363     1.80156     1.81624   0.0014218
        1364      1.7888     1.81622   0.0014209
        1365     1.81755     1.81622  0.00141986
        1366     1.81229     1.81622  0.00141882
        1367     1.79417      1.8162  0.00141787
        1368     1.84706     1.81622  0.00141702
        1369     1.81138     1.81622  0.00141599
        1370     1.82947     1.81623  0.00141498
        1371     1.82517     1.81624  0.00141397
        1372     1.80417     1.81623  0.00141296
        1373     1.76186     1.81619  0.00141249
        1374     1.75897     1.81615  0.00141208
        1375     1.76276     1.81611  0.00141158
        1376      1.7606     1.81607  0.00141113
        1377      1.7715     1.81603  0.00141048
        1378     1.80085     1.81602   0.0014095
        1379     1.81454     1.81602  0.00140848
        1380     1.81957     1.81602  0.00140746
        1381     1.81822     1.81603  0.00140644
        1382     1.82646     1.81603  0.00140544
        1383     1.83719     1.81605  0.00140451
        1384     1.80066     1.81604  0.00140354
        1385     1.79028     1.81602  0.00140265
        1386     1.80427     1.81601  0.00140166
        1387     1.77355     1.81598  0.00140099
        1388      1.7983     1.81597  0.00140004
        1389     1.80283     1.81596  0.00139906
        1390     1.81368     1.81596  0.00139805
        1391     1.81819     1.81596  0.00139705
        1392     1.82837     1.81597  0.00139607
        1393     1.78402     1.81594  0.00139526
        1394     1.78391     1.81592  0.00139445
        1395     1.76431     1.81588  0.00139394
        1396     1.74766     1.81584   0.0013938
        1397     1.76585      1.8158  0.00139326
        1398      1.7735     1.81577  0.00139259
        1399     1.80329     1.81576  0.00139162
        1400     1.80936     1.81576  0.00139064
        1401     1.82659     1.81576  0.00138967
        1402     1.83398     1.81578  0.00138874
        1403     1.83536     1.81579  0.00138782
        1404     1.85671     1.81582  0.00138713
        1405     1.87708     1.81586  0.00138683
        1406     1.87783     1.81591  0.00138655
        1407     1.89029     1.81596  0.00138657
        1408     1.87391       1.816  0.00138619
        1409     1.90268     1.81606  0.00138657
        1410     1.84711     1.81608  0.00138577
        1411     1.88354     1.81613  0.00138561
        1412     1.85097     1.81616  0.00138485
        1413     1.87941      1.8162  0.00138459
        1414     1.83425     1.81621  0.00138367
        1415     1.90992     1.81628  0.00138428
        1416     1.88294     1.81633   0.0013841
        1417     1.87903     1.81637  0.00138383
        1418     1.84819     1.81639  0.00138303
        1419     1.83965     1.81641  0.00138216
        1420     1.84338     1.81643  0.00138131
        1421      1.8081     1.81642  0.00138035
        1422     1.82108     1.81643  0.00137939
        1423     1.82927     1.81644  0.00137845
        1424     1.82665     1.81644   0.0013775
        1425     1.80633     1.81644  0.00137655
        1426     1.80674     1.81643   0.0013756
        1427     1.81286     1.81643  0.00137464
        1428       1.787     1.81641  0.00137383
        1429     1.80769      1.8164  0.00137288
        1430     1.81993      1.8164  0.00137193
        1431     1.80867      1.8164  0.00137098
        1432     1.81628      1.8164  0.00137002
        1433     1.78938     1.81638  0.00136919
        1434     1.80863     1.81637  0.00136825
        1435     1.78533     1.81635  0.00136747
        1436     1.80414     1.81634  0.00136654
        1437     1.78474     1.81632  0.00136577
        1438     1.80796     1.81632  0.00136483
        1439     1.80859     1.81631  0.00136389
        1440     1.80381      1.8163  0.00136297
        1441     1.80196     1.81629  0.00136206
