#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1445     1.66006     1.66427  0.00349375
        1446     1.67675     1.66428  0.00349134
        1447     1.68813      1.6643  0.00348897
        1448     1.69208     1.66431  0.00348661
        1449     1.68696     1.66433  0.00348424
        1450     1.67192     1.66434  0.00348184
        1451     1.64729     1.66432  0.00347946
        1452       1.615     1.66429  0.00347723
        1453     1.57877     1.66423  0.00347533
        1454      1.5439     1.66415  0.00347393
        1455     1.51638     1.66405  0.00347303
        1456     1.50123     1.66394  0.00347244
        1457     1.50084     1.66382  0.00347186
        1458     1.51414     1.66372    0.003471
        1459     1.53686     1.66363  0.00346971
        1460     1.56275     1.66356  0.00346802
        1461     1.58522     1.66351  0.00346606
        1462      1.5987     1.66347  0.00346397
        1463     1.59925     1.66342  0.00346188
        1464     1.58488     1.66337  0.00345993
        1465     1.55601      1.6633  0.00345835
        1466     1.51621      1.6632  0.00345744
        1467     1.47309     1.66307  0.00345751
        1468     1.43797     1.66291  0.00345856
        1469     1.42287     1.66275  0.00346006
        1470     1.43488     1.66259  0.00346118
        1471     1.47165     1.66246  0.00346126
        1472     1.52242     1.66237  0.00346021
        1473     1.57396     1.66231  0.00345839
        1474     1.61645     1.66228  0.00345618
        1475     1.64577     1.66227  0.00345385
        1476     1.66299     1.66227  0.00345151
        1477      1.6725     1.66227  0.00344918
        1478     1.67986     1.66229  0.00344687
        1479     1.68974      1.6623  0.00344459
        1480     1.70415     1.66233  0.00344238
        1481     1.72206     1.66237  0.00344029
        1482     1.74035     1.66243  0.00343837
        1483     1.75538     1.66249  0.00343662
        1484     1.76431     1.66256  0.00343499
        1485     1.76563     1.66263  0.00343338
        1486     1.75944     1.66269  0.00343169
        1487     1.74741     1.66275  0.00342985
        1488     1.73239      1.6628  0.00342787
        1489     1.71716     1.66283  0.00342576
        1490      1.7031     1.66286  0.00342357
        1491     1.69002     1.66288  0.00342132
        1492     1.67721     1.66289  0.00341904
        1493     1.66484     1.66289  0.00341675
        1494     1.65432     1.66288  0.00341447
        1495      1.6476     1.66287   0.0034122
        1496     1.64599     1.66286  0.00340994
        1497     1.64918     1.66285  0.00340767
        1498     1.65517     1.66285   0.0034054
        1499     1.66129     1.66285  0.00340313
        1500     1.66542     1.66285  0.00340086
