#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         662    -5.06394    -5.03959   0.0069012
         663    -5.06603    -5.03963  0.00689091
         664    -5.06432    -5.03967  0.00688063
         665     -5.0592     -5.0397  0.00687035
         666     -5.0535    -5.03972  0.00686006
         667    -5.05058    -5.03974   0.0068498
         668    -5.05166    -5.03976  0.00683957
         669    -5.05791    -5.03978   0.0068294
         670     -5.0678    -5.03982  0.00681933
         671     -5.0791    -5.03988  0.00680942
         672    -5.08923    -5.03996  0.00679968
         673    -5.09521    -5.04004  0.00679008
         674     -5.0925    -5.04012  0.00678045
         675     -5.0787    -5.04017  0.00677064
         676    -5.05447    -5.04019  0.00676066
         677    -5.02077    -5.04017  0.00675074
         678    -4.98204    -5.04008  0.00674132
         679    -4.94414    -5.03994  0.00673288
         680    -4.91463    -5.03975   0.0067255
         681    -4.90106    -5.03955   0.0067187
         682    -4.90375    -5.03935   0.0067118
         683     -4.9198    -5.03918  0.00670426
         684    -4.94218    -5.03904  0.00669595
         685    -4.96611    -5.03893  0.00668702
         686    -4.98685    -5.03885  0.00667771
         687    -5.00116     -5.0388  0.00666821
         688    -5.00671    -5.03875  0.00665868
         689    -5.00392     -5.0387  0.00664921
         690    -4.99205    -5.03863  0.00663992
         691    -4.97255    -5.03854    0.006631
         692    -4.94966    -5.03841  0.00662266
         693     -4.9324    -5.03826  0.00661487
         694    -4.92865     -5.0381  0.00660722
         695    -4.94204    -5.03796  0.00659916
         696    -4.97186    -5.03786  0.00659036
         697    -5.00988    -5.03782  0.00658103
         698    -5.05028    -5.03784  0.00657163
         699    -5.08868    -5.03792  0.00656263
         700    -5.11972    -5.03803  0.00655429
         701    -5.13943    -5.03818  0.00654654
         702    -5.14505    -5.03833  0.00653898
         703    -5.13603    -5.03847  0.00653116
         704    -5.11417    -5.03858  0.00652277
         705    -5.08182    -5.03864   0.0065138
         706    -5.04414    -5.03864  0.00650458
         707    -5.00509     -5.0386  0.00649555
         708    -4.97095     -5.0385  0.00648708
         709    -4.94632    -5.03837  0.00647924
         710    -4.93567    -5.03823  0.00647172
         711    -4.93938    -5.03809  0.00646411
         712    -4.95364    -5.03797  0.00645612
         713    -4.97403    -5.03788  0.00644769
         714    -4.99752    -5.03782  0.00643891
         715    -5.02295     -5.0378  0.00642994
         716    -5.04784    -5.03782  0.00642097
         717    -5.06942    -5.03786  0.00641217
         718    -5.08503    -5.03793  0.00640357
         719    -5.09494    -5.03801  0.00639516
         720    -5.09677    -5.03809   0.0063868
         721    -5.09039    -5.03816  0.00637835
         722    -5.07701    -5.03821  0.00636974
         723    -5.05735    -5.03824  0.00636099
         724    -5.03315    -5.03823  0.00635221
         725    -5.00695    -5.03819  0.00634359
         726    -4.98338    -5.03811   0.0063353
         727    -4.96595    -5.03801  0.00632737
         728    -4.95876    -5.03791  0.00631961
         729    -4.96155     -5.0378  0.00631181
         730    -4.97302    -5.03771  0.00630379
         731    -4.98966    -5.03765  0.00629551
         732    -5.00683     -5.0376  0.00628705
         733    -5.02335    -5.03759   0.0062785
         734    -5.03869    -5.03759  0.00626995
         735    -5.05023     -5.0376  0.00626144
         736    -5.05767    -5.03763  0.00625299
         737    -5.06215    -5.03766   0.0062446
         738    -5.06489     -5.0377  0.00623624
         739     -5.0666    -5.03774  0.00622793
         740    -5.06926    -5.03778  0.00621966
         741    -5.07244    -5.03783  0.00621144
         742    -5.07365    -5.03788  0.00620326
         743    -5.07006    -5.03792  0.00619506
         744    -5.06105    -5.03795  0.00618681
         745    -5.04857    -5.03797  0.00617852
         746    -5.03409    -5.03796  0.00617024
         747    -5.01676    -5.03793  0.00616205
         748    -4.99716    -5.03788  0.00615405
         749    -4.97532     -5.0378   0.0061464
         750    -4.95118    -5.03768  0.00613929
         751    -4.92495    -5.03753  0.00613295
         752    -4.89784    -5.03734  0.00612761
         753    -4.87465    -5.03713  0.00612328
         754    -4.85537    -5.03689   0.0061199
         755    -4.84184    -5.03663  0.00611724
         756    -4.83508    -5.03636  0.00611496
         757    -4.83587     -5.0361  0.00611261
         758    -4.84482    -5.03584  0.00610976
         759    -4.85857    -5.03561  0.00610617
         760    -4.87389     -5.0354  0.00610184
         761    -4.88905    -5.03521  0.00609685
         762    -4.90247    -5.03503  0.00609134
         763    -4.91414    -5.03487  0.00608542
         764    -4.92532    -5.03473  0.00607914
         765    -4.93689     -5.0346  0.00607254
         766    -4.94935    -5.03449  0.00606563
         767    -4.96437     -5.0344  0.00605841
         768    -4.98347    -5.03433  0.00605089
         769    -5.00454    -5.03429  0.00604314
         770     -5.0272    -5.03429   0.0060353
         771    -5.04793     -5.0343   0.0060275
         772     -5.0657    -5.03434  0.00601983
         773    -5.07702     -5.0344  0.00601229
         774    -5.08215    -5.03446  0.00600484
         775    -5.08447    -5.03452  0.00599744
         776    -5.08658    -5.03459  0.00599009
         777    -5.09008    -5.03466   0.0059828
         778    -5.09543    -5.03474  0.00597562
         779    -5.10072    -5.03483  0.00596855
         780    -5.10428    -5.03492  0.00596156
         781    -5.10516    -5.03501  0.00595461
         782    -5.10257    -5.03509  0.00594762
         783    -5.09879    -5.03517  0.00594058
         784    -5.09515    -5.03525   0.0059335
         785    -5.09006    -5.03532  0.00592635
         786    -5.08426    -5.03538  0.00591914
         787    -5.07579    -5.03543  0.00591184
         788    -5.06527    -5.03547  0.00590446
         789    -5.05481     -5.0355  0.00589703
         790    -5.04782    -5.03551  0.00588958
         791     -5.0459    -5.03552  0.00588215
         792    -5.04786    -5.03554  0.00587474
         793    -5.05289    -5.03556  0.00586738
         794    -5.05592    -5.03559  0.00586004
         795    -5.05529    -5.03561  0.00585272
         796    -5.05141    -5.03563   0.0058454
         797    -5.04593    -5.03564  0.00583808
         798    -5.04185    -5.03565  0.00583077
         799    -5.04314    -5.03566  0.00582348
         800    -5.04753    -5.03568  0.00581622
         801    -5.05519     -5.0357  0.00580901
         802    -5.06656    -5.03574   0.0058019
         803    -5.07639    -5.03579  0.00579489
         804    -5.08237    -5.03585  0.00578798
         805      -5.081     -5.0359  0.00578106
         806    -5.07192    -5.03595  0.00577406
         807    -5.05404    -5.03597  0.00576695
         808    -5.02867    -5.03596  0.00575982
         809    -4.99946    -5.03592  0.00575287
         810    -4.97165    -5.03584  0.00574632
         811     -4.9512    -5.03573  0.00574018
         812    -4.94023    -5.03562  0.00573432
         813    -4.94042     -5.0355  0.00572846
         814    -4.95236     -5.0354  0.00572233
         815    -4.97414    -5.03532   0.0057158
         816    -5.00457    -5.03528  0.00570892
         817    -5.04141    -5.03529  0.00570194
         818     -5.0814    -5.03535  0.00569525
         819    -5.12004    -5.03545  0.00568923
         820     -5.1545     -5.0356  0.00568415
         821    -5.18064    -5.03577  0.00567997
         822    -5.19655    -5.03597  0.00567642
         823    -5.20032    -5.03617  0.00567304
         824    -5.19207    -5.03636  0.00566931
         825    -5.17388    -5.03652  0.00566489
         826    -5.14659    -5.03666   0.0056596
         827    -5.11405    -5.03675  0.00565353
         828    -5.07889     -5.0368  0.00564693
         829    -5.04315    -5.03681  0.00564012
         830    -5.00927    -5.03678  0.00563342
         831    -4.97948    -5.03671  0.00562707
         832    -4.95495    -5.03661  0.00562116
         833    -4.93744    -5.03649  0.00561567
         834    -4.92611    -5.03636   0.0056105
         835    -4.92249    -5.03622  0.00560544
         836    -4.92706    -5.03609  0.00560025
         837    -4.93871    -5.03597  0.00559477
         838    -4.95716    -5.03588  0.00558888
         839    -4.98203    -5.03582  0.00558259
         840    -5.01201    -5.03579  0.00557602
         841      -5.043     -5.0358  0.00556939
         842     -5.0717    -5.03584  0.00556294
         843    -5.09406    -5.03591  0.00555677
         844    -5.10576    -5.03599   0.0055508
         845    -5.10668    -5.03607  0.00554487
         846    -5.09377    -5.03614  0.00553873
         847     -5.0689    -5.03618  0.00553233
         848    -5.03526    -5.03618   0.0055258
         849    -4.99753    -5.03613  0.00551948
         850    -4.96199    -5.03605  0.00551368
         851    -4.93233    -5.03593  0.00550854
         852     -4.9144    -5.03578  0.00550393
         853    -4.90719    -5.03563  0.00549954
         854    -4.90882    -5.03548   0.0054951
         855    -4.91615    -5.03534  0.00549045
         856    -4.92529    -5.03522  0.00548554
         857    -4.93227     -5.0351  0.00548045
         858    -4.93405    -5.03498  0.00547533
         859    -4.92926    -5.03485  0.00547034
         860    -4.91727    -5.03472  0.00546569
         861    -4.89868    -5.03456  0.00546162
         862    -4.87607    -5.03438  0.00545838
         863    -4.85297    -5.03417   0.0054561
         864    -4.83149    -5.03393  0.00545483
         865    -4.81635    -5.03368  0.00545432
         866    -4.81331    -5.03343  0.00545395
         867    -4.82784    -5.03319  0.00545281
         868    -4.86059    -5.03299  0.00545016
         869    -4.90431    -5.03284  0.00544589
         870    -4.94819    -5.03274   0.0054405
         871    -4.98433    -5.03269  0.00543454
         872    -5.01091    -5.03266  0.00542837
         873    -5.02705    -5.03266  0.00542215
         874    -5.03392    -5.03266  0.00541595
         875    -5.03325    -5.03266  0.00540976
         876    -5.02833    -5.03265  0.00540359
         877    -5.01948    -5.03264  0.00539745
         878    -5.00689    -5.03261  0.00539138
         879    -4.99302    -5.03256  0.00538543
         880    -4.97895     -5.0325  0.00537966
         881    -4.96692    -5.03243  0.00537407
         882    -4.95592    -5.03234  0.00536867
         883    -4.94711    -5.03225  0.00536346
         884    -4.93919    -5.03214  0.00535843
         885    -4.93235    -5.03203  0.00535356
         886    -4.92611    -5.03191  0.00534885
         887    -4.91909    -5.03178  0.00534433
         888    -4.91028    -5.03164  0.00534006
         889    -4.90077     -5.0315  0.00533609
         890    -4.89479    -5.03134   0.0053323
         891    -4.89344    -5.03119  0.00532856
         892    -4.89311    -5.03103  0.00532484
         893    -4.89272    -5.03088  0.00532113
         894    -4.88927    -5.03072  0.00531753
         895    -4.88046    -5.03055  0.00531424
         896    -4.86769    -5.03037  0.00531142
         897    -4.85534    -5.03018  0.00530908
         898    -4.84872    -5.02997  0.00530701
         899    -4.85245    -5.02978  0.00530478
         900    -4.87017     -5.0296  0.00530185
         901    -4.89921    -5.02945  0.00529794
         902    -4.93493    -5.02935   0.0052931
         903    -4.97021    -5.02928  0.00528764
         904    -5.00111    -5.02925  0.00528189
         905    -5.02265    -5.02925  0.00527606
         906    -5.03635    -5.02925  0.00527024
         907    -5.04103    -5.02927  0.00526444
         908    -5.04223    -5.02928  0.00525867
         909    -5.04091    -5.02929   0.0052529
         910     -5.0404    -5.02931  0.00524714
         911     -5.0407    -5.02932  0.00524139
         912    -5.04105    -5.02933  0.00523566
         913    -5.03985    -5.02934  0.00522994
         914     -5.0386    -5.02935  0.00522423
         915    -5.03781    -5.02936  0.00521853
         916    -5.03724    -5.02937  0.00521284
         917    -5.03819    -5.02938  0.00520716
         918    -5.04227    -5.02939  0.00520151
         919     -5.0502    -5.02942   0.0051959
         920     -5.0608    -5.02945  0.00519036
         921    -5.07462     -5.0295  0.00518496
         922    -5.08979    -5.02957  0.00517975
         923    -5.10482    -5.02965  0.00517478
         924    -5.11655    -5.02974  0.00517003
         925     -5.1231    -5.02984  0.00516543
         926     -5.1224    -5.02994  0.00516081
         927     -5.1148    -5.03003  0.00515606
         928    -5.10062    -5.03011  0.00515106
         929    -5.08298    -5.03017  0.00514583
         930    -5.06182     -5.0302  0.00514041
         931    -5.04103    -5.03021   0.0051349
         932    -5.02257     -5.0302   0.0051294
         933    -5.01135    -5.03018  0.00512394
         934     -5.0117    -5.03016   0.0051185
         935     -5.0248    -5.03016  0.00511302
         936    -5.04899    -5.03018   0.0051076
         937    -5.08067    -5.03023  0.00510243
         938    -5.11453    -5.03032  0.00509779
         939    -5.14619    -5.03045  0.00509385
         940    -5.17178     -5.0306  0.00509065
         941    -5.18819    -5.03076  0.00508799
         942    -5.19551    -5.03094   0.0050856
         943    -5.19276    -5.03111   0.0050831
         944    -5.18109    -5.03127   0.0050802
         945    -5.16251    -5.03141  0.00507672
         946    -5.13769    -5.03152   0.0050726
         947    -5.10797     -5.0316  0.00506788
         948    -5.07649    -5.03165  0.00506276
         949    -5.04491    -5.03166  0.00505744
         950    -5.01613    -5.03165  0.00505214
         951    -4.99496    -5.03161  0.00504698
         952    -4.98569    -5.03156  0.00504191
         953      -4.989    -5.03151  0.00503681
         954    -5.00437    -5.03149  0.00503162
         955    -5.02705    -5.03148  0.00502635
         956    -5.05518    -5.03151  0.00502115
         957    -5.08453    -5.03156  0.00501621
         958    -5.11404    -5.03165  0.00501171
         959    -5.14194    -5.03176  0.00500781
         960    -5.16664     -5.0319  0.00500456
         961    -5.18823    -5.03207    0.005002
         962    -5.20413    -5.03224  0.00499999
         963    -5.21229    -5.03243   0.0049983
         964    -5.21258    -5.03262   0.0049966
         965    -5.20167    -5.03279   0.0049945
         966    -5.17942    -5.03295  0.00499163
         967    -5.14617    -5.03306  0.00498784
         968    -5.10606    -5.03314  0.00498326
         969    -5.06238    -5.03317  0.00497821
         970    -5.01998    -5.03315  0.00497309
         971    -4.98251     -5.0331  0.00496825
         972    -4.95259    -5.03302  0.00496383
         973    -4.93176    -5.03292  0.00495981
         974    -4.92273     -5.0328  0.00495601
         975    -4.92312    -5.03269  0.00495221
         976    -4.93257    -5.03259  0.00494819
         977    -4.94809     -5.0325  0.00494389
         978    -4.96493    -5.03243  0.00493931
         979    -4.97865    -5.03238  0.00493457
         980    -4.98667    -5.03233  0.00492976
         981    -4.98807    -5.03228  0.00492494
         982    -4.98682    -5.03224  0.00492014
         983    -4.98664    -5.03219  0.00491536
         984    -4.99166    -5.03215  0.00491053
         985    -5.00068    -5.03212  0.00490565
         986    -5.01345     -5.0321  0.00490071
         987    -5.02688    -5.03209  0.00489575
         988     -5.0401     -5.0321   0.0048908
         989     -5.0529    -5.03212   0.0048859
         990    -5.06488    -5.03216  0.00488108
         991    -5.07289     -5.0322  0.00487633
         992     -5.0757    -5.03224  0.00487161
         993    -5.07126    -5.03228  0.00486686
         994    -5.05954    -5.03231  0.00486204
         995    -5.03945    -5.03232  0.00485716
         996    -5.01323     -5.0323  0.00485232
         997    -4.98397    -5.03225   0.0048477
         998    -4.95443    -5.03217  0.00484347
         999    -4.93042    -5.03207  0.00483969
        1000    -4.91463    -5.03195  0.00483627
        1001    -4.90934    -5.03183  0.00483299
        1002    -4.91351    -5.03171  0.00482961
        1003    -4.92512     -5.0316  0.00482597
        1004    -4.94181    -5.03151  0.00482199
        1005    -4.95904    -5.03144  0.00481773
        1006     -4.9749    -5.03139  0.00481327
        1007    -4.98933    -5.03134  0.00480867
        1008    -5.00377    -5.03132  0.00480398
        1009    -5.01834     -5.0313  0.00479923
        1010    -5.03669    -5.03131  0.00479448
        1011    -5.06284    -5.03134  0.00478984
        1012    -5.09691    -5.03141  0.00478555
        1013    -5.13646    -5.03151  0.00478195
        1014    -5.17482    -5.03165  0.00477932
        1015    -5.20537    -5.03182  0.00477767
        1016    -5.22629    -5.03201   0.0047768
        1017    -5.23335    -5.03221  0.00477621
        1018    -5.22521     -5.0324  0.00477528
        1019    -5.20279    -5.03257  0.00477352
        1020    -5.16852     -5.0327   0.0047707
        1021    -5.12566    -5.03279  0.00476689
        1022    -5.07809    -5.03284  0.00476244
        1023    -5.03113    -5.03283  0.00475778
        1024    -4.98879    -5.03279  0.00475333
        1025    -4.95486    -5.03272   0.0047493
        1026    -4.93279    -5.03262  0.00474567
        1027    -4.92355    -5.03251  0.00474224
        1028    -4.92688    -5.03241  0.00473874
        1029    -4.93692    -5.03232  0.00473504
        1030     -4.9522    -5.03224  0.00473108
        1031     -4.9693    -5.03218  0.00472689
        1032    -4.98586    -5.03213  0.00472252
        1033    -5.00061     -5.0321  0.00471805
        1034    -5.01069    -5.03208  0.00471353
        1035    -5.01473    -5.03206    0.004709
        1036    -5.01116    -5.03204   0.0047045
        1037    -4.99985    -5.03201  0.00470007
        1038    -4.98048    -5.03196   0.0046958
        1039    -4.95472    -5.03189  0.00469187
        1040    -4.92654    -5.03179  0.00468845
        1041    -4.90016    -5.03166  0.00468565
        1042    -4.88157    -5.03152  0.00468337
        1043    -4.87536    -5.03137  0.00468127
        1044    -4.88349    -5.03123  0.00467893
        1045    -4.90399     -5.0311  0.00467604
        1046    -4.93119    -5.03101  0.00467254
        1047    -4.95973    -5.03094  0.00466858
        1048     -4.9854     -5.0309  0.00466432
        1049    -5.00618    -5.03087  0.00465994
        1050     -5.0195    -5.03086  0.00465551
        1051    -5.02677    -5.03086  0.00465108
        1052    -5.02943    -5.03086  0.00464666
        1053    -5.02929    -5.03086  0.00464225
        1054    -5.02672    -5.03085  0.00463785
        1055    -5.02223    -5.03084  0.00463346
        1056    -5.01552    -5.03083  0.00462909
        1057     -5.0064    -5.03081  0.00462477
        1058     -4.9938    -5.03077  0.00462053
        1059    -4.97913    -5.03072  0.00461643
        1060    -4.96554    -5.03066  0.00461248
        1061    -4.95768    -5.03059  0.00460865
        1062    -4.95778    -5.03052  0.00460482
        1063    -4.96573    -5.03046  0.00460089
        1064    -4.97888    -5.03041  0.00459682
        1065    -4.99238    -5.03038  0.00459264
        1066    -5.00189    -5.03035  0.00458841
        1067    -5.00262    -5.03033  0.00458419
        1068    -4.99449    -5.03029  0.00458002
        1069    -4.97831    -5.03024  0.00457599
        1070    -4.95675    -5.03018  0.00457223
        1071    -4.93567    -5.03009  0.00456881
        1072     -4.9193    -5.02998  0.00456572
        1073    -4.91429    -5.02988  0.00456274
        1074    -4.92437    -5.02978  0.00455954
        1075    -4.95107     -5.0297  0.00455589
        1076     -4.9893    -5.02967  0.00455181
        1077    -5.03038    -5.02967  0.00454759
        1078    -5.06646     -5.0297  0.00454349
        1079    -5.09008    -5.02976  0.00453963
        1080    -5.09705    -5.02982  0.00453585
        1081    -5.08757    -5.02987  0.00453197
        1082    -5.06731    -5.02991  0.00452791
        1083     -5.0436    -5.02992  0.00452375
        1084    -5.02349    -5.02992  0.00451958
        1085    -5.01228     -5.0299  0.00451545
        1086     -5.0106    -5.02988  0.00451132
        1087    -5.01743    -5.02987  0.00450719
        1088    -5.02817    -5.02987  0.00450305
        1089    -5.03764    -5.02988  0.00449892
        1090    -5.04345    -5.02989  0.00449481
        1091    -5.04515     -5.0299  0.00449071
        1092    -5.04147    -5.02991  0.00448661
        1093    -5.03216    -5.02991   0.0044825
        1094    -5.02104    -5.02991  0.00447841
        1095    -5.01151    -5.02989  0.00447435
        1096    -5.00577    -5.02987  0.00447033
        1097    -5.00334    -5.02984  0.00446632
        1098     -5.0033    -5.02982  0.00446231
        1099     -5.0036     -5.0298  0.00445832
        1100    -5.00321    -5.02977  0.00445433
        1101    -5.00157    -5.02975  0.00445036
        1102    -4.99913    -5.02972  0.00444641
        1103    -4.99776    -5.02969  0.00444247
        1104    -4.99662    -5.02966  0.00443855
        1105    -4.99653    -5.02963  0.00443463
        1106    -4.99809     -5.0296  0.00443071
        1107    -5.00229    -5.02958  0.00442678
        1108    -5.00873    -5.02956  0.00442282
        1109    -5.01959    -5.02955  0.00441885
        1110     -5.0332    -5.02955  0.00441487
        1111     -5.0472    -5.02957  0.00441092
        1112     -5.0577    -5.02959  0.00440703
        1113    -5.06271    -5.02962  0.00440317
        1114    -5.06135    -5.02965  0.00439931
        1115    -5.05372    -5.02967  0.00439541
        1116    -5.04073    -5.02968  0.00439149
        1117    -5.02528    -5.02968  0.00438756
        1118    -5.00823    -5.02966  0.00438367
        1119    -4.99005    -5.02962   0.0043799
        1120    -4.96848    -5.02957  0.00437633
        1121    -4.94308    -5.02949  0.00437311
        1122    -4.91602    -5.02939  0.00437038
        1123    -4.89204    -5.02927   0.0043682
        1124    -4.87465    -5.02913  0.00436648
        1125    -4.86838    -5.02899  0.00436493
        1126     -4.8754    -5.02885  0.00436319
        1127    -4.89473    -5.02873  0.00436094
        1128    -4.92119    -5.02864  0.00435811
        1129    -4.95019    -5.02857  0.00435481
        1130    -4.97803    -5.02852  0.00435118
        1131    -5.00245     -5.0285   0.0043474
        1132    -5.02352     -5.0285  0.00434356
        1133    -5.03985    -5.02851  0.00433974
        1134    -5.04889    -5.02852  0.00433595
        1135    -5.05106    -5.02854  0.00433217
        1136    -5.04774    -5.02856  0.00432839
        1137    -5.04002    -5.02857   0.0043246
        1138    -5.02829    -5.02857   0.0043208
        1139    -5.01671    -5.02856  0.00431702
        1140     -5.0063    -5.02854  0.00431327
        1141    -4.99685    -5.02851  0.00430958
        1142    -4.98845    -5.02848  0.00430595
        1143    -4.98034    -5.02843  0.00430239
        1144    -4.96918    -5.02838  0.00429894
        1145    -4.95668    -5.02832  0.00429564
        1146     -4.9421    -5.02825  0.00429255
        1147    -4.92848    -5.02816  0.00428969
        1148    -4.91609    -5.02806  0.00428707
        1149    -4.90713    -5.02796  0.00428463
        1150     -4.9013    -5.02785  0.00428232
        1151    -4.89959    -5.02773  0.00428004
        1152    -4.90371    -5.02763  0.00427768
        1153    -4.91179    -5.02753  0.00427515
        1154    -4.92419    -5.02744  0.00427239
        1155    -4.93968    -5.02736  0.00426936
        1156    -4.95481     -5.0273  0.00426613
        1157    -4.96986    -5.02725  0.00426273
        1158    -4.98252    -5.02721  0.00425923
        1159    -4.99275    -5.02718  0.00425565
        1160    -5.00137    -5.02716  0.00425204
        1161    -5.00812    -5.02714  0.00424841
        1162    -5.01433    -5.02713  0.00424477
        1163    -5.02112    -5.02712  0.00424112
        1164    -5.02852    -5.02713  0.00423748
        1165    -5.03797    -5.02714  0.00423385
        1166    -5.05094    -5.02716  0.00423027
        1167    -5.06544    -5.02719  0.00422677
        1168    -5.07976    -5.02723   0.0042234
        1169    -5.08966    -5.02729  0.00422012
        1170    -5.09174    -5.02734  0.00421687
        1171    -5.08384    -5.02739  0.00421355
        1172     -5.0675    -5.02742  0.00421009
        1173    -5.04264    -5.02744  0.00420652
        1174    -5.01474    -5.02743  0.00420295
        1175    -4.98929    -5.02739   0.0041995
        1176    -4.97175    -5.02735   0.0041962
        1177    -4.96455    -5.02729  0.00419297
        1178     -4.9677    -5.02724  0.00418972
        1179    -4.97587     -5.0272  0.00418639
        1180    -4.98502    -5.02716  0.00418299
        1181    -4.98863    -5.02713  0.00417958
        1182    -4.98479    -5.02709   0.0041762
        1183    -4.97329    -5.02705  0.00417291
        1184    -4.95884    -5.02699  0.00416979
        1185    -4.94688    -5.02692  0.00416682
        1186    -4.94112    -5.02685  0.00416393
        1187    -4.94303    -5.02678  0.00416102
        1188    -4.95041    -5.02672  0.00415802
        1189    -4.96056    -5.02666  0.00415489
        1190    -4.97023    -5.02661  0.00415167
        1191    -4.97596    -5.02657   0.0041484
        1192    -4.97799    -5.02653  0.00414512
        1193    -4.97897    -5.02649  0.00414184
        1194    -4.97898    -5.02645  0.00413856
        1195    -4.98007    -5.02641  0.00413528
        1196    -4.98289    -5.02638  0.00413198
        1197    -4.98758    -5.02634  0.00412866
        1198     -4.9931    -5.02632  0.00412531
        1199    -4.99826    -5.02629  0.00412193
        1200    -5.00345    -5.02627  0.00411854
        1201    -5.00643    -5.02626  0.00411514
        1202    -5.00492    -5.02624  0.00411176
        1203    -4.99617    -5.02621  0.00410842
        1204    -4.97962    -5.02618  0.00410519
        1205    -4.95486    -5.02612  0.00410221
        1206    -4.92222    -5.02603  0.00409971
        1207    -4.88523    -5.02591  0.00409797
        1208    -4.84909    -5.02577  0.00409719
        1209    -4.81954     -5.0256  0.00409735
        1210    -4.80182    -5.02541  0.00409814
        1211     -4.8004    -5.02523  0.00409896
        1212    -4.81381    -5.02505  0.00409929
        1213    -4.83695     -5.0249  0.00409884
        1214    -4.86805    -5.02477   0.0040975
        1215    -4.90184    -5.02467  0.00409538
        1216    -4.93535    -5.02459  0.00409267
        1217    -4.96669    -5.02454  0.00408959
        1218    -4.99366    -5.02452  0.00408631
        1219    -5.01646    -5.02451  0.00408296
        1220    -5.03444    -5.02452  0.00407962
        1221    -5.04959    -5.02454  0.00407633
        1222    -5.06169    -5.02457  0.00407311
        1223    -5.07235    -5.02461  0.00406997
        1224    -5.08298    -5.02466  0.00406692
        1225    -5.09448    -5.02472    0.004064
        1226    -5.10566    -5.02478  0.00406122
        1227    -5.11694    -5.02486  0.00405861
        1228    -5.12781    -5.02494  0.00405617
        1229    -5.13692    -5.02503  0.00405389
        1230    -5.14208    -5.02513  0.00405171
        1231    -5.14296    -5.02522  0.00404955
        1232    -5.13981    -5.02532  0.00404733
        1233    -5.13432     -5.0254  0.00404501
        1234     -5.1281    -5.02549  0.00404259
        1235    -5.12268    -5.02557  0.00404008
        1236    -5.12035    -5.02564  0.00403754
        1237    -5.12013    -5.02572    0.004035
        1238    -5.12035     -5.0258  0.00403247
        1239    -5.11908    -5.02587  0.00402991
        1240    -5.11548    -5.02594  0.00402731
        1241    -5.10811    -5.02601  0.00402461
        1242    -5.10002    -5.02607  0.00402181
        1243     -5.0892    -5.02612   0.0040189
        1244    -5.07986    -5.02616   0.0040159
        1245    -5.07416     -5.0262  0.00401286
        1246    -5.07299    -5.02624  0.00400981
        1247    -5.07712    -5.02628  0.00400681
        1248    -5.08453    -5.02633  0.00400387
        1249    -5.09392    -5.02638  0.00400103
        1250    -5.10439    -5.02644  0.00399831
        1251    -5.11303    -5.02651  0.00399572
        1252    -5.11886    -5.02659   0.0039932
        1253    -5.12124    -5.02666  0.00399073
        1254    -5.12008    -5.02674  0.00398824
        1255    -5.11699    -5.02681  0.00398572
        1256    -5.11432    -5.02688  0.00398315
        1257    -5.11616    -5.02695  0.00398062
        1258    -5.12075    -5.02702  0.00397815
        1259    -5.12618     -5.0271  0.00397577
        1260    -5.12827    -5.02718  0.00397342
        1261    -5.12407    -5.02726  0.00397102
        1262    -5.11237    -5.02733  0.00396844
        1263    -5.09378    -5.02738  0.00396565
        1264    -5.06991    -5.02741  0.00396265
        1265    -5.04551    -5.02743  0.00395955
        1266    -5.02262    -5.02742  0.00395642
        1267    -5.00196     -5.0274  0.00395335
        1268    -4.98365    -5.02737  0.00395038
        1269    -4.96576    -5.02732  0.00394757
        1270    -4.94922    -5.02726  0.00394494
        1271    -4.93363    -5.02718  0.00394252
        1272    -4.92108     -5.0271  0.00394031
        1273    -4.91171    -5.02701  0.00393825
        1274    -4.90945    -5.02692  0.00393624
        1275      -4.917    -5.02683   0.0039341
        1276    -4.93339    -5.02676   0.0039317
        1277    -4.95792    -5.02671  0.00392899
        1278    -4.98697    -5.02667  0.00392604
        1279    -5.02009    -5.02667  0.00392297
        1280    -5.05326    -5.02669  0.00391996
        1281    -5.08352    -5.02673  0.00391715
        1282    -5.10933     -5.0268  0.00391463
        1283    -5.12997    -5.02688   0.0039124
        1284    -5.14363    -5.02697  0.00391041
        1285    -5.15044    -5.02707  0.00390855
        1286    -5.14935    -5.02716  0.00390666
        1287    -5.14103    -5.02725  0.00390463
        1288    -5.12488    -5.02733  0.00390234
        1289    -5.10336    -5.02738  0.00389975
        1290    -5.07977    -5.02742  0.00389694
        1291    -5.05701    -5.02745  0.00389399
        1292    -5.03993    -5.02746  0.00389099
        1293    -5.03223    -5.02746  0.00388798
        1294    -5.03357    -5.02747  0.00388498
        1295    -5.04179    -5.02748    0.003882
        1296    -5.05236     -5.0275  0.00387905
        1297    -5.06111    -5.02752  0.00387614
        1298    -5.06513    -5.02755  0.00387327
        1299    -5.06364    -5.02758  0.00387038
        1300     -5.0562     -5.0276  0.00386747
        1301    -5.04515    -5.02761  0.00386452
        1302    -5.03253    -5.02762  0.00386155
        1303    -5.01693    -5.02761   0.0038586
        1304    -4.99991    -5.02759   0.0038557
        1305    -4.98041    -5.02755  0.00385291
        1306    -4.96137     -5.0275   0.0038503
        1307    -4.94418    -5.02744  0.00384788
        1308    -4.93455    -5.02737  0.00384559
        1309    -4.93304    -5.02729  0.00384333
        1310    -4.94278    -5.02723  0.00384094
        1311    -4.96334    -5.02718  0.00383832
