#     GENERATION:   L1:   BEST HALF <L1>:
         731     103.903     103.903
         732     103.903     103.903
         733     103.903     103.903
         734     103.903     103.903
         735     103.903     103.903
         736     103.903     103.903
         737     103.903     103.903
         738     103.903     103.903
         739     103.903     103.903
         740     103.903     103.903
         741     103.903     103.903
         742     103.903     103.903
         743     103.903     103.903
         744     103.903     103.903
         745     103.903     103.903
         746     103.903     103.903
         747     103.903     103.903
         748     103.903     104.024
         749     103.903     103.903
         750     103.903     104.052
         751     103.903     103.903
         752     103.903     103.903
         753     103.903     103.903
         754     103.903     104.117
         755     103.903     103.903
         756     103.903     104.236
         757     103.161     103.902
         758     103.161     103.814
         759     103.161     103.577
         760     103.161     103.295
         761     103.021     103.218
         762     103.021     103.202
         763      102.43     103.071
         764      102.43     102.906
         765      102.43     102.669
         766      102.43     102.515
         767      102.43      102.43
         768      102.43      102.43
         769      102.43      102.43
         770      102.43      102.43
         771      102.43      102.43
         772      102.43      102.43
         773      102.43      102.43
         774      102.43      102.43
         775      102.43      102.43
         776      102.43     102.446
         777      102.43      102.43
         778      102.43      102.43
         779      102.43      102.43
         780      102.43      102.43
         781      102.43      102.43
         782      102.43     102.458
         783     102.427      102.43
         784     102.427      102.43
         785     102.427     102.428
         786     102.427     102.427
         787     102.427     102.427
         788     102.427     102.427
         789     102.427     102.427
         790     102.427     102.427
         791     102.285     102.424
         792     102.285      102.41
         793     102.285     102.378
         794     102.285     102.332
         795     102.285      102.29
         796     102.285     102.285
         797     102.285     102.285
         798     102.285     102.304
         799     102.285     102.285
         800     102.285     102.285
         801     102.285     102.285
         802      101.25     102.264
         803      101.25      102.14
         804      101.25     101.874
         805      101.25     101.605
         806      101.25     101.453
         807      101.25      101.37
         808      101.25      101.25
         809      101.25     101.255
         810      101.25     101.322
         811      101.25     101.536
         812      101.17     101.252
         813      101.17     101.241
         814      101.17     101.227
         815      101.17     101.211
         816      101.17     101.184
         817      101.17     101.171
         818      101.17      101.17
         819      101.17      101.17
         820      101.17      101.17
         821      101.17      101.17
         822      101.17      101.17
         823      101.17      101.17
         824      101.17      101.17
         825      101.17      101.17
         826      101.17      101.17
         827      101.17      101.17
         828      101.17      101.17
         829      101.17      101.17
         830      101.17      101.17
         831      101.17      101.17
         832      101.17      101.17
         833      101.17     101.282
         834      101.17      101.17
         835      101.17      101.17
         836      101.17      101.17
         837      101.17      101.17
         838      101.17      101.17
         839      101.17      101.17
         840      101.17      101.17
         841      101.17      101.17
         842      101.17      101.17
         843      101.17      101.17
         844      101.17      101.17
         845      101.17      101.17
         846      101.17     101.669
         847      101.17      101.17
         848      101.17     101.299
         849      101.17      101.17
         850      101.17     101.893
         851      101.17     101.181
         852      101.17      101.17
         853      100.86     101.164
         854      100.86     101.145
         855      100.86     101.089
         856      100.86     100.935
         857      100.86     100.885
         858      100.86      100.86
         859      100.86      100.86
         860      100.86      100.86
         861      100.86      100.86
         862      100.86      100.86
         863      100.86      100.86
         864      100.86     101.878
         865      100.86     101.671
         866      100.86      100.86
         867      100.86      100.86
         868      100.86      100.86
         869      100.86     100.994
         870      100.86       101.1
         871      100.86      100.86
         872      100.86      100.86
         873      100.86     101.123
         874      100.86      100.86
         875      100.86      100.86
         876      100.86     100.917
         877      100.86      100.86
         878     100.603     100.855
         879     100.603     100.845
         880     100.098     100.763
         881     100.098      100.84
         882     100.098     100.477
         883     100.098     100.432
         884     100.098     100.129
         885     100.098     100.098
         886     100.098     100.173
         887     100.098     100.098
         888     100.098     100.098
         889     100.098     100.098
         890     100.098     100.098
         891     100.098     100.098
         892     100.098     100.098
         893     100.098     100.098
         894     100.098     100.297
         895     100.098     100.098
         896     100.098     100.098
         897     100.098     100.098
         898     100.098     100.098
         899     100.098     100.098
         900     100.098     100.098
         901     100.098     100.098
         902     100.098     100.098
         903     100.098     100.098
         904     100.098      100.43
         905     100.098     100.098
         906     100.098     100.098
         907     100.098     100.098
         908     100.098     100.309
         909     100.098     100.098
         910     100.098     100.098
         911     100.098     100.098
         912     100.098     100.098
         913     100.098     100.098
         914     100.098     100.098
         915     100.098     100.098
         916     100.098     100.098
         917     100.098     100.098
         918     100.098     100.098
         919     100.098     100.098
         920     100.098     100.098
         921     100.098     100.098
         922     100.098     100.098
         923     100.098     100.098
         924     100.098     100.098
         925     100.098     100.098
         926     100.098     100.098
         927     100.098     100.098
         928     100.098     100.098
         929     100.098     100.098
         930     100.098     100.098
         931     100.098     100.098
         932     100.098     100.142
         933     100.098     100.098
         934     99.8432     100.093
         935     99.8432     100.047
         936     99.8432     99.9862
         937     99.8432     99.9351
         938     99.8432     99.8483
         939     99.8432     99.9297
         940     99.8432     99.8534
         941     99.8432     99.8432
         942     99.8432     99.8486
         943     99.8432      99.983
         944     99.8432     99.8432
         945     99.8432     99.8432
         946     99.8432     99.8432
         947     99.8432     99.8432
         948     99.8432     99.8432
         949     99.8432     99.8432
         950     99.8432     99.8432
         951     99.8432     99.8432
         952     99.8432     99.8432
         953     99.7375     99.8411
         954     99.7375     99.8263
         955     99.7375      99.803
         956     99.7375     99.8317
         957     99.7375     99.7629
         958     99.7375     99.7897
         959     99.7375     99.7438
         960     99.7375     99.7375
         961     99.7375     99.7375
         962     99.7375     99.7375
         963     98.7693     99.7149
         964     98.7693     99.6342
         965     98.7693     99.3825
         966     98.7693     99.4576
         967     98.7693     98.8474
         968     98.7693       98.79
         969     98.7693       98.77
         970     98.7693     98.7693
         971     98.7693     98.7693
         972     98.7693     98.8392
         973     98.7693     98.7693
         974     98.7693     98.7693
         975     98.7693     98.9309
         976     98.7693     98.7693
         977     98.7693     98.7693
         978     98.7693     98.7693
         979     98.7693     98.7693
         980     98.7693     98.7693
         981     98.7693     98.7693
         982     98.7693     98.7693
         983     98.4396     98.8345
         984     98.4396     98.7231
         985     98.4396     98.6572
         986     98.4396     98.6791
         987     98.4396     98.4519
         988      98.394     98.4585
         989      98.394     98.4323
         990      98.394     98.4177
         991      98.394     98.4013
         992      98.394      98.394
         993      98.394      98.394
         994      98.394      98.394
         995     97.7109     98.3803
         996     97.7109     98.2847
         997     97.7109     98.1344
         998     97.7109     97.9431
         999     97.7109     97.8885
        1000     97.7109     97.7655
